,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,1.0,0.07571683093592273,0.036674883202270386,0.09818532999781343,0.08262572689254635,0.11428487694778248,0.2385114058065826,0.08247636632966529,0.09043891481359272,0.08708918080536585,0.22555038281003081,0.12218313722612444,0.2794007237678948,0.06846699648347128,0.26157570077896153,0.32424863353036654,0.2934161203986169,0.20607546880704908,0.16443520298721295
C4,0.07571683093592273,1.0,0.18646169494090864,0.09850816803566413,0.3716655713511459,0.04806948470250287,0.22801247065054603,0.1933135561626513,0.1758968894088716,0.27231654821959816,0.28416466766511644,0.23066901314467134,0.06536544398864419,0.36325270688649924,0.05233484084445551,0.2706571124776097,0.3001578905856847,0.2215795171854866,0.19632702609635846
Cz,0.036674883202270386,0.18646169494090864,1.0,0.04247656920647579,0.050722347165313444,0.16567814225671376,0.02181266643257746,0.027048883480077196,0.036906006539236764,0.09878735971407965,0.16044889662754402,0.19474276202821866,0.04651852982155182,0.053130223465269556,0.0189396114762899,0.15788936494851288,0.15754777376952156,0.04750390442827577,0.1360547257310512
F3,0.09818532999781343,0.09850816803566413,0.04247656920647579,1.0,0.5351491230596818,0.47185627119828605,0.25670319854782436,0.6140768483579556,0.5900195520419731,0.5436774469249405,0.10020007582425998,0.1263622284585259,0.10311777306174161,0.1086025761279105,0.11792812104999734,0.03736545862123002,0.08269106020200195,0.1235480394388005,0.11454452444956835
F4,0.08262572689254635,0.3716655713511459,0.050722347165313444,0.5351491230596818,1.0,0.10526257991816627,0.7665723544235001,0.8519561758897624,0.8392944212007002,0.892000596273396,0.5279455243146711,0.47006457754132336,0.14273547299574899,0.10839898862634043,0.28593556162325345,0.34306189526459213,0.5044031498389192,0.3239016176185612,0.5009111501842759
F7,0.11428487694778248,0.04806948470250287,0.16567814225671376,0.47185627119828605,0.10526257991816627,1.0,0.03245220659357388,0.19081025294926246,0.21765759762312403,0.079745057216886,0.06637559331778642,0.055458522309122564,0.03993413758614486,0.10614023488227944,0.03255277521089699,0.1896857036011617,0.08513870106025488,0.05045974985160975,0.07476532469027379
F8,0.2385114058065826,0.22801247065054603,0.02181266643257746,0.25670319854782436,0.7665723544235001,0.03245220659357388,1.0,0.743516198445413,0.735832359879688,0.7338183294857026,0.7062936381454853,0.5933065412098567,0.18057009135599972,0.08571648399247395,0.4494040350348126,0.5364129147377827,0.6805612399008603,0.47223009803166194,0.6668729531833316
Fp1,0.08247636632966529,0.1933135561626513,0.027048883480077196,0.6140768483579556,0.8519561758897624,0.19081025294926246,0.743516198445413,1.0,0.9248150049901582,0.8271532794067532,0.4474798429904095,0.4050632681300453,0.13811216121990302,0.08829333242416523,0.3166549115353469,0.261632944786189,0.41505262831615114,0.3410243730979404,0.4498447855149876
Fp2,0.09043891481359272,0.1758968894088716,0.036906006539236764,0.5900195520419731,0.8392944212007002,0.21765759762312403,0.735832359879688,0.9248150049901582,1.0,0.7757268164000836,0.3893808505951622,0.3517070074958739,0.1627559263127762,0.09270815846982705,0.3289975724857627,0.20796455152176885,0.3593065318833606,0.33964315535279893,0.3830243912226969
Fz,0.08708918080536585,0.27231654821959816,0.09878735971407965,0.5436774469249405,0.892000596273396,0.079745057216886,0.7338183294857026,0.8271532794067532,0.7757268164000836,1.0,0.6450610134788142,0.600151863698818,0.2077676428973276,0.10072571454540517,0.41702600345803154,0.4264699882500686,0.6116913212444612,0.2603760393643449,0.6306859857113404
O1,0.22555038281003081,0.28416466766511644,0.16044889662754402,0.10020007582425998,0.5279455243146711,0.06637559331778642,0.7062936381454853,0.4474798429904095,0.3893808505951622,0.6450610134788142,1.0,0.8547379824470247,0.22820650610558346,0.07226984989862871,0.5226004426761085,0.8133148348117459,0.9422313510564293,0.2577005160181771,0.8697543501061565
O2,0.12218313722612444,0.23066901314467134,0.19474276202821866,0.1263622284585259,0.47006457754132336,0.055458522309122564,0.5933065412098567,0.4050632681300453,0.3517070074958739,0.600151863698818,0.8547379824470247,1.0,0.13912112433452367,0.08156845684878845,0.45964804944090476,0.6309421113435587,0.733846885857064,0.17856915996996534,0.8567668311316943
P3,0.2794007237678948,0.06536544398864419,0.04651852982155182,0.10311777306174161,0.14273547299574899,0.03993413758614486,0.18057009135599972,0.13811216121990302,0.1627559263127762,0.2077676428973276,0.22820650610558346,0.13912112433452367,1.0,0.1346698989165263,0.5234894886581636,0.15510652088375793,0.2763027845111399,0.09494261664150788,0.09830184559185422
P4,0.06846699648347128,0.36325270688649924,0.053130223465269556,0.1086025761279105,0.10839898862634043,0.10614023488227944,0.08571648399247395,0.08829333242416523,0.09270815846982705,0.10072571454540517,0.07226984989862871,0.08156845684878845,0.1346698989165263,1.0,0.215257904989434,0.10851928915893898,0.08605444891830229,0.13860269597425012,0.07661360209885881
Pz,0.26157570077896153,0.05233484084445551,0.0189396114762899,0.11792812104999734,0.28593556162325345,0.03255277521089699,0.4494040350348126,0.3166549115353469,0.3289975724857627,0.41702600345803154,0.5226004426761085,0.45964804944090476,0.5234894886581636,0.215257904989434,1.0,0.3678012954765057,0.4999615645421949,0.1450234963725358,0.45748650361585275
T3,0.32424863353036654,0.2706571124776097,0.15788936494851288,0.03736545862123002,0.34306189526459213,0.1896857036011617,0.5364129147377827,0.261632944786189,0.20796455152176885,0.4264699882500686,0.8133148348117459,0.6309421113435587,0.15510652088375793,0.10851928915893898,0.3678012954765057,1.0,0.8756190811300143,0.22122091349217565,0.7446319857877911
T4,0.2934161203986169,0.3001578905856847,0.15754777376952156,0.08269106020200195,0.5044031498389192,0.08513870106025488,0.6805612399008603,0.41505262831615114,0.3593065318833606,0.6116913212444612,0.9422313510564293,0.733846885857064,0.2763027845111399,0.08605444891830229,0.4999615645421949,0.8756190811300143,1.0,0.2669214031410403,0.8092203830947835
T5,0.20607546880704908,0.2215795171854866,0.04750390442827577,0.1235480394388005,0.3239016176185612,0.05045974985160975,0.47223009803166194,0.3410243730979404,0.33964315535279893,0.2603760393643449,0.2577005160181771,0.17856915996996534,0.09494261664150788,0.13860269597425012,0.1450234963725358,0.22122091349217565,0.2669214031410403,1.0,0.20639656204455048
T6,0.16443520298721295,0.19632702609635846,0.1360547257310512,0.11454452444956835,0.5009111501842759,0.07476532469027379,0.6668729531833316,0.4498447855149876,0.3830243912226969,0.6306859857113404,0.8697543501061565,0.8567668311316943,0.09830184559185422,0.07661360209885881,0.45748650361585275,0.7446319857877911,0.8092203830947835,0.20639656204455048,1.0
