,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.023043198242844093,0.004373113774619078,0.009980886429190094,0.03308277536032643,0.02968782347485092,0.10953525031494923,0.041113131877195376,0.0819412583510535,0.0079297946151418,0.01681845085848106,0.07210214749304687,0.0012242474094133462,0.03376045775205256,0.02842915099296686,0.017970345207022818,0.007010528825363545,0.0016459636180540453,0.08452750982404147
C4,0.023043198242844093,0.0,0.07034870403283085,0.06841032262662691,0.0003198764860653076,0.12950597160708027,0.0041343791567979,0.02622476410871452,0.010795765812320807,0.046078257593830815,0.1282373143414682,0.08866508699373432,0.03221200170554666,0.0036928521127728184,0.03311982653399412,0.022903102031327126,0.11642631389886107,0.06308234066521284,0.05511536739066223
Cz,0.004373113774619078,0.07034870403283085,0.0,0.08877281594931492,0.054843160459284154,0.13359647403350616,0.07540662960945348,0.04786417307785863,0.052434990234076814,0.0445966729033345,0.11322629597815549,0.09810003038407566,0.005173528916797793,0.08227604298924018,0.07936700113149431,0.05070406597013759,0.09289948694608693,0.010549317090992098,0.0811019535228586
F3,0.009980886429190094,0.06841032262662691,0.08877281594931492,0.0,0.03214050592037361,0.16247022418721482,0.07185067696608002,0.02928812971987104,0.02609435488133576,0.06285795401413917,0.06664136003562744,0.09186519951072131,0.044260690048427746,0.056271259588063956,0.07554988050988624,0.001374997148347787,0.12461754117420504,0.10502940491405241,0.0770894837115643
F4,0.03308277536032643,0.0003198764860653076,0.054843160459284154,0.03214050592037361,0.0,0.054035938163724644,0.03799485432385442,0.034811503959825046,0.044365960614168934,0.12344970633648263,0.07507407169018228,0.1353449904691247,0.07803549987605121,0.0025997444730611707,0.09141082974418575,0.07219480730870563,0.11381714759798672,0.05915108928467755,0.16493745542076116
F7,0.02968782347485092,0.12950597160708027,0.13359647403350616,0.16247022418721482,0.054035938163724644,0.0,0.0792679672941209,0.11790766307831019,0.12435388877870229,0.04421651808554771,0.14868599156630188,0.07026723985793432,0.12549654111495337,0.14436394519599854,0.030124950486559783,0.059969369855895745,0.028252027825697718,0.09558831925407167,0.006041058422122348
F8,0.10953525031494923,0.0041343791567979,0.07540662960945348,0.07185067696608002,0.03799485432385442,0.0792679672941209,0.0,0.0026903442151953046,0.043153409222273065,0.0714035127772484,0.13930905115379455,0.19093776414320635,0.08732737238712539,0.0039942583540139185,0.07026567285951704,0.0011614212379060965,0.09377304963679721,0.07435982920378925,0.15331025545438892
Fp1,0.041113131877195376,0.02622476410871452,0.04786417307785863,0.02928812971987104,0.034811503959825046,0.11790766307831019,0.0026903442151953046,0.0,0.0496974832942687,0.027154763463011045,0.01391065696673533,0.08878067765555599,0.10614723403403828,0.036288040907268275,0.03737033568130769,0.019704800218080798,0.03156203470150204,0.058331953229957594,0.06502523252608063
Fp2,0.0819412583510535,0.010795765812320807,0.052434990234076814,0.02609435488133576,0.044365960614168934,0.12435388877870229,0.043153409222273065,0.0496974832942687,0.0,0.04480245676709948,0.05164208761952732,0.12434675814734673,0.10196101863073402,0.0054506709752652404,0.03981768389749568,0.0359784560131208,0.053950881337676074,0.0774237509801384,0.12103320474436927
Fz,0.0079297946151418,0.046078257593830815,0.0445966729033345,0.06285795401413917,0.12344970633648263,0.04421651808554771,0.0714035127772484,0.027154763463011045,0.04480245676709948,0.0,0.12462993700158963,0.06161928362295458,0.07633646112823139,0.051496741488933406,0.08006429648059055,0.05213368508301941,0.08121240418172186,0.05000608172617697,0.018068222330982594
