,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.07415674603174603,0.056051587301587304,0.04538690476190476,0.019097222222222224,0.060267857142857144,0.028025793650793652,0.009672619047619048,0.01066468253968254,0.06547619047619048,0.06324404761904762,0.06671626984126984,0.046875,0.00744047619047619,0.04836309523809524,0.01488095238095238,0.056299603174603176,0.03571428571428571,0.06225198412698413
C4,0.07415674603174603,0.0,0.06125992063492063,0.028273809523809524,0.07142857142857142,0.013392857142857142,0.057291666666666664,0.030009920634920636,0.028769841269841268,0.001984126984126984,0.012152777777777778,0.016121031746031748,0.027529761904761904,0.01066468253968254,0.030257936507936508,0.008432539682539682,0.005208333333333333,0.005456349206349206,0.024553571428571428
Cz,0.056051587301587304,0.06125992063492063,0.0,0.04092261904761905,0.040426587301587304,0.028521825396825396,0.04836309523809524,0.033234126984126984,0.020089285714285716,0.026041666666666668,0.03943452380952381,0.036458333333333336,0.002976190476190476,0.004216269841269841,0.043154761904761904,0.008432539682539682,0.021081349206349208,0.016865079365079364,0.029513888888888888
F3,0.04538690476190476,0.028273809523809524,0.04092261904761905,0.0,0.04836309523809524,0.031746031746031744,0.060515873015873016,0.023561507936507936,0.04513888888888889,0.002728174603174603,0.025793650793650792,0.028273809523809524,0.030009920634920636,0.015376984126984126,0.007688492063492063,0.022569444444444444,0.025793650793650792,0.022569444444444444,0.028273809523809524
F4,0.019097222222222224,0.07142857142857142,0.040426587301587304,0.04836309523809524,0.0,0.059027777777777776,0.024305555555555556,0.022569444444444444,0.017857142857142856,0.06572420634920635,0.06225198412698413,0.054811507936507936,0.021825396825396824,0.002232142857142857,0.05555555555555555,0.002728174603174603,0.024553571428571428,0.07589285714285714,0.033482142857142856
F7,0.060267857142857144,0.013392857142857142,0.028521825396825396,0.031746031746031744,0.059027777777777776,0.0,0.05282738095238095,0.031001984126984128,0.027529761904761904,0.008432539682539682,0.001736111111111111,0.002728174603174603,0.018601190476190476,0.00818452380952381,0.019593253968253968,0.012648809523809524,0.000992063492063492,0.000496031746031746,0.012648809523809524
F8,0.028025793650793652,0.057291666666666664,0.04836309523809524,0.060515873015873016,0.024305555555555556,0.05282738095238095,0.0,0.04538690476190476,0.023561507936507936,0.045882936507936505,0.06547619047619048,0.07316468253968254,0.04935515873015873,0.022817460317460316,0.044890873015873016,0.004216269841269841,0.048859126984126984,0.05803571428571429,0.05530753968253968
Fp1,0.009672619047619048,0.030009920634920636,0.033234126984126984,0.023561507936507936,0.022569444444444444,0.031001984126984128,0.04538690476190476,0.0,0.000744047619047619,0.03149801587301587,0.03968253968253968,0.031746031746031744,0.04265873015873016,0.022817460317460316,0.03125,0.003720238095238095,0.03968253968253968,0.03943452380952381,0.03373015873015873
Fp2,0.01066468253968254,0.028769841269841268,0.020089285714285716,0.04513888888888889,0.017857142857142856,0.027529761904761904,0.023561507936507936,0.000744047619047619,0.0,0.02703373015873016,0.026537698412698412,0.0248015873015873,0.03273809523809524,0.016617063492063492,0.026537698412698412,0.017609126984126984,0.033482142857142856,0.03670634920634921,0.013640873015873016
Fz,0.06547619047619048,0.001984126984126984,0.026041666666666668,0.002728174603174603,0.06572420634920635,0.008432539682539682,0.045882936507936505,0.03149801587301587,0.02703373015873016,0.0,0.018601190476190476,0.003720238095238095,0.016617063492063492,0.015873015873015872,0.01240079365079365,0.021825396825396824,0.007936507936507936,0.02976190476190476,0.020089285714285716
O1,0.06324404761904762,0.012152777777777778,0.03943452380952381,0.025793650793650792,0.06225198412698413,0.001736111111111111,0.06547619047619048,0.03968253968253968,0.026537698412698412,0.018601190476190476,0.0,0.00744047619047619,0.03422619047619048,0.00248015873015873,0.013392857142857142,0.003224206349206349,0.002976190476190476,0.00496031746031746,0.02132936507936508
O2,0.06671626984126984,0.016121031746031748,0.036458333333333336,0.028273809523809524,0.054811507936507936,0.002728174603174603,0.07316468253968254,0.031746031746031744,0.0248015873015873,0.003720238095238095,0.00744047619047619,0.0,0.04092261904761905,0.004712301587301587,0.007192460317460317,0.004712301587301587,0.000744047619047619,0.002232142857142857,0.034722222222222224
P3,0.046875,0.027529761904761904,0.002976190476190476,0.030009920634920636,0.021825396825396824,0.018601190476190476,0.04935515873015873,0.04265873015873016,0.03273809523809524,0.016617063492063492,0.03422619047619048,0.04092261904761905,0.0,0.004216269841269841,0.021577380952380952,0.01984126984126984,0.003720238095238095,0.005456349206349206,0.024305555555555556
P4,0.00744047619047619,0.01066468253968254,0.004216269841269841,0.015376984126984126,0.002232142857142857,0.00818452380952381,0.022817460317460316,0.022817460317460316,0.016617063492063492,0.015873015873015872,0.00248015873015873,0.004712301587301587,0.004216269841269841,0.0,0.006448412698412698,0.011160714285714286,0.018105158730158732,0.009424603174603174,0.012152777777777778
Pz,0.04836309523809524,0.030257936507936508,0.043154761904761904,0.007688492063492063,0.05555555555555555,0.019593253968253968,0.044890873015873016,0.03125,0.026537698412698412,0.01240079365079365,0.013392857142857142,0.007192460317460317,0.021577380952380952,0.006448412698412698,0.0,0.015625,0.01711309523809524,0.030753968253968252,0.018353174603174604
T3,0.01488095238095238,0.008432539682539682,0.008432539682539682,0.022569444444444444,0.002728174603174603,0.012648809523809524,0.004216269841269841,0.003720238095238095,0.017609126984126984,0.021825396825396824,0.003224206349206349,0.004712301587301587,0.01984126984126984,0.011160714285714286,0.015625,0.0,0.006696428571428571,0.005456349206349206,0.007936507936507936
T4,0.056299603174603176,0.005208333333333333,0.021081349206349208,0.025793650793650792,0.024553571428571428,0.000992063492063492,0.048859126984126984,0.03968253968253968,0.033482142857142856,0.007936507936507936,0.002976190476190476,0.000744047619047619,0.003720238095238095,0.018105158730158732,0.01711309523809524,0.006696428571428571,0.0,0.00992063492063492,0.00744047619047619
T5,0.03571428571428571,0.005456349206349206,0.016865079365079364,0.022569444444444444,0.07589285714285714,0.000496031746031746,0.05803571428571429,0.03943452380952381,0.03670634920634921,0.02976190476190476,0.00496031746031746,0.002232142857142857,0.005456349206349206,0.009424603174603174,0.030753968253968252,0.005456349206349206,0.00992063492063492,0.0,0.016865079365079364
T6,0.06225198412698413,0.024553571428571428,0.029513888888888888,0.028273809523809524,0.033482142857142856,0.012648809523809524,0.05530753968253968,0.03373015873015873,0.013640873015873016,0.020089285714285716,0.02132936507936508,0.034722222222222224,0.024305555555555556,0.012152777777777778,0.018353174603174604,0.007936507936507936,0.00744047619047619,0.016865079365079364,0.0
