,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,1.0,0.05204066728583203,0.32930806558484294,0.07523172717275887,0.07750392670962147,0.10884166373958767,0.17168687387207013,0.5447758797576581,0.1484744718112017,0.27662186394161614,0.08081073372824668,0.09271970863756825,0.30478783800189385,0.1836700471960967,0.1879634238996478,0.13478561920008814,0.13073109851775416,0.0988766568390652,0.08241225335585392
C4,0.05204066728583203,1.0,0.1701940050438944,0.48130008323176715,0.32960375889686616,0.32542871507928783,0.2767487492881976,0.05843650887592318,0.11134132002780889,0.14605918158737832,0.21516426652576578,0.45052782369437694,0.3050152758616783,0.4438199439530584,0.45350742249200904,0.20667266496873937,0.14672443314989558,0.1986963975562109,0.44725882135934936
Cz,0.32930806558484294,0.1701940050438944,1.0,0.5834751392319256,0.29482211910948386,0.6854197302759119,0.05464143288771478,0.36217690462279367,0.5089987865347686,0.8181996007341611,0.2811538027729376,0.14081058978327005,0.7381651403706128,0.8035950066259779,0.6682342612414729,0.13024603600902773,0.11674719259963892,0.09493430585089642,0.26615863297472286
F3,0.07523172717275887,0.48130008323176715,0.5834751392319256,1.0,0.5691583500118667,0.5849201677313696,0.19313796966805796,0.14989903064625473,0.2848621564788819,0.570266656563918,0.54874738884779,0.26145764865054466,0.7371485719793136,0.8405875556290784,0.8274101687932434,0.26085993969691545,0.05558260630385288,0.18952044897473425,0.4344955704569255
F4,0.07750392670962147,0.32960375889686616,0.29482211910948386,0.5691583500118667,1.0,0.5207834655950947,0.5372428884666783,0.07389992457914754,0.12565094913449576,0.32246816169913595,0.7333965593267756,0.42391029704281835,0.5086897551840917,0.48333111783934574,0.638289923274078,0.5870503027723998,0.08009596268095251,0.45659696554027374,0.5925870279464458
F7,0.10884166373958767,0.32542871507928783,0.6854197302759119,0.5849201677313696,0.5207834655950947,1.0,0.09940344465573121,0.05923988112692083,0.3850565611916273,0.5255788667258172,0.40389587046446235,0.44675871575975373,0.6068702254992039,0.7170681361677872,0.7019931182145356,0.32654667533592274,0.05342535408981844,0.2292666136796986,0.6014090561269321
F8,0.17168687387207013,0.2767487492881976,0.05464143288771478,0.19313796966805796,0.5372428884666783,0.09940344465573121,1.0,0.19918673775451776,0.09317601683936158,0.05136441021375759,0.4894734972647673,0.3688580300820082,0.13654379515823215,0.09614656591083522,0.225523623849247,0.5010549511762296,0.07994158098789082,0.4617235600226751,0.39947739523632314
Fp1,0.5447758797576581,0.05843650887592318,0.36217690462279367,0.14989903064625473,0.07389992457914754,0.05923988112692083,0.19918673775451776,1.0,0.16663647378601482,0.3591853767581863,0.06051351554564162,0.14345228387684478,0.266397076952894,0.24085015032352028,0.15870937919069622,0.16053881715436025,0.1980389814780582,0.12641979403682768,0.0739890618039929
Fp2,0.1484744718112017,0.11134132002780889,0.5089987865347686,0.2848621564788819,0.12565094913449576,0.3850565611916273,0.09317601683936158,0.16663647378601482,1.0,0.38455779397308615,0.06943749706016122,0.10801779276389743,0.2950655063543137,0.3915078233523009,0.27306304056156483,0.06657951201090136,0.03387186193858833,0.053137095015597116,0.15422783011324562
Fz,0.27662186394161614,0.14605918158737832,0.8181996007341611,0.570266656563918,0.32246816169913595,0.5255788667258172,0.05136441021375759,0.3591853767581863,0.38455779397308615,1.0,0.3271234290197357,0.08866050678591199,0.7198345312560784,0.6978032979018932,0.6276026781033872,0.13337329476351512,0.2005004391272464,0.07889092634679636,0.17982606039440122
O1,0.08081073372824668,0.21516426652576578,0.2811538027729376,0.54874738884779,0.7333965593267756,0.40389587046446235,0.4894734972647673,0.06051351554564162,0.06943749706016122,0.3271234290197357,1.0,0.24370537252345614,0.41568671495149034,0.39521526905801935,0.5135349809505195,0.4923740075231429,0.15988914730867754,0.410301741742328,0.46273993429559873
O2,0.09271970863756825,0.45052782369437694,0.14081058978327005,0.26145764865054466,0.42391029704281835,0.44675871575975373,0.3688580300820082,0.14345228387684478,0.10801779276389743,0.08866050678591199,0.24370537252345614,1.0,0.23974283832278134,0.2713416434890728,0.3775901466905126,0.45435994640543775,0.21663593664481434,0.34271918401576,0.7738666934143905
P3,0.30478783800189385,0.3050152758616783,0.7381651403706128,0.7371485719793136,0.5086897551840917,0.6068702254992039,0.13654379515823215,0.266397076952894,0.2950655063543137,0.7198345312560784,0.41568671495149034,0.23974283832278134,1.0,0.8350719987598546,0.9239057612309752,0.19229419255277705,0.11232835519278421,0.2017204484366307,0.4035563184039965
P4,0.1836700471960967,0.4438199439530584,0.8035950066259779,0.8405875556290784,0.48333111783934574,0.7170681361677872,0.09614656591083522,0.24085015032352028,0.3915078233523009,0.6978032979018932,0.39521526905801935,0.2713416434890728,0.8350719987598546,1.0,0.8848361181516808,0.1836882453708656,0.03606505628772417,0.14722238826393275,0.43733789480405255
Pz,0.1879634238996478,0.45350742249200904,0.6682342612414729,0.8274101687932434,0.638289923274078,0.7019931182145356,0.225523623849247,0.15870937919069622,0.27306304056156483,0.6276026781033872,0.5135349809505195,0.3775901466905126,0.9239057612309752,0.8848361181516808,1.0,0.27868953752181974,0.060369918940267386,0.2707240014740863,0.5562395732719425
