,Fp1,F3,F7,C3,T3,P3,T4,O1,Pz,Fp2,Fz,F4,F8,Cz,C4,T5,P4,T6,O2
0,25.777963466272737,14.007586059004566,2.8805798749778404,-20.089431485592552,16.584555463144866,-10.302110173190243,-18.928334233359543,10.971832092801954,-11.675313282693779,24.44925795237011,-33.92925575658462,35.476836535407784,14.889230126334823,-24.53461866175627,-22.3357901498481,20.420680569907596,-17.959046571765008,-9.91848305393816,15.793607426412883
1,34.60355161634825,19.956908903917352,9.863809437785463,-18.286720187758853,31.087199302767765,-8.753486514159071,-25.798206110884312,15.097651607058474,-13.465161899737492,33.993644833942945,-40.71223077255247,44.81734340203831,13.249156886466373,-29.648364008979584,-32.064875396227286,21.665269571717616,-33.60484011489124,-16.491245352036195,14.652128489316723
2,37.51636686344276,18.969816136099134,13.005138967957798,-18.48073310215369,27.02023245780415,-7.134365897890188,-25.58284208585209,10.869287991894687,-12.310958860647776,39.05657422646275,-32.18804556504536,43.77870682794505,10.809613743687578,-24.335052874254593,-28.80773129702933,20.375392921817564,-36.39181728409928,-23.00188671757539,5.685143026684969
3,50.77263410656691,26.994156311807807,18.330185081739792,-24.727731967002185,23.661980621559763,-15.290972315161369,-36.6167504184044,11.929379531691772,-13.952357685707813,47.68346543817057,-32.050290375042486,53.850339520398705,20.31671778584368,-21.110482460793413,-33.813159687028666,25.610100843517486,-42.37722334392015,-24.435166278638057,2.7136729203086816
4,56.82258187577699,32.93612103443759,19.8477215998493,-25.224622773029964,29.270206050441246,-21.055581917404854,-47.78444395858418,16.98023464135818,-15.439027810421145,52.25410570081732,-40.57113101897139,61.91027277061987,20.060234865754772,-20.253878031780374,-40.48719117479891,31.59769657326953,-46.78655188716925,-17.428789299517767,10.623122751189342
5,46.89565564507194,25.135861174988353,8.870796260535005,-15.724682775132347,25.590507615925073,-15.74430537787761,-40.70770912279912,18.205820435251663,-11.828882128234614,44.71235544579169,-40.02768922122932,51.14879825044346,6.477198481210831,-18.31627510510374,-36.8762356594011,32.875863355586816,-40.50434210387543,-8.271169839259965,16.885660099334576
6,36.76286847811998,20.91998192627011,1.1550023771344975,-4.7216802123860155,20.024235436125885,-9.001237691810884,-29.30398404367697,18.024929289611933,-8.1698934293529,32.14303100382089,-32.860528974985954,37.84334412808327,0.514973728563465,-17.39953381642038,-36.45543143719747,26.762984057279212,-33.2321869347711,-1.6924575919882088,16.210221673622108
7,36.567782633485834,24.783906704946848,6.3164244636880085,-0.1368380489824439,28.81378267722545,-6.200415518896705,-23.960471881112266,17.793598609936705,-8.78575361480873,29.27909205903806,-33.34130149093211,37.750862861393415,2.3502179332394313,-22.12003218871614,-43.79765690878617,20.626757740089918,-33.79955662131743,-0.11200667341701731,14.704039666758714
8,44.03497643878933,24.073746193858426,10.594382078217983,-3.529337518274165,38.90655860306019,-4.461434505593012,-18.82611959012015,17.854506784998513,-8.838813865034428,36.485660222491376,-43.664728616829244,42.72156976826794,6.115370778302875,-33.137891988204935,-48.761021263290125,26.836316033146524,-37.55870978286632,-2.1773313725700945,13.631177776827421
9,35.992364757281585,14.434449264044844,8.531530749165547,-2.9305242389347086,28.649643143074904,-0.49968554303465496,-10.40522248456311,16.829080887152443,-2.6274930929957954,30.247143655213527,-39.88016248567332,29.16577626545631,7.4460317174791655,-29.293151635321113,-40.880042176945736,28.415037361761684,-30.64280454613214,1.675241229421239,9.052075586820166
