,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.08134920634920635,0.049107142857142856,0.033482142857142856,0.034722222222222224,0.033482142857142856,0.01240079365079365,0.045882936507936505,0.000248015873015873,0.011904761904761904,0.016617063492063492,0.06001984126984127,0.032242063492063495,0.007936507936507936,0.06820436507936507,0.012896825396825396,0.017361111111111112,0.001736111111111111,0.002728174603174603
C4,0.08134920634920635,0.0,0.030753968253968252,0.010912698412698412,0.02058531746031746,0.060515873015873016,0.02976190476190476,0.012152777777777778,0.019593253968253968,0.049107142857142856,0.006200396825396825,0.10193452380952381,0.005952380952380952,0.07366071428571429,0.03447420634920635,0.06274801587301587,0.00992063492063492,0.003968253968253968,0.06473214285714286
Cz,0.049107142857142856,0.030753968253968252,0.0,0.032242063492063495,0.031001984126984128,0.04513888888888889,0.045882936507936505,0.018601190476190476,0.024553571428571428,0.03819444444444445,0.045882936507936505,0.0873015873015873,0.019345238095238096,0.04662698412698413,0.029265873015873016,0.024305555555555556,0.025049603174603176,0.017609126984126984,0.0441468253968254
F3,0.033482142857142856,0.010912698412698412,0.032242063492063495,0.0,0.015128968253968254,0.001984126984126984,0.019345238095238096,0.002232142857142857,0.001488095238095238,0.021577380952380952,0.002976190476190476,0.021081349206349208,0.004216269841269841,0.000744047619047619,0.05133928571428571,0.012152777777777778,0.03422619047619048,0.02132936507936508,0.049107142857142856
F4,0.034722222222222224,0.02058531746031746,0.031001984126984128,0.015128968253968254,0.0,0.020089285714285716,0.029513888888888888,0.027281746031746032,0.005456349206349206,0.017857142857142856,0.01488095238095238,0.002728174603174603,0.04836309523809524,0.024057539682539684,0.015873015873015872,0.047371031746031744,0.03869047619047619,0.014136904761904762,0.011160714285714286
F7,0.033482142857142856,0.060515873015873016,0.04513888888888889,0.001984126984126984,0.020089285714285716,0.0,0.035962301587301584,0.014136904761904762,0.017609126984126984,0.008928571428571428,0.04017857142857143,0.07738095238095238,0.034722222222222224,0.028025793650793652,0.04811507936507937,0.010912698412698412,0.032242063492063495,0.041666666666666664,0.02554563492063492
F8,0.01240079365079365,0.02976190476190476,0.045882936507936505,0.019345238095238096,0.029513888888888888,0.035962301587301584,0.0,0.030009920634920636,0.030257936507936508,0.013888888888888888,0.03149801587301587,0.07614087301587301,0.037698412698412696,0.0248015873015873,0.01066468253968254,0.013888888888888888,0.03844246031746032,0.036210317460317464,0.03298611111111111
Fp1,0.045882936507936505,0.012152777777777778,0.018601190476190476,0.002232142857142857,0.027281746031746032,0.014136904761904762,0.030009920634920636,0.0,0.002232142857142857,0.04117063492063492,0.023561507936507936,0.028273809523809524,0.06299603174603174,0.015625,0.002728174603174603,0.047619047619047616,0.03819444444444445,0.007936507936507936,0.05704365079365079
Fp2,0.000248015873015873,0.019593253968253968,0.024553571428571428,0.001488095238095238,0.005456349206349206,0.017609126984126984,0.030257936507936508,0.002232142857142857,0.0,0.030257936507936508,0.018601190476190476,0.030753968253968252,0.020337301587301588,0.004216269841269841,0.02554563492063492,0.00744047619047619,0.026041666666666668,0.015873015873015872,0.030753968253968252
Fz,0.011904761904761904,0.049107142857142856,0.03819444444444445,0.021577380952380952,0.017857142857142856,0.008928571428571428,0.013888888888888888,0.04117063492063492,0.030257936507936508,0.0,0.05828373015873016,0.00248015873015873,0.015128968253968254,0.012152777777777778,0.05109126984126984,0.030753968253968252,0.018849206349206348,0.000744047619047619,0.015625
