,Fp1,F3,F7,C3,T3,P3,T4,O1,Pz,Fp2,Fz,F4,F8,Cz,C4,T5,P4,T6,O2
0,-2.8043104379854187,-1.8196432315379427,0.49716116140878963,0.8303008843584143,5.588172851389722,-4.160634414708828,-3.543392682615553,-1.0942079812893857,2.875166197260074,-1.720096881059637,-8.294842680745239,-4.275336036998069,-9.442420766092706,8.391775310913697,7.396751890628949,0.3463482466939194,-11.120371694406478,23.067713802709196,1.1463218016362609
1,-5.201354802842073,-2.045977051651056,2.3453709603989283,3.063817654301149,-0.6156735885588576,-4.035248565021061,-6.123038122064788,-3.2579649238007247,4.98957619256003,-2.999354719019875,-5.18875660497418,-2.0746244320483207,-10.177301538933937,12.845386305019419,7.434985328473223,-2.4748626453065934,-8.147016786968381,17.718373584194524,-2.6074274351677738
2,-0.4078648150496317,0.7821102023142964,5.151753908091026,2.881333680493075,-4.594847002975888,0.05571747041743805,-5.032145221496434,-2.3663142355173563,4.67949547492144,-0.6754616710876629,-2.4564202266190773,-1.4536088924352366,-1.5213788526297518,6.949945365289349,3.175997066159303,-0.37949513889487585,-1.9732529179146536,0.1638695851882835,-6.325321621453101
3,0.9067590136593496,0.034227370243004485,-2.0192364463205497,-0.4211571699194534,0.514156312377545,-0.6269908355824272,-3.5961868878021397,-0.29145748772678925,1.3100628119249984,-1.354199001920059,1.4578938756240711,3.0484354400427014,2.590303564106602,3.8896849284707393,4.483713166206943,0.20258078244589317,-1.8833573324718487,-3.4736548265394784,-7.046873704466345
4,7.124743751919011,0.06928478425728546,-3.791420640492688,-4.44383413218202,2.611213638658057,-3.201286723683749,-4.348672674118878,-2.0670342981487213,-3.4611095819256663,0.9033883811432254,4.893652499731023,7.990740196635175,7.23126824238758,-0.2535416262375352,4.877446099655986,3.1124034627343273,-1.1369272761393203,-5.986820335177168,-6.9191537510804855
5,16.225930514559867,3.129101837707786,2.2899963909208516,-6.601896672662206,-5.780349993418007,1.0304421518617435,-2.7532038723383634,-2.7471196262785984,-4.34156837153179,7.774510765019208,2.991295295471284,5.279003526273504,13.630705480176651,-7.274179913713748,-0.2276104388341409,9.024307328328895,3.065776792117182,-15.971437857586352,-5.532500033953594
6,8.234831730324105,1.508038426389728,-3.924944779798732,-4.833366144696888,-13.21525125942483,5.837558811912761,2.0656399284754734,2.0951671323368153,-1.3879882405498263,5.92458259242542,1.558599329466949,1.1709110553493316,9.362794407741287,-5.931360495193075,-3.6572662236078264,7.190610160694138,5.850930552668249,-14.179784251738162,0.37462690313158387
7,2.4263833528048657,0.5156002778132378,-8.320948667731427,-3.6341235570257373,-5.902376312235729,4.225359463477213,2.6045374824683556,2.9854247735594095,-0.8968812592221256,3.28250993958239,2.7617790940435194,-0.029986818468361598,7.817939177186175,-6.270462369773912,-6.271483191683515,5.267010360751376,8.359733929112675,-11.563124934444474,4.583576209267211
8,8.88229567612226,1.289792765019378,1.656226789252452,-4.808223911230213,5.165037300944483,0.6654057934596942,0.6244740806682447,0.2893532410195947,-1.45477516401872,5.225554883188341,0.8986971808597195,-1.032871113531197,10.783888767957018,-10.068276047497687,-6.613813226234228,6.356993109087183,6.465532157400107,-10.553898952569703,3.3662723413457876
9,5.698909328625312,-0.34572289625158836,2.810300323802929,-1.0577598511454416,-4.349962429903243,-0.0524783996513456,0.6175948208039337,0.18362147014698316,-0.4175061212159119,-0.01720985729718638,1.4354408198448043,1.0943206357290336,4.11498064085864,-5.656075218865196,-2.9795415691730107,-0.21913708372865903,3.410017573286539,-1.4160926078291207,2.5174543695807365
