,Fp1,F3,F7,C3,T3,P3,T4,O1,Pz,Fp2,Fz,F4,F8,Cz,C4,T5,P4,T6,O2
0,-18.45811376768819,-10.199079662655507,-59.37990004693967,11.066423023642669,8.4355522233269,2.025473497338952,14.23364249483871,12.96565422835006,0.4345846989038069,-8.832992452328032,13.802607867863859,6.644360540778999,-6.594828004291124,6.214176776308609,-4.870970100193201,9.39840908672253,3.1777421748423524,-3.7263013890110237,7.134015562381988
1,-20.340128267764392,-13.124164073921527,-73.90539511545629,10.833958664652567,11.525797519262307,-2.7683384519170273,11.394807700560202,13.075917678810136,-2.7922227691394363,-8.559229138726906,17.941982617792195,9.327814578192967,-5.971077692492206,5.941351082276888,-3.324262134947179,17.10668461285893,8.818046416992278,1.3064537501278517,9.282555421026112
2,-7.791869308498092,-4.316783848584706,-71.09826574843075,4.114485923535942,12.984455442002563,-8.137165376787728,6.797542262472179,-3.059494715508892,-8.402609676029872,3.577011443420421,22.084720482864316,14.362331182008422,-0.0007494222203776602,3.500106436569485,-1.5445346599073573,19.425111871596645,6.746603106290991,8.737329070623057,-0.42965422280436405
3,-31.432086721783605,-22.09901812853786,-45.23567904779964,9.637531369134612,12.095297712033975,-8.736698707046173,-0.8714080273293497,14.051500127767058,-1.0292243332938638,-18.331593770575708,18.556377336716725,13.743348157503908,-1.889010268790448,1.2777309805211614,-1.1866805890057295,19.64693759971924,9.538881760861731,8.276502327270109,14.897483593064774
4,-29.023198564311425,-23.694818447941635,-55.94255768646134,8.146479379540775,5.364337928688293,-8.33439436536798,1.0351542806837637,20.909048536975074,-1.859041957984338,-18.643292354032248,14.904150435895213,9.10181649331778,-1.9079561462469492,1.0452158416101187,-3.4763411926645307,23.99433976443052,12.087594807107601,12.790871379777027,21.53290153757855
5,18.450119785063535,10.508199220987567,-72.06755223830388,-10.5648388931425,-1.4718616203559964,-6.301238098092707,11.043816967497488,-10.113483736771908,-14.599215301875915,19.451094178010017,12.393183751675288,4.40305200303057,4.212822162756073,0.37577745720783184,-3.712768351691196,23.677029810918604,3.760926707386133,20.913839480748386,-4.190615192277379
6,26.562924335466796,21.563627235473824,-84.03741118970746,-15.638534761547229,0.6636283110746746,-1.5575806740069158,14.123517126019912,-25.1760709624052,-14.459237649305486,23.43805264929464,13.976358258272846,4.46031369899794,2.8869025012398986,4.4845346264150905,1.1219119994420943,23.72041258247466,3.126415089686663,23.070043979190494,-15.413866199452649
7,15.32844982293708,17.66602879073642,-119.28253723293491,-8.98888795055567,-3.758837042818598,4.4752134332815725,19.37970010923233,-24.29920426190364,-10.684596022592952,13.321198900115808,20.76502514526443,7.723954385116672,-1.6336716073514221,10.674366381247905,2.455734822833497,27.788267415343107,8.90122706167171,25.43339511935914,-13.32019611317065
8,32.932735270806106,29.49465326416804,-99.79590918544318,-13.731131879923081,-11.41663183930019,11.501918268316036,27.785823859380418,-29.28409679542935,-13.724027145907943,28.607303599338355,12.694286631921162,1.9224990951714354,0.732432514511359,5.732251307909312,-1.8104446302816513,17.888160199227162,1.168973577803989,22.354107168356958,-22.413396445374257
9,33.74711717946383,26.448693195301995,-31.981570958910993,-16.630677052464655,3.5915376805982007,14.802046566272221,24.648629281944775,-20.012972539228215,-10.049886766401121,26.52147856139884,-6.9627122269590025,-8.735212654535253,2.4667861261249797,-2.3600857697474638,-3.4821067120794744,1.7546467963100056,-6.7116568467861235,11.02169349421364,-20.677788567187857
10,18.849723825309354,13.115913451906476,-21.766560078716097,-11.397243450084527,16.82324115213264,12.145101777324406,19.37618302708217,-8.598877080391278,-5.75890809991116,10.918016891314082,-11.154466022855095,-9.492191732854243,1.7626034590340929,-2.1311572723204044,-2.1006841693564233,2.322631275549064,-3.745569658523287,8.899788148917924,-10.594881452473956
