,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,1.0,0.21004292437624505,0.4998541935044652,0.3323334106585478,0.6475610348312888,0.2881453810848387,0.2455699623890357,0.43748234213648113,0.7046467465847848,0.16348278694683846,0.04799674042454956,0.058276673400961015,0.45065526884656465,0.7092283895484115,0.5855526840508127,0.2511393480856828,0.15128841854255629,0.619005497084961,0.5360070800966571
C4,0.21004292437624505,1.0,0.4039590010874722,0.09111678729655462,0.3297138428938191,0.10299925733742604,0.09385150547564808,0.11672068995275002,0.1792373885464771,0.08852166742330692,0.18428853605893097,0.11129013939757194,0.2677244837557124,0.13774463508588014,0.1419281762057619,0.09027654548730157,0.10984446959517173,0.3797336224911783,0.06942291857068389
Cz,0.4998541935044652,0.4039590010874722,1.0,0.08847754253497946,0.49168840903515043,0.0776341586977461,0.05500239449073272,0.1370954680068879,0.35223471197837514,0.1102357764084107,0.1974525322849571,0.17424834613726334,0.41379905556888674,0.4478388412777951,0.3254259762939745,0.08330615737791933,0.13560646079146566,0.5298965650462549,0.1480222937759281
F3,0.3323334106585478,0.09111678729655462,0.08847754253497946,1.0,0.3900453436402482,0.561646940799561,0.6039439921338817,0.8922823018264101,0.6904174585344838,0.7669059173730001,0.20393094150394805,0.5959695946622051,0.34519709748329597,0.3321178477893627,0.4262647591922257,0.7243164203499804,0.6619139501484903,0.16950163695830162,0.3710581065323303
F4,0.6475610348312888,0.3297138428938191,0.49168840903515043,0.3900453436402482,1.0,0.28477048205283134,0.3258112323547264,0.4561635561063661,0.632498955611814,0.16581761809543097,0.08796189831449858,0.06757125546017133,0.7669692269634952,0.7378853214221331,0.7586756826480398,0.2688351680477896,0.1544614357675081,0.5267637247298084,0.44812929823310527
F7,0.2881453810848387,0.10299925733742604,0.0776341586977461,0.561646940799561,0.28477048205283134,1.0,0.541196583664437,0.5420209237851145,0.40817117164660155,0.7353475738216577,0.1281729754351762,0.48285939982241444,0.2807106694284905,0.33877806220580636,0.41804455525581213,0.8547949737238614,0.7487372335143245,0.19948010151936493,0.4928522495579927
F8,0.2455699623890357,0.09385150547564808,0.05500239449073272,0.6039439921338817,0.3258112323547264,0.541196583664437,1.0,0.5262775903768823,0.3945100841747609,0.5382961045260509,0.07310012796557581,0.3311680985760155,0.3475858330718061,0.36275147068069774,0.45135545359415113,0.6004191702006068,0.48997190299834265,0.145709159663149,0.3672594362865293
Fp1,0.43748234213648113,0.11672068995275002,0.1370954680068879,0.8922823018264101,0.4561635561063661,0.5420209237851145,0.5262775903768823,1.0,0.7738469129505093,0.6900740660510709,0.16927162261600065,0.5273291429341613,0.3804754177792632,0.37875659460503686,0.4557893635086354,0.6910013097530125,0.6133140136275165,0.22476144663507558,0.4207447069255731
Fp2,0.7046467465847848,0.1792373885464771,0.35223471197837514,0.6904174585344838,0.632498955611814,0.40817117164660155,0.3945100841747609,0.7738469129505093,1.0,0.3955410990582816,0.050813946613078934,0.23798059647339184,0.5354728478700782,0.6092203203139372,0.6197399920555438,0.45528984342432444,0.3317447855820677,0.4050596645961795,0.45878784680689294
Fz,0.16348278694683846,0.08852166742330692,0.1102357764084107,0.7669059173730001,0.16581761809543097,0.7353475738216577,0.5382961045260509,0.6900740660510709,0.3955410990582816,1.0,0.29610935647206554,0.805744477449103,0.17334727247853737,0.17348581460103343,0.25517636110514486,0.9008313456767643,0.9296030841936505,0.10358818495902035,0.31029640907914086
O1,0.04799674042454956,0.18428853605893097,0.1974525322849571,0.20393094150394805,0.08796189831449858,0.1281729754351762,0.07310012796557581,0.16927162261600065,0.050813946613078934,0.29610935647206554,1.0,0.3339037899790035,0.13372522238625642,0.06129907761256261,0.04876183783007787,0.19979805609934154,0.31067656034671876,0.08786306044668177,0.06297505617802833
O2,0.058276673400961015,0.11129013939757194,0.17424834613726334,0.5959695946622051,0.06757125546017133,0.48285939982241444,0.3311680985760155,0.5273291429341613,0.23798059647339184,0.805744477449103,0.3339037899790035,1.0,0.10696716401941526,0.05194866630197763,0.10659314981729899,0.6545527768984281,0.743027656309906,0.07492161038348771,0.1368154067909454
P3,0.45065526884656465,0.2677244837557124,0.41379905556888674,0.34519709748329597,0.7669692269634952,0.2807106694284905,0.3475858330718061,0.3804754177792632,0.5354728478700782,0.17334727247853737,0.13372522238625642,0.10696716401941526,1.0,0.6255304813320816,0.7684889544362555,0.2684080671787231,0.15324900921723864,0.336844473593756,0.31839787413144816
P4,0.7092283895484115,0.13774463508588014,0.4478388412777951,0.3321178477893627,0.7378853214221331,0.33877806220580636,0.36275147068069774,0.37875659460503686,0.6092203203139372,0.17348581460103343,0.06129907761256261,0.05194866630197763,0.6255304813320816,1.0,0.8072224501500324,0.3169832025212189,0.19584931063415323,0.4180780410387402,0.6402224549023302
Pz,0.5855526840508127,0.1419281762057619,0.3254259762939745,0.4262647591922257,0.7586756826480398,0.41804455525581213,0.45135545359415113,0.4557893635086354,0.6197399920555438,0.25517636110514486,0.04876183783007787,0.10659314981729899,0.7684889544362555,0.8072224501500324,1.0,0.4015015085714351,0.25598258598842116,0.3556260934192899,0.48199293068446225
T3,0.2511393480856828,0.09027654548730157,0.08330615737791933,0.7243164203499804,0.2688351680477896,0.8547949737238614,0.6004191702006068,0.6910013097530125,0.45528984342432444,0.9008313456767643,0.19979805609934154,0.6545527768984281,0.2684080671787231,0.3169832025212189,0.4015015085714351,1.0,0.9288266460731692,0.14252073221481223,0.46987803419689433
T4,0.15128841854255629,0.10984446959517173,0.13560646079146566,0.6619139501484903,0.1544614357675081,0.7487372335143245,0.48997190299834265,0.6133140136275165,0.3317447855820677,0.9296030841936505,0.31067656034671876,0.743027656309906,0.15324900921723864,0.19584931063415323,0.25598258598842116,0.9288266460731692,1.0,0.10128103147857657,0.3601954279429158
T5,0.619005497084961,0.3797336224911783,0.5298965650462549,0.16950163695830162,0.5267637247298084,0.19948010151936493,0.145709159663149,0.22476144663507558,0.4050596645961795,0.10358818495902035,0.08786306044668177,0.07492161038348771,0.336844473593756,0.4180780410387402,0.3556260934192899,0.14252073221481223,0.10128103147857657,1.0,0.273558205013145
T6,0.5360070800966571,0.06942291857068389,0.1480222937759281,0.3710581065323303,0.44812929823310527,0.4928522495579927,0.3672594362865293,0.4207447069255731,0.45878784680689294,0.31029640907914086,0.06297505617802833,0.1368154067909454,0.31839787413144816,0.6402224549023302,0.48199293068446225,0.46987803419689433,0.3601954279429158,0.273558205013145,1.0
