coherence_alpha_cost,coherence_alpha_lungime_medie,coherence_alpha_coeficient_clusterizare,coherence_alpha_eficienta_globala,C3_coherence_alpha_DC,C4_coherence_alpha_DC,Cz_coherence_alpha_DC,F3_coherence_alpha_DC,F4_coherence_alpha_DC,F7_coherence_alpha_DC,F8_coherence_alpha_DC,Fp1_coherence_alpha_DC,Fp2_coherence_alpha_DC,Fz_coherence_alpha_DC,O1_coherence_alpha_DC,O2_coherence_alpha_DC,P3_coherence_alpha_DC,P4_coherence_alpha_DC,Pz_coherence_alpha_DC,T3_coherence_alpha_DC,T4_coherence_alpha_DC,T5_coherence_alpha_DC,T6_coherence_alpha_DC,C3_coherence_alpha_BC,C4_coherence_alpha_BC,Cz_coherence_alpha_BC,F3_coherence_alpha_BC,F4_coherence_alpha_BC,F7_coherence_alpha_BC,F8_coherence_alpha_BC,Fp1_coherence_alpha_BC,Fp2_coherence_alpha_BC,Fz_coherence_alpha_BC,O1_coherence_alpha_BC,O2_coherence_alpha_BC,P3_coherence_alpha_BC,P4_coherence_alpha_BC,Pz_coherence_alpha_BC,T3_coherence_alpha_BC,T4_coherence_alpha_BC,T5_coherence_alpha_BC,T6_coherence_alpha_BC,coherence_beta_cost,coherence_beta_lungime_medie,coherence_beta_coeficient_clusterizare,coherence_beta_eficienta_globala,C3_coherence_beta_DC,C4_coherence_beta_DC,Cz_coherence_beta_DC,F3_coherence_beta_DC,F4_coherence_beta_DC,F7_coherence_beta_DC,F8_coherence_beta_DC,Fp1_coherence_beta_DC,Fp2_coherence_beta_DC,Fz_coherence_beta_DC,O1_coherence_beta_DC,O2_coherence_beta_DC,P3_coherence_beta_DC,P4_coherence_beta_DC,Pz_coherence_beta_DC,T3_coherence_beta_DC,T4_coherence_beta_DC,T5_coherence_beta_DC,T6_coherence_beta_DC,C3_coherence_beta_BC,C4_coherence_beta_BC,Cz_coherence_beta_BC,F3_coherence_beta_BC,F4_coherence_beta_BC,F7_coherence_beta_BC,F8_coherence_beta_BC,Fp1_coherence_beta_BC,Fp2_coherence_beta_BC,Fz_coherence_beta_BC,O1_coherence_beta_BC,O2_coherence_beta_BC,P3_coherence_beta_BC,P4_coherence_beta_BC,Pz_coherence_beta_BC,T3_coherence_beta_BC,T4_coherence_beta_BC,T5_coherence_beta_BC,T6_coherence_beta_BC,emotie
0.4989203968804133,0.5850024975672055,0.6568656489709122,1.6334887313053887,0.5012628780493606,0.2269626595949059,4.444959944966805,3.2806206846836607,4.899870833599565,6.335392395900836,0.0,2.873980459020223,3.792687300549632,5.919471540885291,5.605861298670854,3.953269713441184,0.241588292099008,3.318527883698825,5.974032700149652,1.8857182618425143,4.649667735678309,5.779176683058599,5.167963503607837,0.0130718954248366,0.0,0.0196078431372549,0.0,0.1372549019607843,0.0,0.0,0.0196078431372549,0.0915032679738562,0.1111111111111111,0.1045751633986928,0.1045751633986928,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0261437908496732,0.0,0.0784313725490196,0.4462382800745225,0.4820276740359498,0.6831154225891067,1.9251046510406868,2.100176461871591,0.0,3.659371854522376,3.700806625215914,3.020283828880765,5.2079545902401465,1.558693009525697,3.997451101270274,4.181530045088028,4.517598539120291,5.142575378702201,4.055535239373004,0.2151649533241532,2.977567438680352,4.695282248190827,0.4200639508988484,3.309009581899028,4.5264287239177,4.295389079562909,0.0261437908496732,0.0,0.0849673202614379,0.0,0.1176470588235294,0.0,0.0915032679738562,0.0130718954248366,0.0,0.0,0.1111111111111111,0.0326797385620915,0.0,0.0392156862745098,0.2352941176470588,0.0,0.0130718954248366,0.0,0.0,1.0
0.4310784316189437,0.5503192366602875,0.7388748678222363,1.6635709160165202,3.3786913283377755,2.7104634388507907,5.448218691553317,1.7407391760050646,0.0,0.6873669961656443,5.751619886577485,4.331722430942482,6.265102967999583,6.058465380319022,0.7832942955847543,0.8148135897147024,3.3548938912513795,5.454884102508321,4.175508500069968,1.2483021787359818,1.973809941565238,1.6486693222369793,3.662257444995742,0.0,0.0196078431372549,0.0522875816993464,0.0,0.0,0.0,0.0261437908496732,0.0065359477124183,0.1111111111111111,0.0522875816993464,0.0,0.0,0.0392156862745098,0.0392156862745098,0.2287581699346405,0.0,0.0588235294117647,0.0196078431372549,0.0392156862745098,0.5351387994555049,0.6059479432974141,0.6263525947736474,1.2043786794788915,5.541337030499444,4.264420383288961,7.4124902283236915,0.7427890594934249,0.0,0.0,6.137682079878764,4.831447635380765,7.177385302148873,7.641608230456606,0.3929574889943843,0.3877307976013766,5.182321998245992,7.232669681053991,6.280679431690563,1.645026168296777,4.448554312394978,0.3625369453846048,4.167517551726489,0.0261437908496732,0.0980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0522875816993464,0.065359477124183,0.0,0.0,0.0980392156862745,0.1111111111111111,0.0130718954248366,0.0130718954248366,0.0196078431372549,0.0,0.0522875816993464,1.0
0.890522295223072,0.5902234571575995,0.6564213564213566,0.5334423339422695,1.6394994391177653,0.8879314145300888,11.007712371594884,10.908173235182412,5.095097397703595,9.850684344236704,0.8879314145300888,0.0,7.081405199686167,10.875661803240124,7.865282899878562,0.0,9.095448107409378,10.602815459343422,10.690190040410664,0.0,7.883411279340007,9.685141341431091,8.835690993148987,0.0,0.0,0.0,0.0065359477124183,0.0,0.0065359477124183,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0849673202614379,0.0,0.0,0.0,0.0065359477124183,0.0130718954248366,0.926146002830887,0.6139082867945813,0.6561403508771929,0.5060263350398378,4.444839865654335,0.0,11.326265111629716,10.346564098465905,3.55864372758395,10.168064058178931,0.0,0.0,5.358022217175108,10.35645799572028,10.085805435089137,0.0,11.146241713043963,10.287781467751907,11.147001588305184,0.0,9.232912147907626,10.216560268106807,10.132988696049573,0.0,0.0,0.0261437908496732,0.0130718954248366,0.0,0.0065359477124183,0.0,0.0,0.0130718954248366,0.0326797385620915,0.0261437908496732,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,1.0
0.700650268336092,0.9757296852912952,0.668905947853316,0.9505916983195796,5.790677992871962,1.15318050499737,9.884276713504564,6.17374816500303,8.139918689513824,8.49932094158788,2.3286972765917744,6.911489487831908,0.6172836871634607,4.448576270987825,7.980657036238748,6.225997868446114,6.032333264321887,0.0,0.622990790126254,6.372706137444872,1.768568940832311,7.736011821913265,6.00330144100364,0.0261437908496732,0.0,0.1437908496732026,0.0,0.0,0.0588235294117647,0.0,0.065359477124183,0.0,0.1045751633986928,0.1372549019607843,0.0,0.1045751633986928,0.0,0.0,0.0065359477124183,0.0,0.0457516339869281,0.0,0.7497553292971743,1.3455905573285687,0.6298017771701983,0.9130233180360744,5.0950744638006285,0.609444185867009,9.272172336825744,7.106733434616365,8.564902407261714,8.433618204288873,2.1143344832236632,8.191754200498286,0.7152356111082057,5.08485841121132,8.503059863611814,7.965133922308263,5.720433849268557,1.3220557192673923,1.2836473948259814,7.266945594235211,0.6728565228478054,7.934347985521959,7.609626852421223,0.0588235294117647,0.0,0.0392156862745098,0.0,0.0980392156862745,0.1503267973856209,0.0,0.0784313725490196,0.0,0.2091503267973856,0.1699346405228758,0.0,0.0980392156862745,0.1111111111111111,0.0,0.0130718954248366,0.0,0.0,0.0392156862745098,1.0
0.6016606830832827,0.9265678783916704,0.7585937454358508,1.2490864823076584,5.169978582937793,5.540830085580572,3.604914842095232,4.9134827935838565,2.5799319533844054,6.0046490530315095,5.634386467401744,1.8682480815211744,6.739945805738823,2.5153267654492204,7.722029682336545,4.271753791179433,2.4054326945018305,3.0533826698503166,6.968644087007903,5.030432914023999,2.972110602708226,0.8492061943025664,5.184487198857868,0.0588235294117647,0.0522875816993464,0.0065359477124183,0.0,0.0,0.0,0.0457516339869281,0.0,0.1699346405228758,0.0261437908496732,0.130718954248366,0.0065359477124183,0.0261437908496732,0.0261437908496732,0.0326797385620915,0.1176470588235294,0.0,0.0,0.196078431372549,0.6374851323302123,1.2043875597207256,0.7528170659749606,1.0824820182936865,6.880989632951798,5.807480346683823,4.111457160956016,5.388579734712366,1.9804127811631944,6.444456449820901,6.048132034116627,1.1649355613522578,7.300064844417125,2.378416364513525,8.39140134304459,5.346823769724617,1.8884351913544264,4.503811014548331,7.455192185973827,4.11664199111317,3.5022701934781297,0.9159765118757688,4.347471149768828,0.0261437908496732,0.130718954248366,0.2418300653594771,0.0,0.0,0.0,0.0,0.0,0.1699346405228758,0.0392156862745098,0.0718954248366013,0.0065359477124183,0.1045751633986928,0.0261437908496732,0.0261437908496732,0.3006535947712418,0.0065359477124183,0.0,0.0,1.0
0.525395533676883,0.6549718373183663,0.6535505430242272,1.4031415912358784,3.8807512038253407,3.1480691316183256,2.637794651112507,3.691262594583594,3.9189738560802954,5.667987372536703,5.804401995569943,3.8618532591725145,4.546863790143542,1.6723944617797637,5.375454948940878,4.2681724146057896,3.2965981718902166,2.1874721009059868,5.844716503776748,4.012077749331246,4.919524261028696,0.0,3.770215180507743,0.0196078431372549,0.0065359477124183,0.0,0.0065359477124183,0.0588235294117647,0.0,0.0849673202614379,0.065359477124183,0.1372549019607843,0.0196078431372549,0.0261437908496732,0.0196078431372549,0.0065359477124183,0.0196078431372549,0.0,0.0,0.0980392156862745,0.0,0.0980392156862745,0.575502136966778,0.7358322953232338,0.6721994379889116,1.2452338154646756,5.599847029220865,4.958729882256417,2.964746204826671,4.880865357641176,2.4790944633888365,6.003802678477021,5.577547664530776,2.0445869000156405,5.629737870392571,2.059460893034294,6.6504087604268864,4.740854151161182,3.1808691562923954,3.403542812299392,6.888960187279777,4.06502419925349,4.046403244800858,0.0,4.244813446117116,0.0196078431372549,0.0457516339869281,0.0261437908496732,0.0,0.0,0.0,0.0,0.0392156862745098,0.1372549019607843,0.0718954248366013,0.0065359477124183,0.0261437908496732,0.0457516339869281,0.0130718954248366,0.0130718954248366,0.0065359477124183,0.1372549019607843,0.0,0.1176470588235294,1.0
0.3719703418959431,0.4394006252425838,0.6426103136629451,2.09509951636508,1.9607593053292407,3.930531992093408,4.076987777887465,1.1480850234984086,2.958413864936296,1.4551341395579849,1.4969629617790703,0.7189456499875495,0.9752358446629787,1.8178951758247743,4.3992269465046245,4.720364777723428,4.692437033235023,2.8180499029313806,5.275064245796386,3.37400998915581,2.098436888347696,0.0,3.4153656623886466,0.0522875816993464,0.0130718954248366,0.0,0.0130718954248366,0.0784313725490196,0.0,0.0457516339869281,0.0,0.0130718954248366,0.0326797385620915,0.0261437908496732,0.065359477124183,0.0392156862745098,0.0784313725490196,0.0588235294117647,0.0196078431372549,0.1372549019607843,0.0,0.0457516339869281,0.2735468912916072,0.3122939145784615,0.5337092731829575,3.0174021329469523,1.1647655767464506,2.162849080264626,2.8349959127692204,1.2409233476305366,1.6859394313572489,0.9848502730798444,1.6328899183165766,0.28029446057768,1.2295086168646088,1.948585799901133,4.201647318531991,3.247961669664924,3.374149347285699,3.431942440544088,3.839578242939112,2.2861715308503205,0.8974347847477532,0.0,1.304983246169987,0.0196078431372549,0.0196078431372549,0.0326797385620915,0.1372549019607843,0.0915032679738562,0.0326797385620915,0.0522875816993464,0.0,0.0065359477124183,0.0522875816993464,0.0915032679738562,0.0,0.0326797385620915,0.0718954248366013,0.0065359477124183,0.0457516339869281,0.0457516339869281,0.0,0.0457516339869281,1.0
0.4670185196503062,0.6506340598844976,0.647497531708058,1.7404847217782344,2.003160261523115,4.178705965636374,5.798664716787959,3.4994256561757755,2.2599579475871256,0.6453518982181683,5.355772755360484,4.959848889707526,5.162054305570682,3.061877500168887,2.0043410900732823,3.03236926372624,4.031254715746385,5.882732549428155,1.0247326433061357,3.757703801005228,3.041268373525315,3.574209583162632,1.1751237950327915,0.0196078431372549,0.0261437908496732,0.0392156862745098,0.0065359477124183,0.0196078431372549,0.0,0.0,0.0,0.0718954248366013,0.0392156862745098,0.0392156862745098,0.1895424836601307,0.0196078431372549,0.0130718954248366,0.0,0.2222222222222222,0.0457516339869281,0.0980392156862745,0.0065359477124183,0.4419042742025371,0.6389847534339035,0.6288372446267183,1.7911569212964564,2.673384398409929,3.940302340317925,5.435974136446298,2.4991758204487238,0.3025394124594472,0.6378589700724353,4.678832208517394,3.792796375267059,4.90703095278568,4.029414934142886,2.584979178838885,2.9048037083596387,4.125704521260054,5.184030217039133,1.1247572528692198,4.659186863250531,4.823676913261344,1.329674674622014,1.3486669615815168,0.0326797385620915,0.0196078431372549,0.0522875816993464,0.0261437908496732,0.0,0.0065359477124183,0.0849673202614379,0.0065359477124183,0.0196078431372549,0.1111111111111111,0.0196078431372549,0.0915032679738562,0.1176470588235294,0.0,0.0,0.2222222222222222,0.0718954248366013,0.0326797385620915,0.0,1.0
0.9264685429468248,0.790484539369778,0.6172248803827752,0.5505917081890349,0.8977339643203767,0.8752849375968705,11.338832988392664,11.26527399490326,5.358544909998976,9.210805787546247,0.8752849375968705,0.0,5.654017994291553,11.275673961084422,9.231272790614655,0.0,11.135277872402709,10.156229361530723,11.172286549713544,0.8563789191433255,9.22026879557999,10.092913360229558,9.236577801716097,0.0,0.0,0.0,0.0522875816993464,0.0,0.0,0.0,0.0,0.0,0.0261437908496732,0.0,0.0,0.0130718954248366,0.0849673202614379,0.0130718954248366,0.0,0.0,0.0849673202614379,0.0,0.9356915977231116,0.6122422450329686,0.6615507299717827,0.5021327899980552,3.584284038788021,0.0,12.310768668328675,11.371956462188711,4.5392223800181615,9.275706505878446,0.0,0.0,5.548068376846352,10.475436545831458,10.22047710516079,0.0,11.273097427763854,10.33872291110198,11.320150939437966,0.0,9.307859358134584,10.237025570537543,9.32266419577285,0.0,0.0,0.0196078431372549,0.0392156862745098,0.0,0.0,0.0,0.0,0.0065359477124183,0.0196078431372549,0.0196078431372549,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,1.0
0.4597420689784119,0.6790074204402575,0.7040935672514622,1.7288092747624393,5.095168110835176,1.58950526211708,4.554216511659169,2.115312043322511,2.0265483673286195,5.97092042076423,1.4796092548641613,5.971391757413617,5.773274413720958,1.5034542381964175,3.801032145988251,2.203733303570351,4.43863561813699,1.8596663992480968,5.14685262369378,5.056461967827691,2.717168328061275,1.5786762198501243,0.562778532422368,0.0457516339869281,0.0,0.1830065359477124,0.0392156862745098,0.0,0.1111111111111111,0.0261437908496732,0.0,0.0,0.0261437908496732,0.065359477124183,0.1503267973856209,0.0784313725490196,0.0065359477124183,0.0130718954248366,0.1045751633986928,0.0196078431372549,0.0522875816993464,0.0,0.4384175843353877,0.6397635991406174,0.6351803167592641,1.846647532459124,4.628520437797481,3.0369545739633947,4.562012891525378,2.90914232547567,1.965007604245156,6.1643498930990965,0.4040763979370539,5.972072100003302,5.607396416691388,0.7422049783833535,3.229484137546347,1.690287709594637,4.133400752840793,1.9129405477844352,5.617873475298508,4.501484240956862,1.8311184362333075,1.0170919543824182,0.5762077645249044,0.0,0.0522875816993464,0.0,0.0326797385620915,0.1830065359477124,0.1633986928104575,0.0,0.0065359477124183,0.0,0.0,0.1503267973856209,0.0915032679738562,0.0915032679738562,0.0588235294117647,0.0522875816993464,0.0261437908496732,0.0326797385620915,0.0,0.0130718954248366,1.0
