,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,1.0,0.3306847278884242,0.47879364381229006,0.7373355133904784,0.37485092154347266,0.6616408697519564,0.2444182109701424,0.5065219898900739,0.4974390535256543,0.07532497368769826,0.3336975682315446,0.21671267358354204,0.40684198218747625,0.07806246336320584,0.5188220864085402,0.631704415976293,0.3737243406308315,0.2416134690708625,0.4225246951962177
C4,0.3306847278884242,1.0,0.19684758093641408,0.4561839653452032,0.3053369137434153,0.4546206328798609,0.13261209496831303,0.2547822098551924,0.20885214030838156,0.14918666061628805,0.14941711421958556,0.3414186632906038,0.08147299935157112,0.06917395738275246,0.3057065843946348,0.29187531175796894,0.07974685425301865,0.664686655131216,0.07893388480277641
Cz,0.47879364381229006,0.19684758093641408,1.0,0.3292633593323045,0.15283093095741968,0.4552136635676356,0.16783890567390045,0.7764916077468262,0.7773333222077486,0.20847997985635536,0.1505408342329966,0.09655366568293815,0.3282272538095679,0.25530035153059283,0.5744699815577914,0.5083496975936139,0.1576682882551741,0.10067953216429176,0.32146987353023926
F3,0.7373355133904784,0.4561839653452032,0.3292633593323045,1.0,0.37566526829211816,0.515046569744791,0.2202743082268218,0.2912962067013439,0.27575052017900503,0.06540380000632659,0.20889146151296317,0.24910612613052674,0.12911879487731606,0.12719078539693848,0.2674618173534296,0.48473692646765737,0.20199858284435415,0.44613688385088524,0.39648686617470513
F4,0.37485092154347266,0.3053369137434153,0.15283093095741968,0.37566526829211816,1.0,0.27928960714211504,0.7358884596341818,0.14999902087825526,0.16509048992337477,0.5626096602777131,0.4054986831726315,0.5707142819604449,0.2532125230372281,0.1301882271565299,0.2711301962381921,0.18501641542585576,0.2665686511209097,0.3410516837083858,0.10388078515964873
F7,0.6616408697519564,0.4546206328798609,0.4552136635676356,0.515046569744791,0.27928960714211504,1.0,0.15749503951169866,0.5958257590635816,0.5505947128884764,0.07946154604160112,0.41168182363916905,0.3296667749260031,0.4218001953596521,0.14053399477184975,0.6463791406927651,0.6393916870272759,0.34284828594243966,0.29908938735870827,0.17186008930934832
F8,0.2444182109701424,0.13261209496831303,0.16783890567390045,0.2202743082268218,0.7358884596341818,0.15749503951169866,1.0,0.13682847969801598,0.15658447070159465,0.3502363317878825,0.24714376035587698,0.36009735231007645,0.1935395021899437,0.19657768092008313,0.16966614622249218,0.13646608202683233,0.1706195770785126,0.12953458061163026,0.08878822919036329
Fp1,0.5065219898900739,0.2547822098551924,0.7764916077468262,0.2912962067013439,0.14999902087825526,0.5958257590635816,0.13682847969801598,1.0,0.9675873012643151,0.08100005818871613,0.3322532105978052,0.1684847214772755,0.5485056974199095,0.39791534266331713,0.7595074590639806,0.5464420277979295,0.30893864206824173,0.13668196714379013,0.17031628235118296
Fp2,0.4974390535256543,0.20885214030838156,0.7773333222077486,0.27575052017900503,0.16509048992337477,0.5505947128884764,0.15658447070159465,0.9675873012643151,1.0,0.08753370031089672,0.31441772863688827,0.15334149587283977,0.5636781075100874,0.40888948297762323,0.7377480449656615,0.5307667849154797,0.3051459334545416,0.11360553322981466,0.16865687819791145
Fz,0.07532497368769826,0.14918666061628805,0.20847997985635536,0.06540380000632659,0.5626096602777131,0.07946154604160112,0.3502363317878825,0.08100005818871613,0.08753370031089672,1.0,0.28570650201614506,0.44838601198094746,0.1741897309396273,0.08371469788427688,0.13696017668282745,0.06716778111145442,0.13404782583118371,0.17845011914828082,0.1789525961722059
O1,0.3336975682315446,0.14941711421958556,0.1505408342329966,0.20889146151296317,0.4054986831726315,0.41168182363916905,0.24714376035587698,0.3322532105978052,0.31441772863688827,0.28570650201614506,1.0,0.49917963660391007,0.4547861268517315,0.07875672189983189,0.40965241242629513,0.274576874297637,0.44529756989777614,0.1447680959218865,0.10285560774031513
O2,0.21671267358354204,0.3414186632906038,0.09655366568293815,0.24910612613052674,0.5707142819604449,0.3296667749260031,0.36009735231007645,0.1684847214772755,0.15334149587283977,0.44838601198094746,0.49917963660391007,1.0,0.15145615754545527,0.08799335038434934,0.2644250064245769,0.17807736157955156,0.16291377504425572,0.37607950076645363,0.1184619044514195
P3,0.40684198218747625,0.08147299935157112,0.3282272538095679,0.12911879487731606,0.2532125230372281,0.4218001953596521,0.1935395021899437,0.5485056974199095,0.5636781075100874,0.1741897309396273,0.4547861268517315,0.15145615754545527,1.0,0.22896472514607313,0.6785653732137166,0.359651760701547,0.5138456042083726,0.06897757239405011,0.13757432757860136
P4,0.07806246336320584,0.06917395738275246,0.25530035153059283,0.12719078539693848,0.1301882271565299,0.14053399477184975,0.19657768092008313,0.39791534266331713,0.40888948297762323,0.08371469788427688,0.07875672189983189,0.08799335038434934,0.22896472514607313,1.0,0.3278200974744153,0.1384170045109904,0.07089538965510997,0.09050728813170243,0.17336084930637607
Pz,0.5188220864085402,0.3057065843946348,0.5744699815577914,0.2674618173534296,0.2711301962381921,0.6463791406927651,0.16966614622249218,0.7595074590639806,0.7377480449656615,0.13696017668282745,0.40965241242629513,0.2644250064245769,0.6785653732137166,0.3278200974744153,1.0,0.4974066708891216,0.30403299586343846,0.13608976156334712,0.15048870332468772
T3,0.631704415976293,0.29187531175796894,0.5083496975936139,0.48473692646765737,0.18501641542585576,0.6393916870272759,0.13646608202683233,0.5464420277979295,0.5307667849154797,0.06716778111145442,0.274576874297637,0.17807736157955156,0.359651760701547,0.1384170045109904,0.4974066708891216,1.0,0.27701610909279717,0.1846055414141611,0.20831187234851328
T4,0.3737243406308315,0.07974685425301865,0.1576682882551741,0.20199858284435415,0.2665686511209097,0.34284828594243966,0.1706195770785126,0.30893864206824173,0.3051459334545416,0.13404782583118371,0.44529756989777614,0.16291377504425572,0.5138456042083726,0.07089538965510997,0.30403299586343846,0.27701610909279717,1.0,0.07993649881579529,0.1565092865135846
