,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.09180382759767165,0.006082335677835777,0.34553350304373115,0.2072312191289319,0.24184035917247063,0.17892251082414948,0.24205474099979227,0.22665820361195926,0.30974568321321605,0.11285569735424004,0.14206468359467958,0.3092076602591595,0.2336028601503582,0.26267405003919475,0.04750884954766667,0.14957564558526948,0.0333355036943077,0.16432471462501885
C4,0.09180382759767165,0.0,0.02409139359949661,0.20355830253092613,0.2664521227139398,0.15406163538139506,0.13705435910426905,0.17864861770402182,0.20070564003065036,0.2420148149619113,0.1326006229307896,0.18219900649075524,0.05523844945584583,0.3036956899280348,0.18200520146984528,0.0030146978084092833,0.1319239008549592,0.14565312464416796,0.27308760509861574
Cz,0.006082335677835777,0.02409139359949661,0.0,0.12379510577303988,0.11053553940770798,0.16271568729058924,0.09271980937402487,0.094032367957099,0.09269960065287286,0.12284245425021054,0.12721546688804372,0.10770686973855473,0.07279172244971928,0.13965968579771632,0.14534545170731047,0.09528801159319934,0.1375066290790479,0.0458451735285111,0.16362459443759106
F3,0.34553350304373115,0.20355830253092613,0.12379510577303988,0.0,0.011634937772999543,0.01254159299610635,0.16256258500566428,0.18480599339737477,0.13247364683835378,0.13987100080767073,0.05518691535553563,0.0069188815295736445,0.1592822178285542,0.05781908583372828,0.18109132681190557,0.1661309675952989,0.13782895141444476,0.11592756639310609,0.05463317444323907
F4,0.2072312191289319,0.2664521227139398,0.11053553940770798,0.011634937772999543,0.0,0.01095527247683984,0.20899990381810474,0.22790214189868066,0.18245434440729869,0.2065553083415404,0.015720425874449745,0.06124620676292855,0.083438950122222,0.10982767802658962,0.19184321151881834,0.11445179671932361,0.09186602132282125,0.05221707658855096,0.08027793991471033
F7,0.24184035917247063,0.15406163538139506,0.16271568729058924,0.01254159299610635,0.01095527247683984,0.0,0.09218299964530186,0.09117305890594785,0.07617944991181684,0.014843643131239037,0.0019356034184118173,0.028997952879730803,0.02678568864691758,0.05771070553681463,0.0004741671940120186,0.06822024337442667,0.033462831364965466,0.13378036240535046,0.04020304064021133
F8,0.17892251082414948,0.13705435910426905,0.09271980937402487,0.16256258500566428,0.20899990381810474,0.09218299964530186,0.0,0.023582938092303274,0.05990661316452698,0.12788353557124657,0.10927610109752162,0.13670521298894944,0.007344425493826029,0.03203014724997251,0.02638854697405793,0.025339092141842226,0.050344818217771294,0.002296353766177843,0.08207411189649505
Fp1,0.24205474099979227,0.17864861770402182,0.094032367957099,0.18480599339737477,0.22790214189868066,0.09117305890594785,0.023582938092303274,0.0,0.07219961340103818,0.07756857596830799,0.03635454056255259,0.09114906492808052,0.05454330125620846,0.014936425285394439,0.08296546320763733,0.08250222466236545,0.03362731466927644,0.05003797837898706,0.04653422185549259
Fp2,0.22665820361195926,0.20070564003065036,0.09269960065287286,0.13247364683835378,0.18245434440729869,0.07617944991181684,0.05990661316452698,0.07219961340103818,0.0,0.06848296648823876,0.01059794609152274,0.06665270007874077,0.02598415422109781,0.015375155953614916,0.06851207319839701,0.06275539238645057,0.018802036808994914,0.07286355564591347,0.03827052420206918
Fz,0.30974568321321605,0.2420148149619113,0.12284245425021054,0.13987100080767073,0.2065553083415404,0.014843643131239037,0.12788353557124657,0.07756857596830799,0.06848296648823876,0.0,0.012564678667416089,0.1081258639696252,0.14839325465434744,0.10189135845029991,0.20618437568231823,0.13165286228031134,0.09918389470361469,0.03022908232734976,0.01695576021549904
O1,0.11285569735424004,0.1326006229307896,0.12721546688804372,0.05518691535553563,0.015720425874449745,0.0019356034184118173,0.10927610109752162,0.03635454056255259,0.01059794609152274,0.012564678667416089,0.0,0.0838127724960157,0.01586402339441166,0.051550060488226676,0.12746029602351594,0.0749855808908425,0.07116362725566819,0.0059270226769789535,0.07192516430594088
O2,0.14206468359467958,0.18219900649075524,0.10770686973855473,0.0069188815295736445,0.06124620676292855,0.028997952879730803,0.13670521298894944,0.09114906492808052,0.06665270007874077,0.1081258639696252,0.0838127724960157,0.0,0.0890729008358406,0.12446415455538307,0.19603048834490577,0.10121218054963044,0.10664882357799207,0.004638036137274776,0.17704283573300686
P3,0.3092076602591595,0.05523844945584583,0.07279172244971928,0.1592822178285542,0.083438950122222,0.02678568864691758,0.007344425493826029,0.05454330125620846,0.02598415422109781,0.14839325465434744,0.01586402339441166,0.0890729008358406,0.0,0.13024250230793902,0.07427505567534819,0.0697553704371716,0.0004134261628482252,0.1976312633167623,0.07788355618283557
