,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.04657185531685086,0.047070188295893385,0.040564858809499234,0.01581395061878461,0.06129542788473295,0.05522610173833196,0.03588321326233479,0.028739762213541322,0.019152546532370897,0.0005150219530378822,0.012419660885001647,0.05115297061378741,0.07191193643108931,0.07662451488628011,0.018380321269763557,0.005334761080441694,0.0005121863845479886,0.007813630239117858
C4,0.04657185531685086,0.0,0.009375903929226471,0.035567299498086964,0.0129162534514657,0.06980250496840903,0.06932071911969127,0.046334160372003746,0.040407795436211924,0.0545245528418054,0.0191093500194053,0.009434275029136829,0.0562132876486653,0.007934337619162974,0.05498125045231477,0.045774349684019305,0.04386539963951649,0.05034392542773954,0.04039779092307549
Cz,0.047070188295893385,0.009375903929226471,0.0,0.014047200000878387,0.05022650215525671,0.05362009217057831,0.07363644697542027,0.006673824839773357,0.02456780507876244,0.04454554950743069,0.0062599664822088645,0.009163877344748498,0.0941114512434633,0.007526829286757908,0.06816786461748374,0.026190635880348218,0.03508331355252064,0.016024834799502806,0.014411233119255944
F3,0.040564858809499234,0.035567299498086964,0.014047200000878387,0.0,0.011520304376799578,0.037644514882532086,0.039200956088435907,0.023101796410160094,0.04645854360311973,0.027719183313520034,0.017161731200760377,0.016116287798341882,0.03385675345348673,0.04731688969391165,0.015354695169957352,0.030655350522873312,0.050998156343183804,0.05240159675225116,0.04299588125054691
F4,0.01581395061878461,0.0129162534514657,0.05022650215525671,0.011520304376799578,0.0,0.08938204093701374,0.05504744751537945,0.06743700463911961,0.03838860001414005,0.014641230199344789,0.01735306783209955,0.02918864527450409,0.06750431248567816,0.04133011619310252,0.06252803640645112,0.02512317910739451,0.014690396451101234,0.041410075972363805,0.00938077975468084
F7,0.06129542788473295,0.06980250496840903,0.05362009217057831,0.037644514882532086,0.08938204093701374,0.0,0.09926661218550227,0.04822213741124545,0.0694658395847404,0.06657568526524257,0.02065781186717341,0.008533342337610533,0.09315426286826085,0.052582949141348534,0.05008083109191403,0.10109196380967811,0.06638297201711907,0.07159888167481174,0.05365503224229976
F8,0.05522610173833196,0.06932071911969127,0.07363644697542027,0.039200956088435907,0.05504744751537945,0.09926661218550227,0.0,0.09526470849819911,0.059126336326716836,0.021428808988145583,0.03488081096823762,0.03879805226795998,0.014104393047759994,0.060190138318413536,0.03617067080959492,0.04916643205246413,0.05639803747077708,0.04830342970996154,0.026712625813666954
Fp1,0.03588321326233479,0.046334160372003746,0.006673824839773357,0.023101796410160094,0.06743700463911961,0.04822213741124545,0.09526470849819911,0.0,0.05450749214068869,0.05047488151288654,0.01738016006333388,0.0032578512425590583,0.07714870814308766,0.0340160450056695,0.06137203803637946,0.06075824080356931,0.05055374999034219,0.0360545866927124,0.011929570157060532
Fp2,0.028739762213541322,0.040407795436211924,0.02456780507876244,0.04645854360311973,0.03838860001414005,0.0694658395847404,0.059126336326716836,0.05450749214068869,0.0,0.052356545199189815,0.02579191532155327,0.011637421493977469,0.06452622819278965,0.05390769651693586,0.07693918501218694,0.0030156493405290724,0.014945503693994007,0.02514314782761712,0.010287130432389937
Fz,0.019152546532370897,0.0545245528418054,0.04454554950743069,0.027719183313520034,0.014641230199344789,0.06657568526524257,0.021428808988145583,0.05047488151288654,0.052356545199189815,0.0,0.014983333964055635,0.005354674310066867,0.03611435356344957,0.057192399355410144,0.05264362893911744,0.022321935405508735,0.027944104729311067,0.05593490905026298,0.026788409210839328
O1,0.0005150219530378822,0.0191093500194053,0.0062599664822088645,0.017161731200760377,0.01735306783209955,0.02065781186717341,0.03488081096823762,0.01738016006333388,0.02579191532155327,0.014983333964055635,0.0,0.02416239286497784,0.0009670400688058884,0.026017289670462237,0.005583432345576496,0.0030341640962828664,0.01832595253675684,0.025166395190328653,0.02387045554637409
