,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.0038684061432297367,0.029062869144567027,0.08810075780661757,0.1184728933529518,0.06304304310377469,0.08112677033878275,0.0020442389260962902,0.05106031506166332,0.05099554715880429,0.02219530168511077,0.00938415725792232,0.04185131543935501,0.02777497890027502,0.09655467681479635,0.044941833806698306,0.10665741315522982,0.0003673534430155883,0.06610117914487601
C4,0.0038684061432297367,0.0,0.015053782892749064,0.013514542410442639,0.05646587230532538,0.05913409107603327,0.011724454511014672,0.09762540385049817,0.0026693435573454686,0.020570475688734616,0.016982564968813074,0.012280740757199227,0.024043866409008016,0.0030842710951885003,0.07221804903560998,0.01350887697160579,0.06585177394408583,0.05730120839439453,0.011805971945763306
Cz,0.029062869144567027,0.015053782892749064,0.0,0.01179431739364502,0.03942025057616206,0.014993517113852939,0.09582634463399944,0.002067687670857096,0.08445492790850123,0.039512452403578514,0.03700671739875112,0.011526067752768798,0.043662050468672525,0.008367128825212313,0.0350084674478054,2.768689803479166e-05,0.011513485634678317,0.0035158555014097133,0.013954087948881004
F3,0.08810075780661757,0.013514542410442639,0.01179431739364502,0.0,0.04566799173420467,0.028880345807598847,0.03648637076386192,0.08494761566872401,0.03938615810163157,0.027112368730775986,0.015914556888209423,0.01493187575236935,0.0671408730525443,0.014563400513348469,0.038974439312638984,0.007103569449067172,0.06954270889987886,0.025398544712548148,0.052538865873233795
F4,0.1184728933529518,0.05646587230532538,0.03942025057616206,0.04566799173420467,0.0,0.09706283451200146,0.06674427453900662,0.03194562047742884,0.009095337730481181,0.0026833898120309256,0.022918542225147408,0.007035131673559667,0.01684639752174263,0.06968373945838453,0.028116056038425333,0.014978868154690603,0.06812993495798214,0.03195490078657512,0.05498153274571454
F7,0.06304304310377469,0.05913409107603327,0.014993517113852939,0.028880345807598847,0.09706283451200146,0.0,0.0009395562107359631,0.09093205657431432,0.0008629700235684703,0.02051060956353912,0.039719900289230406,0.0033905046970909426,0.016278220139909913,0.03732021909044547,0.06292089181123982,0.03419387774593193,0.01794363773181174,0.011909943736090821,0.04124298273828556
F8,0.08112677033878275,0.011724454511014672,0.09582634463399944,0.03648637076386192,0.06674427453900662,0.0009395562107359631,0.0,0.035492106301654905,0.024601684793455095,0.09169012339007106,0.03747293180316855,0.05259014464933159,0.035708549954408156,0.00727353259249907,0.021137362512232877,0.0101984586842622,0.03649190834153851,0.015727289933444556,0.0997022392195956
Fp1,0.0020442389260962902,0.09762540385049817,0.002067687670857096,0.08494761566872401,0.03194562047742884,0.09093205657431432,0.035492106301654905,0.0,0.025323122224276486,0.008944936293903688,0.00830354474589087,0.031443637328268534,0.010577666454306401,0.10105201291427672,0.06440121174081895,0.0710741710444437,0.031751344861777324,0.03560400783048825,0.024517727094988076
Fp2,0.05106031506166332,0.0026693435573454686,0.08445492790850123,0.03938615810163157,0.009095337730481181,0.0008629700235684703,0.024601684793455095,0.025323122224276486,0.0,0.08021691831233049,0.019239418549374224,0.057801822084050554,0.028136482364649756,0.055607169162319295,0.00694986096285922,0.06302576917986215,0.04612722112711804,0.003561525921662388,0.06090831435932705
Fz,0.05099554715880429,0.020570475688734616,0.039512452403578514,0.027112368730775986,0.0026833898120309256,0.02051060956353912,0.09169012339007106,0.008944936293903688,0.08021691831233049,0.0,0.0456049651983229,0.029562643119047848,0.08296933687859484,0.018599942689974683,0.03319022055010687,0.0111779451843605,0.04146856811162109,0.004042298271455515,0.04212470964459079
