,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.15138359807895221,0.23656193858348054,0.14219585841941315,0.05770849878705829,0.04104200625032963,0.1160588406367699,0.11183238995356272,0.17671695814074373,0.07842770083727409,0.05402939680602691,0.004562260144830651,0.15672542242713494,0.09472560524359425,0.026421747553741805,0.01097561810139472,0.005077867945032782,0.11762489541774764,0.033152958700395946
C4,0.15138359807895221,0.0,0.017144649832156342,0.11225342061554329,0.02203538551857836,0.068612360628516,0.007605874944996632,0.09004677483540484,0.018167956757829208,0.03732663736921016,0.0016351902262488171,0.12550821263712186,0.12999437528065577,0.045505622736684966,0.15711423597262872,0.40338881892401696,0.05373280315367449,0.0058711534087726586,0.059153691446746905
Cz,0.23656193858348054,0.017144649832156342,0.0,0.19096022018820727,0.00023922413246601012,0.13523605983827217,0.01769164990955806,0.06694005163881993,0.06011340446570361,0.04522322356870542,0.003099317398435646,0.1980414170852744,0.10610976025789065,0.033129820551613134,0.16673179326492582,0.5326277200263292,0.041009359984056686,0.03541510306125141,0.14129961332514931
F3,0.14219585841941315,0.11225342061554329,0.19096022018820727,0.0,0.04740008150690148,0.051678093467946294,0.09384803821922387,0.06623307472934795,0.11803806482961728,0.04024676708427378,0.053814536396953716,0.07001304918121812,0.1646609331332565,0.030011893446719104,0.0946925947020005,0.20148506920386713,0.03332069950786144,0.07244990590975008,0.0021449200478192154
F4,0.05770849878705829,0.02203538551857836,0.00023922413246601012,0.04740008150690148,0.0,0.01255157045728502,0.016674334412615448,0.0562586999747016,0.029804719961534488,0.03019552050440526,0.0033366254310831086,0.04761242680961414,0.050041910383155974,0.04152561863967788,0.08627970904516809,0.1788644997318251,0.00517279236984859,0.012157036780716425,0.050256704824914476
F7,0.04104200625032963,0.068612360628516,0.13523605983827217,0.051678093467946294,0.01255157045728502,0.0,0.059096770906538705,0.08798855502352501,0.12786212988044293,0.01829718326528214,0.0017184128132149829,0.07205863104711625,0.014391793896234819,0.0798659324862971,0.10733031401510627,0.12649040259533811,0.01708676004850269,0.034655579729475756,0.07116005841537262
F8,0.1160588406367699,0.007605874944996632,0.01769164990955806,0.09384803821922387,0.016674334412615448,0.059096770906538705,0.0,0.06992533996221209,0.02370519673822267,0.02860955687241523,0.011305888193808719,0.11692795511760314,0.10355823425661978,0.06300226327572366,0.1376592096701399,0.3169822927084358,0.03621382880590645,0.04482300493673229,0.0977677745129655
Fp1,0.11183238995356272,0.09004677483540484,0.06694005163881993,0.06623307472934795,0.0562586999747016,0.08798855502352501,0.06992533996221209,0.0,0.06587406189731485,0.011344409752679389,0.056170727180776606,0.0784555560347873,0.05641759977982909,0.014065799162434106,0.08497401844462905,0.2889901774098276,0.06110192399518113,0.06846713787438946,0.08200024088452029
Fp2,0.17671695814074373,0.018167956757829208,0.06011340446570361,0.11803806482961728,0.029804719961534488,0.12786212988044293,0.02370519673822267,0.06587406189731485,0.0,0.013184374642353919,0.05041156832631287,0.15222536149966334,0.11645071277244153,0.0156839419394948,0.1266838347412548,0.3344393605845204,0.017250658419906025,0.05359677247173051,0.08220034420261475
Fz,0.07842770083727409,0.03732663736921016,0.04522322356870542,0.04024676708427378,0.03019552050440526,0.01829718326528214,0.02860955687241523,0.011344409752679389,0.013184374642353919,0.0,0.014346553189437108,0.019488167826633675,0.06549959497408654,0.00036409056216114865,0.06510534573369087,0.10440295789680074,0.032005047813922674,0.0026073666679336575,0.008596682201439622
O1,0.05402939680602691,0.0016351902262488171,0.003099317398435646,0.053814536396953716,0.0033366254310831086,0.0017184128132149829,0.011305888193808719,0.056170727180776606,0.05041156832631287,0.014346553189437108,0.0,0.05838710013681979,0.057387137141601485,0.045182715446181056,0.09309892454545439,0.14734617887675208,0.002872292707282263,0.014864985583148412,0.03857258401651256
O2,0.004562260144830651,0.12550821263712186,0.1980414170852744,0.07001304918121812,0.04761242680961414,0.07205863104711625,0.11692795511760314,0.0784555560347873,0.15222536149966334,0.019488167826633675,0.05838710013681979,0.0,0.07289541394395088,0.09085769540666401,0.113703953171705,0.013068151678213024,0.008779569199700715,0.14049775807159173,0.010781690342197265
P3,0.15672542242713494,0.12999437528065577,0.10610976025789065,0.1646609331332565,0.050041910383155974,0.014391793896234819,0.10355823425661978,0.05641759977982909,0.11645071277244153,0.06549959497408654,0.057387137141601485,0.07289541394395088,0.0,0.11239433473163794,0.14614039459659192,0.15384148742756443,0.014183624471084228,0.10456650101355595,0.042080979217598964
P4,0.09472560524359425,0.045505622736684966,0.033129820551613134,0.030011893446719104,0.04152561863967788,0.0798659324862971,0.06300226327572366,0.014065799162434106,0.0156839419394948,0.00036409056216114865,0.045182715446181056,0.09085769540666401,0.11239433473163794,0.0,0.09083087163479302,0.2432270362631848,0.0026169870196606623,0.0732447543050835,0.09003833413738299
Pz,0.026421747553741805,0.15711423597262872,0.16673179326492582,0.0946925947020005,0.08627970904516809,0.10733031401510627,0.1376592096701399,0.08497401844462905,0.1266838347412548,0.06510534573369087,0.09309892454545439,0.113703953171705,0.14614039459659192,0.09083087163479302,0.0,0.18275118668130366,0.003932024168572995,0.20025381601720055,0.09580071828886073
T3,0.01097561810139472,0.40338881892401696,0.5326277200263292,0.20148506920386713,0.1788644997318251,0.12649040259533811,0.3169822927084358,0.2889901774098276,0.3344393605845204,0.10440295789680074,0.14734617887675208,0.013068151678213024,0.15384148742756443,0.2432270362631848,0.18275118668130366,0.0,0.17667820527470124,0.322159378609973,0.025672749387081334
T4,0.005077867945032782,0.05373280315367449,0.041009359984056686,0.03332069950786144,0.00517279236984859,0.01708676004850269,0.03621382880590645,0.06110192399518113,0.017250658419906025,0.032005047813922674,0.002872292707282263,0.008779569199700715,0.014183624471084228,0.0026169870196606623,0.003932024168572995,0.17667820527470124,0.0,0.05459016095157672,0.047349255579996107
T5,0.11762489541774764,0.0058711534087726586,0.03541510306125141,0.07244990590975008,0.012157036780716425,0.034655579729475756,0.04482300493673229,0.06846713787438946,0.05359677247173051,0.0026073666679336575,0.014864985583148412,0.14049775807159173,0.10456650101355595,0.0732447543050835,0.20025381601720055,0.322159378609973,0.05459016095157672,0.0,0.08315095703479897
T6,0.033152958700395946,0.059153691446746905,0.14129961332514931,0.0021449200478192154,0.050256704824914476,0.07116005841537262,0.0977677745129655,0.08200024088452029,0.08220034420261475,0.008596682201439622,0.03857258401651256,0.010781690342197265,0.042080979217598964,0.09003833413738299,0.09580071828886073,0.025672749387081334,0.047349255579996107,0.08315095703479897,0.0
