,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.010690098013800086,0.015437544310273778,0.0656679443732457,0.019298249026891957,0.07012134365261358,0.0028743371317047875,0.017079731366948413,0.021276019038691408,0.06227679388335656,0.03841237476403258,0.07677453065862819,0.041698509740406065,0.01286566262461596,0.03298871765398932,0.016802303616624888,0.004717482360374769,0.007066168449116222,0.04092770989217729
C4,0.010690098013800086,0.0,0.022753522634505148,0.0038074484062359123,0.028600547804426495,0.008102051587588649,0.07262686890518637,0.004828999225093323,0.05628785366929373,0.00807898210686207,0.03369642067443157,0.017449289050505797,0.02483327493997055,0.011555898601168686,0.03835887665274831,0.0030223507208527326,0.000150852846434733,0.07303513963739235,0.032123373666115215
Cz,0.015437544310273778,0.022753522634505148,0.0,0.02352685576915298,0.028744456175441756,0.03451176808160348,0.05601100240743081,0.012633781890849375,0.04372427062835212,0.08180491880659625,0.026853740320793212,0.023385190668960335,0.007714156444386855,0.004599420595862909,0.011860633204139236,0.005105024918222555,0.0044955145251263495,0.010341754671068248,0.016923859228956662
F3,0.0656679443732457,0.0038074484062359123,0.02352685576915298,0.0,0.036930129151870036,0.042963938455828576,0.058808741291187135,0.0383794101344151,0.01808403233333614,0.022174195328670588,0.0428871713360339,0.04747338740298106,0.05081193360988459,0.020393431224803044,0.006305681565272813,0.020453243376710038,0.05776624506884408,0.018724526050713737,0.02087417061904668
F4,0.019298249026891957,0.028600547804426495,0.028744456175441756,0.036930129151870036,0.0,0.04117973452245766,0.004264131189454434,0.00341808190108189,0.024458422033182117,0.05014011594057558,0.046216947411413384,0.05806997037980749,0.0224880249229689,0.020691121254641256,0.0036648856038031556,0.023965740273403837,0.0010429121120558848,0.006688616524400865,0.026215198076469406
F7,0.07012134365261358,0.008102051587588649,0.03451176808160348,0.042963938455828576,0.04117973452245766,0.0,0.0633671385336552,0.04901515426200092,0.002082790233286343,0.023743070687614557,0.04750124244670125,0.04557375407049097,0.06719741334885461,0.007108760664161842,0.01038380414363675,0.04360328099765102,0.06054499788343751,0.013421857062474979,0.03067414967631263
F8,0.0028743371317047875,0.07262686890518637,0.05601100240743081,0.058808741291187135,0.004264131189454434,0.0633671385336552,0.0,0.04462873115255705,0.05832107685523422,0.03674792214565276,0.0345679730235498,0.023895268568681946,0.026746883236968555,0.056249391927157166,0.04707542744817964,0.05551644266369018,0.014654956304649623,0.04241761686483378,0.020456173646377005
Fp1,0.017079731366948413,0.004828999225093323,0.012633781890849375,0.0383794101344151,0.00341808190108189,0.04901515426200092,0.04462873115255705,0.0,0.07043245708702922,0.05405159605550729,0.027606853562029278,0.04814007044870305,0.011252269434302938,0.04652293389805113,0.057185782741877446,0.015919750729717172,0.0290400021126535,0.021457562224730903,0.0049484849181023
Fp2,0.021276019038691408,0.05628785366929373,0.04372427062835212,0.01808403233333614,0.024458422033182117,0.002082790233286343,0.05832107685523422,0.07043245708702922,0.0,0.09520470342987351,0.05133839080682632,0.0750356114734348,0.004180110575313812,0.01923483551018398,0.00033956617750668564,0.03523428273967846,0.03517722416288068,0.02058897089318982,0.04221920406314672
Fz,0.06227679388335656,0.00807898210686207,0.08180491880659625,0.022174195328670588,0.05014011594057558,0.023743070687614557,0.03674792214565276,0.05405159605550729,0.09520470342987351,0.0,0.01742915337433726,0.03772444486800051,0.07770104045457168,0.006904868158489297,0.04863067314414532,0.0011981430720911198,0.029415287610895485,0.057431625166567024,0.06317513683776586
O1,0.03841237476403258,0.03369642067443157,0.026853740320793212,0.0428871713360339,0.046216947411413384,0.04750124244670125,0.0345679730235498,0.027606853562029278,0.05133839080682632,0.01742915337433726,0.0,0.006495726459172567,0.05278058320678573,0.035039560838164355,0.060897820294038965,0.00011266834408383093,0.012980635998165202,0.06963191755500982,0.04424964841111738
O2,0.07677453065862819,0.017449289050505797,0.023385190668960335,0.04747338740298106,0.05806997037980749,0.04557375407049097,0.023895268568681946,0.04814007044870305,0.0750356114734348,0.03772444486800051,0.006495726459172567,0.0,0.074338540656863,0.03200174328487573,0.0680197606944631,0.007917469555824773,0.03555482215893149,0.06408423342274656,0.04103711319218883
P3,0.041698509740406065,0.02483327493997055,0.007714156444386855,0.05081193360988459,0.0224880249229689,0.06719741334885461,0.026746883236968555,0.011252269434302938,0.004180110575313812,0.07770104045457168,0.05278058320678573,0.074338540656863,0.0,0.006737275237436397,0.022267980656169976,0.004469153759517299,0.03525752596903685,0.01891811464468807,0.048604407682822474
P4,0.01286566262461596,0.011555898601168686,0.004599420595862909,0.020393431224803044,0.020691121254641256,0.007108760664161842,0.056249391927157166,0.04652293389805113,0.01923483551018398,0.006904868158489297,0.035039560838164355,0.03200174328487573,0.006737275237436397,0.0,0.031542220368076454,0.008152082279790432,0.011201924189161876,0.06545012590743347,0.018154075165913764
Pz,0.03298871765398932,0.03835887665274831,0.011860633204139236,0.006305681565272813,0.0036648856038031556,0.01038380414363675,0.04707542744817964,0.057185782741877446,0.00033956617750668564,0.04863067314414532,0.060897820294038965,0.0680197606944631,0.022267980656169976,0.031542220368076454,0.0,0.02029271841901856,0.04170964340162706,0.033296694794710396,0.01394329045531441
T3,0.016802303616624888,0.0030223507208527326,0.005105024918222555,0.020453243376710038,0.023965740273403837,0.04360328099765102,0.05551644266369018,0.015919750729717172,0.03523428273967846,0.0011981430720911198,0.00011266834408383093,0.007917469555824773,0.004469153759517299,0.008152082279790432,0.02029271841901856,0.0,0.018348591628775432,0.04816175565023393,0.034839609758873596
T4,0.004717482360374769,0.000150852846434733,0.0044955145251263495,0.05776624506884408,0.0010429121120558848,0.06054499788343751,0.014654956304649623,0.0290400021126535,0.03517722416288068,0.029415287610895485,0.012980635998165202,0.03555482215893149,0.03525752596903685,0.011201924189161876,0.04170964340162706,0.018348591628775432,0.0,0.02045531855869753,0.0006122098919037045
