,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.06125992063492063,0.03125,0.1297123015873016,0.061755952380952384,0.051835317460317464,0.023561507936507936,0.036458333333333336,0.0716765873015873,0.12425595238095238,0.04017857142857143,0.0900297619047619,0.05555555555555555,0.06597222222222222,0.012896825396825396,0.044642857142857144,0.011160714285714286,0.04985119047619048,0.08953373015873016
C4,0.06125992063492063,0.0,0.03273809523809524,0.10639880952380952,0.12748015873015872,0.12549603174603174,0.17609126984126985,0.1001984126984127,0.13988095238095238,0.09474206349206349,0.008680555555555556,0.06473214285714286,0.06076388888888889,0.21031746031746032,0.021081349206349208,0.03869047619047619,0.03844246031746032,0.021577380952380952,0.19419642857142858
Cz,0.03125,0.03273809523809524,0.0,0.026041666666666668,0.03571428571428571,0.057787698412698416,0.023065476190476192,0.013888888888888888,0.0496031746031746,0.07068452380952381,0.022817460317460316,0.009176587301587302,0.013640873015873016,0.001488095238095238,0.02628968253968254,0.08878968253968254,0.002728174603174603,0.007688492063492063,0.02703373015873016
F3,0.1297123015873016,0.10639880952380952,0.026041666666666668,0.0,0.07366071428571429,0.020833333333333332,0.07738095238095238,0.05679563492063492,0.1579861111111111,0.07738095238095238,0.03844246031746032,0.002728174603174603,0.008432539682539682,0.006696428571428571,0.0,0.07192460317460317,0.030009920634920636,0.04712301587301587,0.05952380952380952
F4,0.061755952380952384,0.12748015873015872,0.03571428571428571,0.07366071428571429,0.0,0.1349206349206349,0.08085317460317461,0.01984126984126984,0.11433531746031746,0.034722222222222224,0.060515873015873016,0.07837301587301587,0.08134920634920635,0.08085317460317461,0.06101190476190476,0.10069444444444445,0.05431547619047619,0.07341269841269842,0.06746031746031746
F7,0.051835317460317464,0.12549603174603174,0.057787698412698416,0.020833333333333332,0.1349206349206349,0.0,0.07738095238095238,0.037698412698412696,0.1158234126984127,0.06696428571428571,0.07490079365079365,0.04985119047619048,0.01066468253968254,0.06969246031746032,0.0248015873015873,0.057787698412698416,0.015873015873015872,0.07192460317460317,0.08581349206349206
F8,0.023561507936507936,0.17609126984126985,0.023065476190476192,0.07738095238095238,0.08085317460317461,0.07738095238095238,0.0,0.005704365079365079,0.08234126984126984,0.08209325396825397,0.03869047619047619,0.09945436507936507,0.05109126984126984,0.14260912698412698,0.10466269841269842,0.009424603174603174,0.09300595238095238,0.0597718253968254,0.13913690476190477
Fp1,0.036458333333333336,0.1001984126984127,0.013888888888888888,0.05679563492063492,0.01984126984126984,0.037698412698412696,0.005704365079365079,0.0,0.08085317460317461,0.06473214285714286,0.08010912698412699,0.03968253968253968,0.002232142857142857,0.11879960317460317,0.022321428571428572,0.044642857142857144,0.052083333333333336,0.004216269841269841,0.057291666666666664
Fp2,0.0716765873015873,0.13988095238095238,0.0496031746031746,0.1579861111111111,0.11433531746031746,0.1158234126984127,0.08234126984126984,0.08085317460317461,0.0,0.006448412698412698,0.004464285714285714,0.10615079365079365,0.034722222222222224,0.15823412698412698,0.047371031746031744,0.006448412698412698,0.0726686507936508,0.08754960317460317,0.050595238095238096
Fz,0.12425595238095238,0.09474206349206349,0.07068452380952381,0.07738095238095238,0.034722222222222224,0.06696428571428571,0.08209325396825397,0.06473214285714286,0.006448412698412698,0.0,0.051835317460317464,0.06398809523809523,0.0873015873015873,0.1331845238095238,0.014632936507936508,0.00992063492063492,0.11532738095238096,0.02628968253968254,0.06746031746031746
O1,0.04017857142857143,0.008680555555555556,0.022817460317460316,0.03844246031746032,0.060515873015873016,0.07490079365079365,0.03869047619047619,0.08010912698412699,0.004464285714285714,0.051835317460317464,0.0,0.025297619047619048,0.018849206349206348,0.08779761904761904,0.017857142857142856,0.05109126984126984,0.039186507936507936,0.025793650793650792,0.06225198412698413
O2,0.0900297619047619,0.06473214285714286,0.009176587301587302,0.002728174603174603,0.07837301587301587,0.04985119047619048,0.09945436507936507,0.03968253968253968,0.10615079365079365,0.06398809523809523,0.025297619047619048,0.0,0.04141865079365079,0.028521825396825396,0.041666666666666664,0.1277281746031746,0.003472222222222222,0.012152777777777778,0.028521825396825396
