,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,1.0,0.052529880056600815,0.2271733673825934,0.047925455142835534,0.09257275328887081,0.09302456619758824,0.12555442589373794,0.3933810305498162,0.09546563428402162,0.16768665196871269,0.08369167052031676,0.08363238779934479,0.24128872912803936,0.13402302879913314,0.15605829683282832,0.11811427994593746,0.07887835669622965,0.09534344713092399,0.0837867761783882
C4,0.052529880056600815,1.0,0.12643440841712678,0.4235767654191105,0.30468482156148113,0.2530260993996865,0.32128281304530243,0.07926839513228963,0.0655305644531891,0.11075091040428685,0.16864986845622307,0.43004751478279707,0.2984655291269073,0.4197495597103848,0.45498034977392143,0.18059680434691885,0.10398632104959536,0.2094304906041432,0.4479102871457821
Cz,0.2271733673825934,0.12643440841712678,1.0,0.5339304396401443,0.3116660173339056,0.6786156251055258,0.06223897567103844,0.2764048420305997,0.34792657184115267,0.7821311524803327,0.28508505675916346,0.109589892697503,0.6485945321572496,0.759889023353418,0.5829245156277265,0.11356572678700232,0.17921880778149904,0.09817381329139412,0.22485379632475677
F3,0.047925455142835534,0.4235767654191105,0.5339304396401443,1.0,0.5845822227126474,0.5187567059663027,0.24201992417359158,0.13514488968138025,0.14323285405278663,0.5930312514754281,0.5644111941666133,0.20978544943522323,0.6975782892212227,0.8073312084155658,0.7877846595918299,0.2753414194245676,0.11675089269127649,0.2303514107402478,0.37691124678798743
F4,0.09257275328887081,0.30468482156148113,0.3116660173339056,0.5845822227126474,1.0,0.4884416334440929,0.5674629939774496,0.08130016870277218,0.06594722397491866,0.3643999178107254,0.6818208669579228,0.33748144693933463,0.564516990309818,0.5421329912093235,0.6870853424540139,0.48380011082632374,0.13088743901611938,0.4965727391400983,0.5114933466264368
F7,0.09302456619758824,0.2530260993996865,0.6786156251055258,0.5187567059663027,0.4884416334440929,1.0,0.116178958693348,0.06795266026416052,0.2930355662733551,0.48917206353894827,0.3518198356816911,0.37063437819759765,0.5331599736126845,0.6717463181675736,0.6102860055262443,0.28058504391417866,0.09113895304786727,0.22460723686245931,0.5093539030049513
F8,0.12555442589373794,0.32128281304530243,0.06223897567103844,0.24201992417359158,0.5674629939774496,0.116178958693348,1.0,0.10329067697878616,0.12198451148725221,0.06111211187692364,0.4707249313659963,0.3531482905765838,0.20764406024024432,0.15751413848393525,0.3157047333517712,0.4327565558495071,0.07367495979477331,0.5829261772641772,0.40645850990954324
Fp1,0.3933810305498162,0.07926839513228963,0.2764048420305997,0.13514488968138025,0.08130016870277218,0.06795266026416052,0.10329067697878616,1.0,0.07367670537296568,0.27149705500582055,0.06626912639279257,0.13624431682815072,0.24472311957616505,0.2084537517095059,0.16802755852014659,0.11195244054462959,0.2129375324508499,0.07972733963138148,0.08177937708620842
Fp2,0.09546563428402162,0.0655305644531891,0.34792657184115267,0.14323285405278663,0.06594722397491866,0.2930355662733551,0.12198451148725221,0.07367670537296568,1.0,0.21280484802282645,0.05320920041951817,0.11004056864739949,0.13561404714306416,0.21325081988207756,0.1230368403996626,0.04902766475535693,0.04248323787874384,0.053737844629875,0.12424475015295805
Fz,0.16768665196871269,0.11075091040428685,0.7821311524803327,0.5930312514754281,0.3643999178107254,0.48917206353894827,0.06111211187692364,0.27149705500582055,0.21280484802282645,1.0,0.3852049200979493,0.07737494136653357,0.6672579859498896,0.6664860934407528,0.579910710157937,0.13931552667954403,0.3384680190587707,0.0806047144650579,0.13680146487463674
O1,0.08369167052031676,0.16864986845622307,0.28508505675916346,0.5644111941666133,0.6818208669579228,0.3518198356816911,0.4707249313659963,0.06626912639279257,0.05320920041951817,0.3852049200979493,1.0,0.17160893227537402,0.40438136822612414,0.4037142984267946,0.4872711054837618,0.3823501742878563,0.2758894757708552,0.3974912667122632,0.32881031137846395
O2,0.08363238779934479,0.43004751478279707,0.109589892697503,0.20978544943522323,0.33748144693933463,0.37063437819759765,0.3531482905765838,0.13624431682815072,0.11004056864739949,0.07737494136653357,0.17160893227537402,1.0,0.21914181251447085,0.25038443728505894,0.34274617940763524,0.3335369669710624,0.26676429134280155,0.3524828856636552,0.7342820033929528
P3,0.24128872912803936,0.2984655291269073,0.6485945321572496,0.6975782892212227,0.564516990309818,0.5331599736126845,0.20764406024024432,0.24472311957616505,0.13561404714306416,0.6672579859498896,0.40438136822612414,0.21914181251447085,1.0,0.8199055980804973,0.912989984965507,0.18726838992330794,0.1569219672577431,0.27383683055317776,0.3794860512840987
P4,0.13402302879913314,0.4197495597103848,0.759889023353418,0.8073312084155658,0.5421329912093235,0.6717463181675736,0.15751413848393525,0.2084537517095059,0.21325081988207756,0.6664860934407528,0.4037142984267946,0.25038443728505894,0.8199055980804973,1.0,0.87640763699443,0.17681215528807878,0.08049041455680536,0.18917755755638005,0.42113075093850383
Pz,0.15605829683282832,0.45498034977392143,0.5829245156277265,0.7877846595918299,0.6870853424540139,0.6102860055262443,0.3157047333517712,0.16802755852014659,0.1230368403996626,0.579910710157937,0.4872711054837618,0.34274617940763524,0.912989984965507,0.87640763699443,1.0,0.26918847529147866,0.10263177156455074,0.3549671912281785,0.5165741761574443
T3,0.11811427994593746,0.18059680434691885,0.11356572678700232,0.2753414194245676,0.48380011082632374,0.28058504391417866,0.4327565558495071,0.11195244054462959,0.04902766475535693,0.13931552667954403,0.3823501742878563,0.3335369669710624,0.18726838992330794,0.17681215528807878,0.26918847529147866,1.0,0.09037554842443227,0.4075382841199748,0.43057722515476726
T4,0.07887835669622965,0.10398632104959536,0.17921880778149904,0.11675089269127649,0.13088743901611938,0.09113895304786727,0.07367495979477331,0.2129375324508499,0.04248323787874384,0.3384680190587707,0.2758894757708552,0.26676429134280155,0.1569219672577431,0.08049041455680536,0.10263177156455074,0.09037554842443227,1.0,0.06405409551442273,0.09166909829045776
T5,0.09534344713092399,0.2094304906041432,0.09817381329139412,0.2303514107402478,0.4965727391400983,0.22460723686245931,0.5829261772641772,0.07972733963138148,0.053737844629875,0.0806047144650579,0.3974912667122632,0.3524828856636552,0.27383683055317776,0.18917755755638005,0.3549671912281785,0.4075382841199748,0.06405409551442273,1.0,0.45079503043614144
T6,0.0837867761783882,0.4479102871457821,0.22485379632475677,0.37691124678798743,0.5114933466264368,0.5093539030049513,0.40645850990954324,0.08177937708620842,0.12424475015295805,0.13680146487463674,0.32881031137846395,0.7342820033929528,0.3794860512840987,0.42113075093850383,0.5165741761574443,0.43057722515476726,0.09166909829045776,0.45079503043614144,1.0
