WPLI_alpha_cost,WPLI_alpha_lungime_medie,WPLI_alpha_coeficient_clusterizare,WPLI_alpha_eficienta_globala,WPLI_beta_cost,WPLI_beta_lungime_medie,WPLI_beta_coeficient_clusterizare,WPLI_beta_eficienta_globala,emotie
0.09002789028709583,0.1266749804186417,0.3780663780663781,8.99128651164443,0.08216168271676498,0.12527290442436695,0.4496097469781681,9.481489430433323,0.0
0.09211557528360986,0.13931592924330968,0.5649996202627782,8.29204820002499,0.08272378222835713,0.11755394210512667,0.5098349019401651,9.9930129403049,0.0
0.08526345980513284,0.12480089663116578,0.40781878939773675,9.056188770862274,0.06254183628041317,0.08915738721351364,0.4577998025366446,12.679564282149878,0.0
0.10531003781353415,0.15201492301564534,0.44355498302866725,7.468282458852184,0.0760828181099039,0.10395684753599341,0.48215994531784007,10.983375731535519,0.0
0.16226920070816456,0.24770347834345113,0.4441292625503151,4.642369094111928,0.07697205040787546,0.11079322516180537,0.5120969673601253,10.297451950268814,0.0
0.1302584853386327,0.19405333427031857,0.5220671141723774,5.8851638463955815,0.06672305409464997,0.09051015995219795,0.4261758709127131,12.623789219760884,0.0
0.17069463710915506,0.21242323947192857,0.47445858235331917,4.187283299737391,0.08194156815950326,0.11965223437942286,0.4659755449229133,9.485630437592928,0.0
0.15699919750843902,0.22473433013780256,0.5099298362456257,5.069103665785807,0.14816336796639684,0.19891454421063443,0.4729741019214704,5.990982544652755,0.0
0.11269088491093163,0.15199292817304483,0.4899062925378715,7.5059724614754915,0.1469797694886869,0.15427724041653215,0.5579461474198315,5.872050315340784,0.0
0.10870144968236169,0.15056711815230026,0.43612031243610194,7.46074146758357,0.06556268907524562,0.09003532659888445,0.49325557483452226,12.735909219040513,0.0
0.10350444417408224,0.12068337433671204,0.46516670464038895,7.554000789630855,0.039856446080977194,0.05519420057592917,0.4554206027890238,20.701086000759297,0.0
0.1123226844294423,0.16063961856264125,0.4247132983975089,7.263708641261942,0.0497660540755345,0.07316751461697145,0.4073040994093625,15.681788553422777,0.0
0.09892531587437185,0.136338303223235,0.4415128730918205,8.360459138146075,0.03403262441445237,0.05065425700436847,0.40272651325282904,22.4181015093105,0.0
0.11157949115670603,0.16528841301855332,0.49061114324272215,7.117421603689752,0.06434364303361062,0.0976102494551513,0.436497420707947,11.541698980889807,0.0
0.10528762199346176,0.1475697082935287,0.4700805042910305,7.658479732910519,0.06260260689587835,0.06888489029547311,0.4959747854484697,10.333158205374819,0.0
0.09827922004687856,0.13717118427486344,0.5003665924718557,8.268808466753434,0.061480301752179646,0.08765100774635805,0.4138376243639402,12.994816890720523,0.0
