,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.12449030557716527,0.11159555651067841,0.12579121811037333,0.0855772876654449,0.21445100433203337,0.012346870640836546,0.24660774232260513,0.06892546458954306,0.09671469753911766,0.0036011215089500905,0.02543276532611372,0.10113411252084893,0.12046872151971118,0.18244796864302185,0.06895097546525512,0.007469448410624585,0.051552666049233094,0.007079897243258706
C4,0.12449030557716527,0.0,0.15816059171369104,0.023347756206349095,0.11316902160431774,0.00414695233083154,0.24391406431304258,0.043772408916285505,0.19823281765061315,0.08338097184411515,0.13919482540421582,0.1395672523017029,0.10300194927438036,0.19543825814245772,0.023474609927152657,0.09458987861829726,0.15550699691739686,0.07516137991309128,0.061166233770049004
Cz,0.11159555651067841,0.15816059171369104,0.0,0.13376467157440095,0.06519349269446423,0.04835282504284948,0.10789397864298367,0.16188390182064064,0.028439565876182703,0.2388630245840922,0.13253766893938024,0.09269582613440215,0.028117972558562784,0.07296152452713363,0.11160793767220915,0.04243965765542639,0.12517678755094877,0.1626776418434209,0.07334938576436598
F3,0.12579121811037333,0.023347756206349095,0.13376467157440095,0.0,0.06342397700765402,0.1150184806873212,0.015621975295182887,0.06794798279482811,0.015514866459276218,0.09151300582640234,0.04938902613453915,0.08500530552164963,0.032597500018376815,0.058411255734749756,0.10780583770960833,0.1260734881808218,0.12195615328806415,0.048255269859073927,0.15258154315392897
F4,0.0855772876654449,0.11316902160431774,0.06519349269446423,0.06342397700765402,0.0,0.023330817513113646,0.0027118501201373367,0.017348064170800596,0.026758521575155618,0.12405773024060585,0.11949844876238101,0.001802331159807066,0.09067795880633676,0.04859940325828317,0.02591306333084513,0.030987807533421837,0.052792814551489264,0.05892625492940064,0.07864714544304668
F7,0.21445100433203337,0.00414695233083154,0.04835282504284948,0.1150184806873212,0.023330817513113646,0.0,0.017796208537963744,0.13477381472838595,0.043265969555676374,0.19189311525458622,0.009943352419462008,0.044574079993658706,0.10157191420326882,0.03566516926412422,0.07151122532259464,0.08609753600987415,0.15562676606258344,0.0177849488998684,0.07749447752545649
F8,0.012346870640836546,0.24391406431304258,0.10789397864298367,0.015621975295182887,0.0027118501201373367,0.017796208537963744,0.0,0.04187585049167476,0.12761159050862794,0.05942901894535292,0.11417970642322914,0.06367267118186441,0.03951565868961629,0.14652336926048545,0.00899404669197618,0.10023099844285381,0.12960361353163935,0.10010688763645013,0.019318895086566184
Fp1,0.24660774232260513,0.043772408916285505,0.16188390182064064,0.06794798279482811,0.017348064170800596,0.13477381472838595,0.04187585049167476,0.0,0.03448372135573325,0.20089225655359996,0.0037969431189627104,0.04931204942096868,0.039297687794365974,0.11948028853895097,0.05589091886874776,0.15164591242945408,0.1327667610881453,0.007487333038039236,0.12108362678792511
Fp2,0.06892546458954306,0.19823281765061315,0.028439565876182703,0.015514866459276218,0.026758521575155618,0.043265969555676374,0.12761159050862794,0.03448372135573325,0.0,0.09968259593483791,0.23868614055156073,0.16002071699405415,0.17070717853508446,0.046940747105617915,0.0689657799417601,0.017903420268004143,0.12627812724214302,0.13849255518916218,0.033318720667425965
Fz,0.09671469753911766,0.08338097184411515,0.2388630245840922,0.09151300582640234,0.12405773024060585,0.19189311525458622,0.05942901894535292,0.20089225655359996,0.09968259593483791,0.0,0.01760853460555635,0.043608591237377974,0.04217087009533378,0.14082424745433786,0.15793564904267632,0.14263720924966047,0.07166877856253641,0.03492506954844309,0.11738646197029795
