,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.03794642857142857,0.041914682539682536,0.07837301587301587,0.1130952380952381,0.09250992063492064,0.0992063492063492,0.09077380952380952,0.11879960317460317,0.05952380952380952,0.09945436507936507,0.1371527777777778,0.08754960317460317,0.08110119047619048,0.0,0.04017857142857143,0.043154761904761904,0.03943452380952381,0.1284722222222222
C4,0.03794642857142857,0.0,0.09846230158730158,0.13616071428571427,0.09573412698412699,0.15699404761904762,0.047371031746031744,0.10367063492063493,0.06125992063492063,0.14955357142857142,0.2452876984126984,0.18427579365079366,0.001984126984126984,0.06349206349206349,0.047867063492063495,0.02058531746031746,0.140625,0.09499007936507936,0.11929563492063493
Cz,0.041914682539682536,0.09846230158730158,0.0,0.2078373015873016,0.21031746031746032,0.1158234126984127,0.16641865079365079,0.19816468253968253,0.16220238095238096,0.1259920634920635,0.24677579365079366,0.2261904761904762,0.07341269841269842,0.18154761904761904,0.010168650793650794,0.053075396825396824,0.1324404761904762,0.1654265873015873,0.17559523809523808
F3,0.07837301587301587,0.13616071428571427,0.2078373015873016,0.0,0.1396329365079365,0.18501984126984128,0.002728174603174603,0.1341765873015873,0.04265873015873016,0.15873015873015872,0.24503968253968253,0.20734126984126985,0.0954861111111111,0.11731150793650794,0.08110119047619048,0.001240079365079365,0.18675595238095238,0.08581349206349206,0.21378968253968253
F4,0.1130952380952381,0.09573412698412699,0.21031746031746032,0.1396329365079365,0.0,0.1488095238095238,0.08432539682539683,0.024057539682539684,0.029513888888888888,0.1515376984126984,0.15550595238095238,0.1865079365079365,0.17807539682539683,0.15500992063492064,0.04563492063492063,0.030009920634920636,0.12450396825396826,0.13665674603174602,0.2296626984126984
F7,0.09250992063492064,0.15699404761904762,0.1158234126984127,0.18501984126984128,0.1488095238095238,0.0,0.12872023809523808,0.16666666666666666,0.12103174603174603,0.05257936507936508,0.26860119047619047,0.12103174603174603,0.09945436507936507,0.16294642857142858,0.04985119047619048,0.10367063492063493,0.04563492063492063,0.18874007936507936,0.03968253968253968
F8,0.0992063492063492,0.047371031746031744,0.16641865079365079,0.002728174603174603,0.08432539682539683,0.12872023809523808,0.0,0.08953373015873016,0.06572420634920635,0.15550595238095238,0.2123015873015873,0.21279761904761904,0.13368055555555555,0.06820436507936507,0.03249007936507937,0.01488095238095238,0.15401785714285715,0.026785714285714284,0.20560515873015872
Fp1,0.09077380952380952,0.10367063492063493,0.19816468253968253,0.1341765873015873,0.024057539682539684,0.16666666666666666,0.08953373015873016,0.0,0.020089285714285716,0.16220238095238096,0.1423611111111111,0.1597222222222222,0.15128968253968253,0.19196428571428573,0.04563492063492063,0.011656746031746032,0.14285714285714285,0.15252976190476192,0.19146825396825398
Fp2,0.11879960317460317,0.06125992063492063,0.16220238095238096,0.04265873015873016,0.029513888888888888,0.12103174603174603,0.06572420634920635,0.020089285714285716,0.0,0.13368055555555555,0.17162698412698413,0.18725198412698413,0.23214285714285715,0.1277281746031746,0.037698412698412696,0.015128968253968254,0.1284722222222222,0.06076388888888889,0.19618055555555555
Fz,0.05952380952380952,0.14955357142857142,0.1259920634920635,0.15873015873015872,0.1515376984126984,0.05257936507936508,0.15550595238095238,0.16220238095238096,0.13368055555555555,0.0,0.16245039682539683,0.17212301587301587,0.1314484126984127,0.17782738095238096,0.030257936507936508,0.12053571428571429,0.039186507936507936,0.15922619047619047,0.07862103174603174
