,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,1.0,0.9139006812286635,0.5998784731506331,0.9671037352780125,0.976791922012693,0.7221225246458786,0.8978207443143659,0.9618500163921716,0.9753030766409956,0.9698592760207062,0.8791534186887008,0.9818766986045893,0.8551172741079228,0.973757133211807,0.21288453927224835,0.3054176746764117,0.7595344378863194,0.9798437099066803,0.6234798170902244
C4,0.9139006812286635,1.0,0.4955811252294992,0.8892215467224318,0.9220171368319653,0.7319758877251504,0.9276210289283431,0.9541966403243786,0.9591407317889817,0.9159109673174842,0.7944978070696787,0.9225860439988037,0.8554064086986973,0.9571711918068065,0.1753033419302541,0.38479580912079475,0.620229134500324,0.9518884692073508,0.4750036041842094
Cz,0.5998784731506331,0.4955811252294992,1.0,0.7373396376670336,0.5454102947043308,0.39984062872949305,0.3557551611620342,0.5492124001291867,0.5189757780602557,0.7039677661827624,0.8688426225892787,0.6698447531035427,0.2885968084182313,0.6185827920556588,0.7226015530567486,0.1457346304110581,0.9347974737486489,0.5265798017909379,0.9119045733645572
F3,0.9671037352780125,0.8892215467224318,0.7373396376670336,1.0,0.93942368878727,0.6804195246931257,0.8048779338735672,0.9315505096431155,0.9319898724634371,0.996152329185287,0.9654942236225061,0.9900654068798678,0.7323235992167988,0.9722403297525967,0.3212415916438019,0.2574818872870616,0.8569009903737194,0.9376180972735463,0.7326375490171875
F4,0.976791922012693,0.9220171368319653,0.5454102947043308,0.93942368878727,1.0,0.7169653313384876,0.907978605306903,0.9679854839969059,0.9862880040685528,0.9511916544069957,0.8368208565165575,0.9561695650398375,0.8909831494547037,0.9777105510399715,0.1694069847144342,0.37531388332658044,0.7110229068831035,0.9786226415846712,0.5403010122959123
F7,0.7221225246458786,0.7319758877251504,0.39984062872949305,0.6804195246931257,0.7169653313384876,1.0,0.7114702603046752,0.733193985085538,0.7320841875875851,0.6916019352064198,0.6076029264652592,0.6914605879925501,0.6923479921468321,0.7224462360585411,0.1438516731617949,0.33633949960570836,0.5084076391366227,0.7231640948185416,0.3937206032646769
F8,0.8978207443143659,0.9276210289283431,0.3557551611620342,0.8048779338735672,0.907978605306903,0.7114702603046752,1.0,0.9113055010215957,0.942109699319886,0.8285892865757304,0.6607109260145527,0.854018206258713,0.9565168406152618,0.8868635349217875,0.10806384042423162,0.44833571901388863,0.5082032030997385,0.9400892393451238,0.37368507670586953
Fp1,0.9618500163921716,0.9541966403243786,0.5492124001291867,0.9315505096431155,0.9679854839969059,0.733193985085538,0.9113055010215957,1.0,0.9788473127484612,0.9489033101898848,0.8391116307381131,0.9526950570980709,0.8734342159365791,0.9790740772567335,0.17563178761075407,0.3627019980728623,0.7029370769792714,0.9706680475653825,0.5341765885389761
Fp2,0.9753030766409956,0.9591407317889817,0.5189757780602557,0.9319898724634371,0.9862880040685528,0.7320841875875851,0.942109699319886,0.9788473127484612,1.0,0.9486665846847414,0.8220763121771054,0.9576235743326101,0.9077791972200294,0.9814751610576486,0.16358817000398307,0.3872454255359717,0.6765358666367293,0.9900018994137941,0.5169068165871077
Fz,0.9698592760207062,0.9159109673174842,0.7039677661827624,0.996152329185287,0.9511916544069957,0.6916019352064198,0.8285892865757304,0.9489033101898848,0.9486665846847414,1.0,0.9518698094420917,0.9935509547977113,0.75934896636792,0.9854915528003071,0.293048834742349,0.28152845222957834,0.8297339645079506,0.9530855083351315,0.6943663848528268
O1,0.8791534186887008,0.7944978070696787,0.8688426225892787,0.9654942236225061,0.8368208565165575,0.6076029264652592,0.6607109260145527,0.8391116307381131,0.8220763121771054,0.9518698094420917,1.0,0.9320597577480187,0.575906019600715,0.8987101469398602,0.4560736226249172,0.19903251848020573,0.9336931458466542,0.829463551510085,0.8375907018408212
O2,0.9818766986045893,0.9225860439988037,0.6698447531035427,0.9900654068798678,0.9561695650398375,0.6914605879925501,0.854018206258713,0.9526950570980709,0.9576235743326101,0.9935509547977113,0.9320597577480187,1.0,0.7881365173333319,0.9824986117693306,0.2732658764113033,0.2877051314626541,0.8061954666925769,0.9635775339511128,0.6813061144620093
P3,0.8551172741079228,0.8554064086986973,0.2885968084182313,0.7323235992167988,0.8909831494547037,0.6923479921468321,0.9565168406152618,0.8734342159365791,0.9077791972200294,0.75934896636792,0.575906019600715,0.7881365173333319,1.0,0.8316233841193451,0.08482763515161443,0.4984323632328198,0.45123907364171306,0.9002490495375507,0.3064167766738054
