,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.005704365079365079,0.031746031746031744,0.07341269841269842,0.061507936507936505,0.06696428571428571,0.025049603174603176,0.043154761904761904,0.018353174603174604,0.0642361111111111,0.020337301587301588,0.026785714285714284,0.025049603174603176,0.078125,0.004216269841269841,0.035962301587301584,0.034970238095238096,0.026537698412698412,0.03943452380952381
C4,0.005704365079365079,0.0,0.022817460317460316,0.036210317460317464,0.024553571428571428,0.048859126984126984,0.008432539682539682,0.028769841269841268,0.011904761904761904,0.030753968253968252,0.04513888888888889,0.029265873015873016,0.025297619047619048,0.03720238095238095,0.023809523809523808,0.007936507936507936,0.001240079365079365,0.048859126984126984,0.043154761904761904
Cz,0.031746031746031744,0.022817460317460316,0.0,0.030257936507936508,0.000992063492063492,0.009176587301587302,0.02132936507936508,0.03422619047619048,0.00496031746031746,0.039186507936507936,0.004712301587301587,0.010416666666666666,0.001488095238095238,0.006696428571428571,0.006944444444444444,0.002976190476190476,0.016121031746031748,0.002232142857142857,0.003224206349206349
F3,0.07341269841269842,0.036210317460317464,0.030257936507936508,0.0,0.000248015873015873,0.03794642857142857,0.03571428571428571,0.026785714285714284,0.037698412698412696,0.003720238095238095,0.0597718253968254,0.03373015873015873,0.017609126984126984,0.008432539682539682,0.05357142857142857,0.030753968253968252,0.030753968253968252,0.022321428571428572,0.010168650793650794
F4,0.061507936507936505,0.024553571428571428,0.000992063492063492,0.000248015873015873,0.0,0.018601190476190476,0.060267857142857144,0.031001984126984128,0.011408730158730158,0.00744047619047619,0.036210317460317464,0.006200396825396825,0.03993055555555555,0.07068452380952381,0.03125,0.009176587301587302,0.050347222222222224,0.056299603174603176,0.0248015873015873
F7,0.06696428571428571,0.048859126984126984,0.009176587301587302,0.03794642857142857,0.018601190476190476,0.0,0.028273809523809524,0.00992063492063492,0.0726686507936508,0.014384920634920634,0.03273809523809524,0.01711309523809524,0.024305555555555556,0.022321428571428572,0.0220734126984127,0.010168650793650794,0.026041666666666668,0.06274801587301587,0.050347222222222224
F8,0.025049603174603176,0.008432539682539682,0.02132936507936508,0.03571428571428571,0.060267857142857144,0.028273809523809524,0.0,0.053323412698412696,0.00496031746031746,0.023065476190476192,0.003224206349206349,0.024305555555555556,0.011656746031746032,0.08308531746031746,0.011160714285714286,0.023313492063492064,0.000744047619047619,0.03943452380952381,0.04241071428571429
Fp1,0.043154761904761904,0.028769841269841268,0.03422619047619048,0.026785714285714284,0.031001984126984128,0.00992063492063492,0.053323412698412696,0.0,0.057291666666666664,0.034970238095238096,0.002232142857142857,0.016617063492063492,0.026537698412698412,0.04985119047619048,0.017609126984126984,0.022817460317460316,0.004464285714285714,0.03819444444444445,0.033234126984126984
Fp2,0.018353174603174604,0.011904761904761904,0.00496031746031746,0.037698412698412696,0.011408730158730158,0.0726686507936508,0.00496031746031746,0.057291666666666664,0.0,0.03571428571428571,0.000744047619047619,0.02703373015873016,0.014632936507936508,0.08060515873015874,0.031001984126984128,0.04389880952380952,0.009424603174603174,0.013640873015873016,0.008432539682539682
Fz,0.0642361111111111,0.030753968253968252,0.039186507936507936,0.003720238095238095,0.00744047619047619,0.014384920634920634,0.023065476190476192,0.034970238095238096,0.03571428571428571,0.0,0.06870039682539683,0.046130952380952384,0.018105158730158732,0.042162698412698416,0.049107142857142856,0.006944444444444444,0.001240079365079365,0.05109126984126984,0.04389880952380952
O1,0.020337301587301588,0.04513888888888889,0.004712301587301587,0.0597718253968254,0.036210317460317464,0.03273809523809524,0.003224206349206349,0.002232142857142857,0.000744047619047619,0.06870039682539683,0.0,0.024057539682539684,0.01314484126984127,0.012648809523809524,0.009176587301587302,0.022321428571428572,0.008432539682539682,0.030257936507936508,0.022569444444444444
