,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.008680555555555556,0.06225198412698413,0.037450396825396824,0.05257936507936508,0.015128968253968254,0.044642857142857144,0.027281746031746032,0.050595238095238096,0.030753968253968252,0.048859126984126984,0.0642361111111111,0.04538690476190476,0.03844246031746032,0.016865079365079364,0.005704365079365079,0.01314484126984127,0.09647817460317461,0.031994047619047616
C4,0.008680555555555556,0.0,0.024305555555555556,0.018849206349206348,0.061755952380952384,0.04141865079365079,0.07291666666666667,0.057291666666666664,0.04712301587301587,0.005456349206349206,0.036458333333333336,0.05233134920634921,0.030753968253968252,0.036458333333333336,0.0220734126984127,0.012896825396825396,0.034970238095238096,0.02132936507936508,0.01488095238095238
Cz,0.06225198412698413,0.024305555555555556,0.0,0.015625,0.024305555555555556,0.026785714285714284,0.012896825396825396,0.012648809523809524,0.05530753968253968,0.02628968253968254,0.008928571428571428,0.04513888888888889,0.023065476190476192,0.06001984126984127,0.06125992063492063,0.07688492063492064,0.06101190476190476,0.021825396825396824,0.006448412698412698
F3,0.037450396825396824,0.018849206349206348,0.015625,0.0,0.01240079365079365,0.005952380952380952,0.037698412698412696,0.027529761904761904,0.050347222222222224,0.00992063492063492,0.000248015873015873,0.03125,0.011904761904761904,0.05406746031746032,0.03249007936507937,0.03695436507936508,0.04935515873015873,0.024553571428571428,0.017857142857142856
F4,0.05257936507936508,0.061755952380952384,0.024305555555555556,0.01240079365079365,0.0,0.061755952380952384,0.047867063492063495,0.052083333333333336,0.021081349206349208,0.009424603174603174,0.04439484126984127,0.003968253968253968,0.040674603174603176,0.046378968253968256,0.03149801587301587,0.11210317460317461,0.060515873015873016,0.019345238095238096,0.06820436507936507
F7,0.015128968253968254,0.04141865079365079,0.026785714285714284,0.005952380952380952,0.061755952380952384,0.0,0.03794642857142857,0.01240079365079365,0.04092261904761905,0.017361111111111112,0.04563492063492063,0.044890873015873016,0.015873015873015872,0.029017857142857144,0.0248015873015873,0.10342261904761904,0.054563492063492064,0.03695436507936508,0.05133928571428571
F8,0.044642857142857144,0.07291666666666667,0.012896825396825396,0.037698412698412696,0.047867063492063495,0.03794642857142857,0.0,0.046130952380952384,0.001736111111111111,0.028273809523809524,0.03521825396825397,0.03670634920634921,0.050595238095238096,0.017857142857142856,0.05233134920634921,0.04389880952380952,0.06398809523809523,0.022817460317460316,0.057539682539682536
Fp1,0.027281746031746032,0.057291666666666664,0.012648809523809524,0.027529761904761904,0.052083333333333336,0.01240079365079365,0.046130952380952384,0.0,0.026785714285714284,0.018353174603174604,0.040674603174603176,0.06125992063492063,0.027777777777777776,0.0441468253968254,0.02976190476190476,0.06870039682539683,0.04092261904761905,0.032242063492063495,0.01984126984126984
Fp2,0.050595238095238096,0.04712301587301587,0.05530753968253968,0.050347222222222224,0.021081349206349208,0.04092261904761905,0.001736111111111111,0.026785714285714284,0.0,0.07142857142857142,0.02628968253968254,0.013640873015873016,0.01066468253968254,0.000744047619047619,0.04861111111111111,0.07539682539682539,0.11755952380952381,0.05084325396825397,0.06919642857142858
Fz,0.030753968253968252,0.005456349206349206,0.02628968253968254,0.00992063492063492,0.009424603174603174,0.017361111111111112,0.028273809523809524,0.018353174603174604,0.07142857142857142,0.0,0.003472222222222222,0.008432539682539682,0.004216269841269841,0.07465277777777778,0.05530753968253968,0.058779761904761904,0.06349206349206349,0.03695436507936508,0.00744047619047619
O1,0.048859126984126984,0.036458333333333336,0.008928571428571428,0.000248015873015873,0.04439484126984127,0.04563492063492063,0.03521825396825397,0.040674603174603176,0.02628968253968254,0.003472222222222222,0.0,0.04290674603174603,0.011904761904761904,0.02976190476190476,0.03050595238095238,0.050347222222222224,0.00992063492063492,0.05679563492063492,0.01488095238095238
O2,0.0642361111111111,0.05233134920634921,0.04513888888888889,0.03125,0.003968253968253968,0.044890873015873016,0.03670634920634921,0.06125992063492063,0.013640873015873016,0.008432539682539682,0.04290674603174603,0.0,0.01488095238095238,0.06498015873015874,0.05555555555555555,0.09945436507936507,0.08606150793650794,0.004464285714285714,0.02976190476190476
P3,0.04538690476190476,0.030753968253968252,0.023065476190476192,0.011904761904761904,0.040674603174603176,0.015873015873015872,0.050595238095238096,0.027777777777777776,0.01066468253968254,0.004216269841269841,0.011904761904761904,0.01488095238095238,0.0,0.051835317460317464,0.015873015873015872,0.05133928571428571,0.006696428571428571,0.018353174603174604,0.028769841269841268
P4,0.03844246031746032,0.036458333333333336,0.06001984126984127,0.05406746031746032,0.046378968253968256,0.029017857142857144,0.017857142857142856,0.0441468253968254,0.000744047619047619,0.07465277777777778,0.02976190476190476,0.06498015873015874,0.051835317460317464,0.0,0.03571428571428571,0.05257936507936508,0.041914682539682536,0.06597222222222222,0.03373015873015873
Pz,0.016865079365079364,0.0220734126984127,0.06125992063492063,0.03249007936507937,0.03149801587301587,0.0248015873015873,0.05233134920634921,0.02976190476190476,0.04861111111111111,0.05530753968253968,0.03050595238095238,0.05555555555555555,0.015873015873015872,0.03571428571428571,0.0,0.015128968253968254,0.056299603174603176,0.06125992063492063,0.030257936507936508
T3,0.005704365079365079,0.012896825396825396,0.07688492063492064,0.03695436507936508,0.11210317460317461,0.10342261904761904,0.04389880952380952,0.06870039682539683,0.07539682539682539,0.058779761904761904,0.050347222222222224,0.09945436507936507,0.05133928571428571,0.05257936507936508,0.015128968253968254,0.0,0.012896825396825396,0.08581349206349206,0.03373015873015873
T4,0.01314484126984127,0.034970238095238096,0.06101190476190476,0.04935515873015873,0.060515873015873016,0.054563492063492064,0.06398809523809523,0.04092261904761905,0.11755952380952381,0.06349206349206349,0.00992063492063492,0.08606150793650794,0.006696428571428571,0.041914682539682536,0.056299603174603176,0.012896825396825396,0.0,0.10119047619047619,0.1029265873015873
T5,0.09647817460317461,0.02132936507936508,0.021825396825396824,0.024553571428571428,0.019345238095238096,0.03695436507936508,0.022817460317460316,0.032242063492063495,0.05084325396825397,0.03695436507936508,0.05679563492063492,0.004464285714285714,0.018353174603174604,0.06597222222222222,0.06125992063492063,0.08581349206349206,0.10119047619047619,0.0,0.05133928571428571
T6,0.031994047619047616,0.01488095238095238,0.006448412698412698,0.017857142857142856,0.06820436507936507,0.05133928571428571,0.057539682539682536,0.01984126984126984,0.06919642857142858,0.00744047619047619,0.01488095238095238,0.02976190476190476,0.028769841269841268,0.03373015873015873,0.030257936507936508,0.03373015873015873,0.1029265873015873,0.05133928571428571,0.0
