,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.16145833333333334,0.05952380952380952,0.12425595238095238,0.02132936507936508,0.19270833333333334,0.038938492063492064,0.09325396825396826,0.09995039682539683,0.033482142857142856,0.01711309523809524,0.009672619047619048,0.1148313492063492,0.1545138888888889,0.047371031746031744,0.046378968253968256,0.015376984126984126,0.08482142857142858,0.005456349206349206
C4,0.16145833333333334,0.0,0.11359126984126984,0.15178571428571427,0.15203373015873015,0.00248015873015873,0.06547619047619048,0.06969246031746032,0.08283730158730158,0.14508928571428573,0.052083333333333336,0.14484126984126985,0.056051587301587304,0.2058531746031746,0.026537698412698412,0.022569444444444444,0.021825396825396824,0.1654265873015873,0.1949404761904762
Cz,0.05952380952380952,0.11359126984126984,0.0,0.057539682539682536,0.0496031746031746,0.13343253968253968,0.015128968253968254,0.05803571428571429,0.07316468253968254,0.05431547619047619,0.00744047619047619,0.05431547619047619,0.028273809523809524,0.1297123015873016,0.005456349206349206,0.05927579365079365,0.027529761904761904,0.07093253968253968,0.07217261904761904
F3,0.12425595238095238,0.15178571428571427,0.057539682539682536,0.0,0.09325396825396826,0.08482142857142858,0.019593253968253968,0.06398809523809523,0.04935515873015873,0.032242063492063495,0.000496031746031746,0.05282738095238095,0.10441468253968254,0.054811507936507936,0.0716765873015873,0.043154761904761904,0.017857142857142856,0.024305555555555556,0.07217261904761904
F4,0.02132936507936508,0.15203373015873015,0.0496031746031746,0.09325396825396826,0.0,0.009424603174603174,0.0716765873015873,0.08581349206349206,0.13442460317460317,0.11433531746031746,0.004464285714285714,0.000992063492063492,0.05927579365079365,0.125,0.12177579365079365,0.03869047619047619,0.023809523809523808,0.029265873015873016,0.007192460317460317
F7,0.19270833333333334,0.00248015873015873,0.13343253968253968,0.08482142857142858,0.009424603174603174,0.0,0.07068452380952381,0.05853174603174603,0.05505952380952381,0.016121031746031748,0.04141865079365079,0.001240079365079365,0.05654761904761905,0.14260912698412698,0.07539682539682539,0.08978174603174603,0.07415674603174603,0.13293650793650794,0.016121031746031748
F8,0.038938492063492064,0.06547619047619048,0.015128968253968254,0.019593253968253968,0.0716765873015873,0.07068452380952381,0.0,0.009672619047619048,0.028769841269841268,0.024553571428571428,0.038938492063492064,0.061507936507936505,0.010912698412698412,0.020833333333333332,0.027281746031746032,0.044890873015873016,0.001984126984126984,0.014632936507936508,0.03373015873015873
Fp1,0.09325396825396826,0.06969246031746032,0.05803571428571429,0.06398809523809523,0.08581349206349206,0.05853174603174603,0.009672619047619048,0.0,0.022817460317460316,0.04513888888888889,0.029265873015873016,0.05257936507936508,0.05233134920634921,0.015873015873015872,0.05505952380952381,0.07787698412698413,0.04389880952380952,0.009672619047619048,0.037450396825396824
Fp2,0.09995039682539683,0.08283730158730158,0.07316468253968254,0.04935515873015873,0.13442460317460317,0.05505952380952381,0.028769841269841268,0.022817460317460316,0.0,0.09176587301587301,0.02703373015873016,0.05704365079365079,0.037450396825396824,0.00818452380952381,0.05233134920634921,0.05133928571428571,0.03844246031746032,0.01066468253968254,0.03249007936507937
Fz,0.033482142857142856,0.14508928571428573,0.05431547619047619,0.032242063492063495,0.11433531746031746,0.016121031746031748,0.024553571428571428,0.04513888888888889,0.09176587301587301,0.0,0.029017857142857144,0.06919642857142858,0.054563492063492064,0.07837301587301587,0.07514880952380952,0.04092261904761905,0.007688492063492063,0.022817460317460316,0.08705357142857142
O1,0.01711309523809524,0.052083333333333336,0.00744047619047619,0.000496031746031746,0.004464285714285714,0.04141865079365079,0.038938492063492064,0.029265873015873016,0.02703373015873016,0.029017857142857144,0.0,0.018601190476190476,0.023561507936507936,0.04861111111111111,0.010416666666666666,0.004464285714285714,0.003224206349206349,0.00992063492063492,0.028273809523809524
O2,0.009672619047619048,0.14484126984126985,0.05431547619047619,0.05282738095238095,0.000992063492063492,0.001240079365079365,0.061507936507936505,0.05257936507936508,0.05704365079365079,0.06919642857142858,0.018601190476190476,0.0,0.031001984126984128,0.1029265873015873,0.04513888888888889,0.028273809523809524,0.004712301587301587,0.03819444444444445,0.04861111111111111
P3,0.1148313492063492,0.056051587301587304,0.028273809523809524,0.10441468253968254,0.05927579365079365,0.05654761904761905,0.010912698412698412,0.05233134920634921,0.037450396825396824,0.054563492063492064,0.023561507936507936,0.031001984126984128,0.0,0.09325396825396826,0.060267857142857144,0.01711309523809524,0.0248015873015873,0.08705357142857142,0.0679563492063492
P4,0.1545138888888889,0.2058531746031746,0.1297123015873016,0.054811507936507936,0.125,0.14260912698412698,0.020833333333333332,0.015873015873015872,0.00818452380952381,0.07837301587301587,0.04861111111111111,0.1029265873015873,0.09325396825396826,0.0,0.040426587301587304,0.04836309523809524,0.0597718253968254,0.10813492063492064,0.10987103174603174
Pz,0.047371031746031744,0.026537698412698412,0.005456349206349206,0.0716765873015873,0.12177579365079365,0.07539682539682539,0.027281746031746032,0.05505952380952381,0.05233134920634921,0.07514880952380952,0.010416666666666666,0.04513888888888889,0.060267857142857144,0.040426587301587304,0.0,0.024553571428571428,0.009176587301587302,0.07713293650793651,0.08705357142857142
T3,0.046378968253968256,0.022569444444444444,0.05927579365079365,0.043154761904761904,0.03869047619047619,0.08978174603174603,0.044890873015873016,0.07787698412698413,0.05133928571428571,0.04092261904761905,0.004464285714285714,0.028273809523809524,0.01711309523809524,0.04836309523809524,0.024553571428571428,0.0,0.007688492063492063,0.034970238095238096,0.011656746031746032
T4,0.015376984126984126,0.021825396825396824,0.027529761904761904,0.017857142857142856,0.023809523809523808,0.07415674603174603,0.001984126984126984,0.04389880952380952,0.03844246031746032,0.007688492063492063,0.003224206349206349,0.004712301587301587,0.0248015873015873,0.0597718253968254,0.009176587301587302,0.007688492063492063,0.0,0.005456349206349206,0.03125
T5,0.08482142857142858,0.1654265873015873,0.07093253968253968,0.024305555555555556,0.029265873015873016,0.13293650793650794,0.014632936507936508,0.009672619047619048,0.01066468253968254,0.022817460317460316,0.00992063492063492,0.03819444444444445,0.08705357142857142,0.10813492063492064,0.07713293650793651,0.034970238095238096,0.005456349206349206,0.0,0.03249007936507937
T6,0.005456349206349206,0.1949404761904762,0.07217261904761904,0.07217261904761904,0.007192460317460317,0.016121031746031748,0.03373015873015873,0.037450396825396824,0.03249007936507937,0.08705357142857142,0.028273809523809524,0.04861111111111111,0.0679563492063492,0.10987103174603174,0.08705357142857142,0.011656746031746032,0.03125,0.03249007936507937,0.0
