,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.0480794204620866,0.13505256795727538,0.017232127726019075,0.13160308039918323,0.06549748655208047,0.017795022540905266,0.08494728964705545,0.10655985652235311,0.019719404508210494,0.11394439746689454,0.11514200333552516,0.0020867817302070856,0.023714770969507262,0.029894105253068407,0.07185040149748112,0.07067846579174168,0.0193560043896223,0.08295894362684456
C4,0.0480794204620866,0.0,0.02956431219082312,0.13342222183613303,0.012879133727308935,0.023273672353115712,0.0787130258343328,0.009926484787271242,0.021727251943437626,0.09579289403317143,0.017778007498783013,0.11714446349357979,0.07886731659144637,0.1127532647929464,0.11013598071928717,0.05223800704177493,0.040611122502299465,0.087737064526879,0.03210489823414303
Cz,0.13505256795727538,0.02956431219082312,0.0,0.17347192168722325,0.12749388856827837,0.15489168729531855,0.14509111752405446,0.12218361002902775,0.14891015949040087,0.1638106392496976,0.1447459232067733,0.20282138991970708,0.047811188534008724,0.2153051973375983,0.09133581597142884,0.03506684888738669,0.10842880647851562,0.1342828234065049,0.020947852519219674
F3,0.017232127726019075,0.13342222183613303,0.17347192168722325,0.0,0.09315797147630013,0.0657160792282894,0.08501980508390763,0.05612389132857293,0.06091158707366177,0.03425353138298581,0.07881797828854756,0.14404359244178663,0.021161794286008655,0.03575812260686234,0.013659579602553321,0.02671411037617448,0.018452821069114073,0.008393978785950964,0.15012590872601983
F4,0.13160308039918323,0.012879133727308935,0.12749388856827837,0.09315797147630013,0.0,0.12041449225912915,0.05390033113193667,0.01661117228041939,0.04126179063089397,0.1112556377485095,0.06377048700703106,0.13831512829620612,0.014498877016529552,0.14713574898316473,0.04552095857104046,0.07223794029281558,0.01006389497714127,0.10398409946438604,0.06148711619302546
F7,0.06549748655208047,0.023273672353115712,0.15489168729531855,0.0657160792282894,0.12041449225912915,0.0,0.024910761171431043,0.11996394182170618,0.13839371427651462,0.07758442049153207,0.16507509331647932,0.09844277107700662,0.02929366143589692,0.057112124565079414,0.05370280819383796,0.10153443960359902,0.008466891051157263,0.061046594738958654,0.053532141890463236
F8,0.017795022540905266,0.0787130258343328,0.14509111752405446,0.08501980508390763,0.05390033113193667,0.024910761171431043,0.0,0.07375222868020126,0.04988181245638665,0.09144652080913289,0.09767624927920307,0.15717251018298461,0.062070850693773424,0.03369815899405698,0.08834720247415816,0.044129928606088435,0.07413071651414181,0.03272139953603632,0.11576024998630276
Fp1,0.08494728964705545,0.009926484787271242,0.12218361002902775,0.05612389132857293,0.01661117228041939,0.11996394182170618,0.07375222868020126,0.0,0.004235632395811692,0.08061131028433537,0.1147001470846306,0.07280519155163576,0.038382541250658896,0.06515496652181,0.06317517025162393,0.1181686557600132,0.012521873348334293,0.07182441622784341,0.02256276197639105
Fp2,0.10655985652235311,0.021727251943437626,0.14891015949040087,0.06091158707366177,0.04126179063089397,0.13839371427651462,0.04988181245638665,0.004235632395811692,0.0,0.09428622212930951,0.11586607557918692,0.10491214864913123,0.027876684103339516,0.09270142887811676,0.05254144169709103,0.10608655154054938,0.0031075993768660396,0.0981395882380615,0.04707557903460619
Fz,0.019719404508210494,0.09579289403317143,0.1638106392496976,0.03425353138298581,0.1112556377485095,0.07758442049153207,0.09144652080913289,0.08061131028433537,0.09428622212930951,0.0,0.11348691370308124,0.10356829992191068,0.019833703183169522,0.050311177321760284,0.0137656038320078,0.05202213413012996,0.031301723898119534,0.0041113495055130535,0.12485356080258916
