,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,1.0,0.17321665645258444,0.5017590036234264,0.45614218263377687,0.6655946849396852,0.2906574254257394,0.3184176193539135,0.5221722759840943,0.8393777328488741,0.20601532470976863,0.0574972550464128,0.10359260995674169,0.4212570229548647,0.8300726031187479,0.5907646598232685,0.2953977685269419,0.17809183788510138,0.7400045220292093,0.677288778436497
C4,0.17321665645258444,1.0,0.5159180638187738,0.053540836389029366,0.3520163611842207,0.08300842970272997,0.041123331106591283,0.06378397989399634,0.15942024424820128,0.11678349534171098,0.32178109277204486,0.19041647262036926,0.38350163007219346,0.19135260739910986,0.20762692136840927,0.10802500934827203,0.17790680735580025,0.3032577939913043,0.04001575482623334
Cz,0.5017590036234264,0.5159180638187738,1.0,0.08625079470653847,0.5960395312986844,0.07243198981169433,0.07138987329167364,0.10728917125760741,0.3714052500446736,0.1320175734568822,0.2628944339063096,0.24074415546335187,0.49377218461465006,0.5709171841346552,0.41599184742354045,0.0945050392867405,0.17466617762769382,0.6866628574926443,0.15595517561936012
F3,0.45614218263377687,0.053540836389029366,0.08625079470653847,1.0,0.38895090528993875,0.6297159908204594,0.6749972456982376,0.9246810664896598,0.7189951395057808,0.746847380820081,0.2728499601159321,0.5870776743806672,0.24168874828170284,0.389529933221493,0.37931127025096983,0.7357950311058911,0.645739191926862,0.2267585312108292,0.5669016729278962
F4,0.6655946849396852,0.3520163611842207,0.5960395312986844,0.38895090528993875,1.0,0.23971935246720502,0.4342683325623734,0.38851876330678553,0.6794693314594835,0.13706038917327693,0.11000375430775058,0.08473492585700255,0.7886120463014562,0.8336668149119273,0.8169706406408442,0.20429060172022967,0.11620570558672906,0.6905487841634174,0.5309712449134324
F7,0.2906574254257394,0.08300842970272997,0.07243198981169433,0.6297159908204594,0.23971935246720502,1.0,0.6430626944633164,0.6439515441275667,0.4335371749998167,0.8063928252000767,0.24695214913572217,0.7032029212049254,0.21128167458441757,0.31191770459951274,0.3630876174835703,0.9015578699669777,0.8115153781891219,0.13570869891842363,0.6158447302424312
F8,0.3184176193539135,0.041123331106591283,0.07138987329167364,0.6749972456982376,0.4342683325623734,0.6430626944633164,1.0,0.6199715601958752,0.49910599807842476,0.5559561684519825,0.08390576524077441,0.41566043803126224,0.42738301368898673,0.4195378692416357,0.5560087018088585,0.6085156756114806,0.47870096044455585,0.16779921729724487,0.5304465085526273
Fp1,0.5221722759840943,0.06378397989399634,0.10728917125760741,0.9246810664896598,0.38851876330678553,0.6439515441275667,0.6199715601958752,1.0,0.7635231137177396,0.7392751716414243,0.2653383584011845,0.5831635572857737,0.23241457698238455,0.403246315311964,0.3603616908070141,0.7609837565010985,0.6617989245417915,0.26113548163955064,0.6313003375259394
Fp2,0.8393777328488741,0.15942024424820128,0.3714052500446736,0.7189951395057808,0.6794693314594835,0.4335371749998167,0.49910599807842476,0.7635231137177396,1.0,0.37833854791711924,0.0841033808827066,0.22875717618861596,0.4668266454050579,0.739882810794859,0.6177888077601764,0.4539376023309865,0.31319841486295263,0.5811303864682907,0.6725451966235811
Fz,0.20601532470976863,0.11678349534171098,0.1320175734568822,0.746847380820081,0.13706038917327693,0.8063928252000767,0.5559561684519825,0.7392751716414243,0.37833854791711924,1.0,0.48271710513783056,0.9218760312939313,0.10788134806793619,0.16536105968114584,0.1864654926530432,0.9261120096564877,0.9496043812936559,0.08526964455789181,0.4208046642415722
O1,0.0574972550464128,0.32178109277204486,0.2628944339063096,0.2728499601159321,0.11000375430775058,0.24695214913572217,0.08390576524077441,0.2653383584011845,0.0841033808827066,0.48271710513783056,1.0,0.5829191297127607,0.1938616441701939,0.0797025168054701,0.08410844751466312,0.3692092135499411,0.5256486708029158,0.10103665460934487,0.07565731450627962
O2,0.10359260995674169,0.19041647262036926,0.24074415546335187,0.5870776743806672,0.08473492585700255,0.7032029212049254,0.41566043803126224,0.5831635572857737,0.22875717618861596,0.9218760312939313,0.5829191297127607,1.0,0.08481157063075188,0.09399078624839421,0.11228183407096784,0.8302852658892917,0.9348500022904762,0.08541378024396193,0.26494720843067526
P3,0.4212570229548647,0.38350163007219346,0.49377218461465006,0.24168874828170284,0.7886120463014562,0.21128167458441757,0.42738301368898673,0.23241457698238455,0.4668266454050579,0.10788134806793619,0.1938616441701939,0.08481157063075188,1.0,0.6418214604003195,0.8098542645215918,0.15068043660079372,0.09384241277389792,0.4479256365139324,0.32369378199787036
P4,0.8300726031187479,0.19135260739910986,0.5709171841346552,0.389529933221493,0.8336668149119273,0.31191770459951274,0.4195378692416357,0.403246315311964,0.739882810794859,0.16536105968114584,0.0797025168054701,0.09399078624839421,0.6418214604003195,1.0,0.817769141700921,0.2687718035178802,0.1541132968633751,0.7501839577949998,0.6654394853235119
