,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,1.0,0.5942098130293167,0.059191809969595874,0.28361447975767423,0.6532885657421371,0.18245446481080246,0.44324243889302317,0.6123310539960437,0.21131390401911357,0.38244996101662715,0.5157738873757436,0.6107440774044055,0.5100618385470058,0.5299554559699549,0.6192098878114474,0.4928170702181064,0.6882391236618501,0.18299113312638796,0.7324990028797463
C4,0.5942098130293167,1.0,0.06849442636721867,0.49385075278547824,0.48231226735825605,0.1425912951232667,0.6125298053467814,0.7116479428207998,0.17228782299105977,0.3738915892571939,0.5753497885939599,0.5660888166201644,0.26761076421818153,0.816814021796854,0.6837176498089299,0.6793870545674234,0.5924689293519764,0.12509111645038531,0.5372692356229237
Cz,0.059191809969595874,0.06849442636721867,1.0,0.049076008418563064,0.0562928545215599,0.07519270481192578,0.03917717230631884,0.05517031571925879,0.07447706462836207,0.16680334674296807,0.1091281251667589,0.13154142646720166,0.05600341425653297,0.04442670662090838,0.0676604101117322,0.08333481391687265,0.0644111727494655,0.08166333837913253,0.08781389798918134
F3,0.28361447975767423,0.49385075278547824,0.049076008418563064,1.0,0.42371184832601155,0.17004122395721732,0.4187260625339995,0.6044513266614828,0.20214241766487753,0.11405770527445504,0.16287678374916204,0.1381204194049598,0.3707355630430355,0.5820801714558362,0.6024447128177907,0.3427032167591801,0.5081843265433021,0.0818637405031561,0.2143837659981342
F4,0.6532885657421371,0.48231226735825605,0.0562928545215599,0.42371184832601155,1.0,0.12559861478975634,0.34023989011839395,0.6071763957595449,0.41590018974818127,0.20763730721547097,0.26159699448663015,0.2881284397807162,0.5980225278779017,0.6480252547545126,0.7241018556817436,0.3881080992182889,0.7463373178797683,0.12228106322619266,0.412288062940626
F7,0.18245446481080246,0.1425912951232667,0.07519270481192578,0.17004122395721732,0.12559861478975634,1.0,0.11548561704927168,0.1298904310202839,0.039127551925128644,0.1316008004081187,0.1688128907521015,0.2148514850000489,0.07028200765970403,0.13334981094171183,0.134994868031995,0.1549903557239288,0.13435534673233976,0.06605443247288388,0.20464427119355547
F8,0.44324243889302317,0.6125298053467814,0.03917717230631884,0.4187260625339995,0.34023989011839395,0.11548561704927168,1.0,0.416680457362057,0.09824604822602634,0.35251073337723465,0.5392073553873289,0.4383626857086262,0.18020310296209785,0.4882787410356487,0.41692699765647895,0.5159133015538082,0.47502238620124654,0.11741286001653475,0.41217205132650186
Fp1,0.6123310539960437,0.7116479428207998,0.05517031571925879,0.6044513266614828,0.6071763957595449,0.1298904310202839,0.416680457362057,1.0,0.4072549169999076,0.2247660867865105,0.3034755097394859,0.3665522747399399,0.5242991350661126,0.7728312024699598,0.8191081538780072,0.5103156951830929,0.6999572796708526,0.09989901044992625,0.45348532235672273
Fp2,0.21131390401911357,0.17228782299105977,0.07447706462836207,0.20214241766487753,0.41590018974818127,0.039127551925128644,0.09824604822602634,0.4072549169999076,1.0,0.10093317858729475,0.04480584663659521,0.056974851706311454,0.3652908853484665,0.3142324429677784,0.37358359964195637,0.11024187002759636,0.24631357546143764,0.061764307325706855,0.09416942157886855
Fz,0.38244996101662715,0.3738915892571939,0.16680334674296807,0.11405770527445504,0.20763730721547097,0.1316008004081187,0.35251073337723465,0.2247660867865105,0.10093317858729475,1.0,0.4988937928901739,0.5102663465912884,0.16294565746104267,0.2532599661323475,0.2509325998765841,0.38324758046781326,0.25187529138903336,0.15839742725417097,0.4887876094853903
O1,0.5157738873757436,0.5753497885939599,0.1091281251667589,0.16287678374916204,0.26159699448663015,0.1688128907521015,0.5392073553873289,0.3034755097394859,0.04480584663659521,0.4988937928901739,1.0,0.5636618598275224,0.1147188626893803,0.4216081408822812,0.342007345332119,0.4167185834449653,0.3057214959523208,0.08672687271315546,0.418614503830055
O2,0.6107440774044055,0.5660888166201644,0.13154142646720166,0.1381204194049598,0.2881284397807162,0.2148514850000489,0.4383626857086262,0.3665522747399399,0.056974851706311454,0.5102663465912884,0.5636618598275224,1.0,0.2163438825764011,0.3456814336844469,0.3595621406152233,0.3946086734462727,0.43772885157092034,0.11598653559276537,0.7327937076298302
