,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.016121031746031748,0.06498015873015874,0.001984126984126984,0.01711309523809524,0.000744047619047619,0.020833333333333332,0.014632936507936508,0.012648809523809524,0.021825396825396824,0.01711309523809524,0.020337301587301588,0.010416666666666666,0.019097222222222224,0.008432539682539682,0.023809523809523808,0.010168650793650794,0.025049603174603176,0.025793650793650792
C4,0.016121031746031748,0.0,0.012648809523809524,0.018601190476190476,0.011904761904761904,0.006944444444444444,0.007688492063492063,0.010168650793650794,0.04563492063492063,0.037450396825396824,0.06101190476190476,0.05927579365079365,0.031001984126984128,0.013640873015873016,0.001984126984126984,0.010416666666666666,0.011160714285714286,0.046875,0.06597222222222222
Cz,0.06498015873015874,0.012648809523809524,0.0,0.051587301587301584,0.01488095238095238,0.031994047619047616,0.003968253968253968,0.03298611111111111,0.03720238095238095,0.04141865079365079,0.022817460317460316,0.07911706349206349,0.01488095238095238,0.013392857142857142,0.014632936507936508,0.013640873015873016,0.01240079365079365,0.047867063492063495,0.04985119047619048
F3,0.001984126984126984,0.018601190476190476,0.051587301587301584,0.0,0.041914682539682536,0.015625,0.000496031746031746,0.03869047619047619,0.009176587301587302,0.004216269841269841,0.014632936507936508,0.03968253968253968,0.056051587301587304,0.00744047619047619,0.00248015873015873,0.030753968253968252,0.053323412698412696,0.015128968253968254,0.04265873015873016
F4,0.01711309523809524,0.011904761904761904,0.01488095238095238,0.041914682539682536,0.0,0.015873015873015872,0.004712301587301587,0.06547619047619048,0.025297619047619048,0.020833333333333332,0.053323412698412696,0.08234126984126984,0.034722222222222224,0.005456349206349206,0.011160714285714286,0.04092261904761905,0.041666666666666664,0.023561507936507936,0.027281746031746032
F7,0.000744047619047619,0.006944444444444444,0.031994047619047616,0.015625,0.015873015873015872,0.0,0.011904761904761904,0.001240079365079365,0.008928571428571428,0.00248015873015873,0.014384920634920634,0.00496031746031746,0.031001984126984128,0.01066468253968254,0.016121031746031748,0.026785714285714284,0.04141865079365079,0.019593253968253968,0.026537698412698412
F8,0.020833333333333332,0.007688492063492063,0.003968253968253968,0.000496031746031746,0.004712301587301587,0.011904761904761904,0.0,0.01314484126984127,0.016865079365079364,0.006696428571428571,0.028273809523809524,0.014136904761904762,0.026785714285714284,0.001736111111111111,0.000744047619047619,0.024057539682539684,0.03943452380952381,0.028025793650793652,0.023313492063492064
Fp1,0.014632936507936508,0.010168650793650794,0.03298611111111111,0.03869047619047619,0.06547619047619048,0.001240079365079365,0.01314484126984127,0.0,0.028521825396825396,0.00992063492063492,0.04117063492063492,0.046378968253968256,0.05406746031746032,0.005208333333333333,0.010912698412698412,0.04538690476190476,0.06398809523809523,0.011904761904761904,0.01314484126984127
Fp2,0.012648809523809524,0.04563492063492063,0.03720238095238095,0.009176587301587302,0.025297619047619048,0.008928571428571428,0.016865079365079364,0.028521825396825396,0.0,0.028273809523809524,0.005704365079365079,0.011408730158730158,0.041914682539682536,0.03298611111111111,0.00992063492063492,0.043154761904761904,0.03968253968253968,0.018353174603174604,0.004216269841269841
Fz,0.021825396825396824,0.037450396825396824,0.04141865079365079,0.004216269841269841,0.020833333333333332,0.00248015873015873,0.006696428571428571,0.00992063492063492,0.028273809523809524,0.0,0.010912698412698412,0.021825396825396824,0.033234126984126984,0.016121031746031748,0.010416666666666666,0.022817460317460316,0.020833333333333332,0.04092261904761905,0.03670634920634921
O1,0.01711309523809524,0.06101190476190476,0.022817460317460316,0.014632936507936508,0.053323412698412696,0.014384920634920634,0.028273809523809524,0.04117063492063492,0.005704365079365079,0.010912698412698412,0.0,0.015625,0.053075396825396824,0.004712301587301587,0.018849206349206348,0.056051587301587304,0.026041666666666668,0.03546626984126984,0.031994047619047616
O2,0.020337301587301588,0.05927579365079365,0.07911706349206349,0.03968253968253968,0.08234126984126984,0.00496031746031746,0.014136904761904762,0.046378968253968256,0.011408730158730158,0.021825396825396824,0.015625,0.0,0.07886904761904762,0.008680555555555556,0.030009920634920636,0.09647817460317461,0.0662202380952381,0.036210317460317464,0.10168650793650794
P3,0.010416666666666666,0.031001984126984128,0.01488095238095238,0.056051587301587304,0.034722222222222224,0.031001984126984128,0.026785714285714284,0.05406746031746032,0.041914682539682536,0.033234126984126984,0.053075396825396824,0.07886904761904762,0.0,0.015873015873015872,0.001736111111111111,0.010912698412698412,0.005952380952380952,0.013888888888888888,0.0597718253968254
P4,0.019097222222222224,0.013640873015873016,0.013392857142857142,0.00744047619047619,0.005456349206349206,0.01066468253968254,0.001736111111111111,0.005208333333333333,0.03298611111111111,0.016121031746031748,0.004712301587301587,0.008680555555555556,0.015873015873015872,0.0,0.005952380952380952,0.001240079365079365,0.001488095238095238,0.008680555555555556,0.005704365079365079
Pz,0.008432539682539682,0.001984126984126984,0.014632936507936508,0.00248015873015873,0.011160714285714286,0.016121031746031748,0.000744047619047619,0.010912698412698412,0.00992063492063492,0.010416666666666666,0.018849206349206348,0.030009920634920636,0.001736111111111111,0.005952380952380952,0.0,0.009176587301587302,0.021081349206349208,0.012152777777777778,0.03373015873015873
T3,0.023809523809523808,0.010416666666666666,0.013640873015873016,0.030753968253968252,0.04092261904761905,0.026785714285714284,0.024057539682539684,0.04538690476190476,0.043154761904761904,0.022817460317460316,0.056051587301587304,0.09647817460317461,0.010912698412698412,0.001240079365079365,0.009176587301587302,0.0,0.007192460317460317,0.008432539682539682,0.08134920634920635
T4,0.010168650793650794,0.011160714285714286,0.01240079365079365,0.053323412698412696,0.041666666666666664,0.04141865079365079,0.03943452380952381,0.06398809523809523,0.03968253968253968,0.020833333333333332,0.026041666666666668,0.0662202380952381,0.005952380952380952,0.001488095238095238,0.021081349206349208,0.007192460317460317,0.0,0.004216269841269841,0.028273809523809524
T5,0.025049603174603176,0.046875,0.047867063492063495,0.015128968253968254,0.023561507936507936,0.019593253968253968,0.028025793650793652,0.011904761904761904,0.018353174603174604,0.04092261904761905,0.03546626984126984,0.036210317460317464,0.013888888888888888,0.008680555555555556,0.012152777777777778,0.008432539682539682,0.004216269841269841,0.0,0.000992063492063492
T6,0.025793650793650792,0.06597222222222222,0.04985119047619048,0.04265873015873016,0.027281746031746032,0.026537698412698412,0.023313492063492064,0.01314484126984127,0.004216269841269841,0.03670634920634921,0.031994047619047616,0.10168650793650794,0.0597718253968254,0.005704365079365079,0.03373015873015873,0.08134920634920635,0.028273809523809524,0.000992063492063492,0.0
