,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,1.0,0.39756065792191236,0.5860318711909587,0.6900250582701712,0.19834403195329142,0.6521591904855685,0.10156807410687782,0.5391052396110373,0.5040395712956958,0.0732691291486769,0.20914158093326632,0.07619219724850293,0.3618765378763499,0.11173832503426148,0.5441823855352164,0.5611357091547913,0.26772184341123617,0.1573076200235236,0.22866010389928884
C4,0.39756065792191236,1.0,0.21060929343741192,0.5797435190784569,0.17704430158467674,0.4381773130192672,0.08778693167496593,0.1908880063408319,0.14836931388261254,0.08663217164040919,0.06365669707917512,0.1370013049998738,0.06350648874868385,0.07064497035167051,0.2038441964263416,0.33984413669404123,0.05781339292376393,0.335158017435809,0.07070391633011779
Cz,0.5860318711909587,0.21060929343741192,1.0,0.25710543898650073,0.13166521995780398,0.530765214987879,0.1594927463753537,0.7734676210245086,0.7660163362345183,0.17531308499656995,0.14805347132089866,0.06338118975763068,0.42912908746343403,0.33225920396204695,0.6707779151708887,0.5536173393556652,0.20882058974910223,0.08890534405133534,0.1520865703606413
F3,0.6900250582701712,0.5797435190784569,0.25710543898650073,1.0,0.26118639085646306,0.4212923038781535,0.11125888666116186,0.19399280594520457,0.16808026858041542,0.071971927660603,0.10238830044193506,0.11405501123858677,0.08707444462231535,0.1241485401453769,0.20802913892478786,0.36439982031471707,0.09603803444891318,0.31303930699368354,0.19888156646852423
F4,0.19834403195329142,0.17704430158467674,0.13166521995780398,0.26118639085646306,1.0,0.21839452570936876,0.47456629165537406,0.12461256993298069,0.13015800829736993,0.4949409332144905,0.26044083576828897,0.4132609073712844,0.14374136610621532,0.11903441494150145,0.15922682340262462,0.1504083951912751,0.1144005651147659,0.18802477291987055,0.0733816799116512
F7,0.6521591904855685,0.4381773130192672,0.530765214987879,0.4212923038781535,0.21839452570936876,1.0,0.10470980452034011,0.7003856035676153,0.623880579235017,0.10960730686037791,0.4062898125668878,0.2637068106596792,0.39077536192636064,0.27278502981437264,0.6964095583139289,0.7240055847074169,0.2322719950173394,0.18647567340342633,0.0859425813782071
F8,0.10156807410687782,0.08778693167496593,0.1594927463753537,0.11125888666116186,0.47456629165537406,0.10470980452034011,1.0,0.14868533101057063,0.1493618910233397,0.22365212477782462,0.1440179777697386,0.2136095032620291,0.11855536714748703,0.14627021604952542,0.11135035443403113,0.12468401664849633,0.09370701798341578,0.09711592983356346,0.08129890730323887
Fp1,0.5391052396110373,0.1908880063408319,0.7734676210245086,0.19399280594520457,0.12461256993298069,0.7003856035676153,0.14868533101057063,1.0,0.9599243539406727,0.0933953321685307,0.3096567749002187,0.13867869403877955,0.582115960017603,0.534031492502383,0.8033146951939912,0.6256896312097766,0.2962135634739654,0.09795627502946622,0.07513706438194677
Fp2,0.5040395712956958,0.14836931388261254,0.7660163362345183,0.16808026858041542,0.13015800829736993,0.623880579235017,0.1493618910233397,0.9599243539406727,1.0,0.09601347337381058,0.3067350108316254,0.13484425772717504,0.6047755412623602,0.551316480109717,0.789670025546652,0.5724063885107873,0.3000105914897739,0.0910822759136432,0.0725766242503066
Fz,0.0732691291486769,0.08663217164040919,0.17531308499656995,0.071971927660603,0.4949409332144905,0.10960730686037791,0.22365212477782462,0.0933953321685307,0.09601347337381058,1.0,0.2121123420243294,0.38323953579772574,0.11859695690606518,0.10148530671377334,0.09923041758928115,0.09305429272322237,0.0958159305074703,0.10838123918566755,0.175894542334951
O1,0.20914158093326632,0.06365669707917512,0.14805347132089866,0.10238830044193506,0.26044083576828897,0.4062898125668878,0.1440179777697386,0.3096567749002187,0.3067350108316254,0.2121123420243294,1.0,0.28182878158711416,0.38420913710607557,0.14124961227106778,0.35935695915660504,0.2893755596950187,0.2331048045104754,0.07254339683114852,0.0680677629064593
O2,0.07619219724850293,0.1370013049998738,0.06338118975763068,0.11405501123858677,0.4132609073712844,0.2637068106596792,0.2136095032620291,0.13867869403877955,0.13484425772717504,0.38323953579772574,0.28182878158711416,1.0,0.07007932828363958,0.20752363863029666,0.14574511639470497,0.19076442354535258,0.057367268171595216,0.10975336773687398,0.32671516753293833
P3,0.3618765378763499,0.06350648874868385,0.42912908746343403,0.08707444462231535,0.14374136610621532,0.39077536192636064,0.11855536714748703,0.582115960017603,0.6047755412623602,0.11859695690606518,0.38420913710607557,0.07007932828363958,1.0,0.26670601597871835,0.6541475267722165,0.31854194758660553,0.49695596987018464,0.08963873767164267,0.10324587554638875
P4,0.11173832503426148,0.07064497035167051,0.33225920396204695,0.1241485401453769,0.11903441494150145,0.27278502981437264,0.14627021604952542,0.534031492502383,0.551316480109717,0.10148530671377334,0.14124961227106778,0.20752363863029666,0.26670601597871835,1.0,0.4374068486198867,0.2947148901780997,0.1050659089227161,0.12495457003116527,0.2434789465470732
Pz,0.5441823855352164,0.2038441964263416,0.6707779151708887,0.20802913892478786,0.15922682340262462,0.6964095583139289,0.11135035443403113,0.8033146951939912,0.789670025546652,0.09923041758928115,0.35935695915660504,0.14574511639470497,0.6541475267722165,0.4374068486198867,1.0,0.6025472406886468,0.2585695122633521,0.07964927180074428,0.08280682232163328
T3,0.5611357091547913,0.33984413669404123,0.5536173393556652,0.36439982031471707,0.1504083951912751,0.7240055847074169,0.12468401664849633,0.6256896312097766,0.5724063885107873,0.09305429272322237,0.2893755596950187,0.19076442354535258,0.31854194758660553,0.2947148901780997,0.6025472406886468,1.0,0.16655392358640805,0.1437369206005342,0.08441067117890833
T4,0.26772184341123617,0.05781339292376393,0.20882058974910223,0.09603803444891318,0.1144005651147659,0.2322719950173394,0.09370701798341578,0.2962135634739654,0.3000105914897739,0.0958159305074703,0.2331048045104754,0.057367268171595216,0.49695596987018464,0.1050659089227161,0.2585695122633521,0.16655392358640805,1.0,0.07157250840554243,0.1427995741281814
T5,0.1573076200235236,0.335158017435809,0.08890534405133534,0.31303930699368354,0.18802477291987055,0.18647567340342633,0.09711592983356346,0.09795627502946622,0.0910822759136432,0.10838123918566755,0.07254339683114852,0.10975336773687398,0.08963873767164267,0.12495457003116527,0.07964927180074428,0.1437369206005342,0.07157250840554243,1.0,0.08026812952440802
T6,0.22866010389928884,0.07070391633011779,0.1520865703606413,0.19888156646852423,0.0733816799116512,0.0859425813782071,0.08129890730323887,0.07513706438194677,0.0725766242503066,0.175894542334951,0.0680677629064593,0.32671516753293833,0.10324587554638875,0.2434789465470732,0.08280682232163328,0.08441067117890833,0.1427995741281814,0.08026812952440802,1.0
