,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,1.0,0.08059751644140688,0.040937245694568275,0.13184171999979408,0.09380286654000206,0.08134362041441438,0.049543989663781006,0.0803586699996969,0.11946739767850023,0.1663305413665667,0.039607648988040235,0.11325405910055082,0.12082090296763717,0.05426963235563915,0.08552504908202316,0.19524514292966852,0.100710318106915,0.20002770160574257,0.054540134090256376
C4,0.08059751644140688,1.0,0.7766197003630623,0.5247511828856786,0.1696363513069036,0.14536171752515548,0.5255376979692062,0.38039329227965196,0.13896454314732884,0.11524977029358713,0.05830392554619223,0.04754462474483118,0.5366267037438107,0.575466189825311,0.2608860152585172,0.05285233177573698,0.2519502447040994,0.10686880402212652,0.8291441082202269
Cz,0.040937245694568275,0.7766197003630623,1.0,0.4160926414595189,0.15800905481059538,0.17041345972278876,0.7671956978693575,0.5419582215960785,0.25432420479730583,0.04268921358206318,0.04720284953391003,0.03749774677957016,0.46461579417234755,0.7593651621531284,0.20942708131845078,0.029671672052242373,0.15341131626807053,0.2505492441124453,0.8323387548058783
F3,0.13184171999979408,0.5247511828856786,0.4160926414595189,1.0,0.09354344815317563,0.2841216562025839,0.3271836037552168,0.391987677797642,0.1762236488251068,0.1940968644767295,0.21140055268933586,0.25286798539766575,0.12702378199415235,0.21665211442370017,0.3735873375657199,0.06007076133948901,0.039096447134832915,0.04555189922988643,0.5908584135705301
F4,0.09380286654000206,0.1696363513069036,0.15800905481059538,0.09354344815317563,1.0,0.11591886100696759,0.05094910160567809,0.15061604212301943,0.02605346344908968,0.44357556720221597,0.07605100578579573,0.08799140814044415,0.2671888634357607,0.19173216158373096,0.2261985762147159,0.03919746751792274,0.10512831986728055,0.20400775727428383,0.12017162251886722
F7,0.08134362041441438,0.14536171752515548,0.17041345972278876,0.2841216562025839,0.11591886100696759,1.0,0.11183509141109398,0.2992383402264514,0.15655799598097725,0.05892735450537541,0.15870204183385292,0.11835594723071723,0.023472464773987012,0.05084834014442306,0.12441876807358854,0.04008056650571438,0.06304708841930037,0.12135305067823683,0.14529580475959314
F8,0.049543989663781006,0.5255376979692062,0.7671956978693575,0.3271836037552168,0.05094910160567809,0.11183509141109398,1.0,0.58108991750036,0.41575257314221237,0.027719271090653707,0.09042720373984683,0.06464472124548445,0.274401010610735,0.6274294977197736,0.1746287667270553,0.022198230817909274,0.0491511512256565,0.29952379412526936,0.7165442777852652
Fp1,0.0803586699996969,0.38039329227965196,0.5419582215960785,0.391987677797642,0.15061604212301943,0.2992383402264514,0.58108991750036,1.0,0.58492366430769,0.04147597393793372,0.2101556526786341,0.1098216746787242,0.13960344773138597,0.35346823807273126,0.08591661703508235,0.029270555119798727,0.025451240395504292,0.33525452245308096,0.5076204291099714
Fp2,0.11946739767850023,0.13896454314732884,0.25432420479730583,0.1762236488251068,0.02605346344908968,0.15655799598097725,0.41575257314221237,0.58492366430769,1.0,0.029510178579297185,0.20571911830442455,0.13735717843043807,0.029454090383350107,0.11960164711043186,0.08640381028692971,0.014470794768001286,0.03775465054768275,0.19318803802936907,0.23166056093713402
Fz,0.1663305413665667,0.11524977029358713,0.04268921358206318,0.1940968644767295,0.44357556720221597,0.05892735450537541,0.027719271090653707,0.04147597393793372,0.029510178579297185,1.0,0.07518080168342078,0.13518112417456238,0.037719674613134996,0.031824383397217125,0.5309764532139055,0.04233732794621709,0.06936254376713079,0.212440262360012,0.10524376745686947
O1,0.039607648988040235,0.05830392554619223,0.04720284953391003,0.21140055268933586,0.07605100578579573,0.15870204183385292,0.09042720373984683,0.2101556526786341,0.20571911830442455,0.07518080168342078,1.0,0.44350763613322547,0.12482974505915713,0.02555457320661078,0.1136895131676035,0.033501436233713766,0.43242880795406946,0.1568332569230134,0.0580719553891122
O2,0.11325405910055082,0.04754462474483118,0.03749774677957016,0.25286798539766575,0.08799140814044415,0.11835594723071723,0.06464472124548445,0.1098216746787242,0.13735717843043807,0.13518112417456238,0.44350763613322547,1.0,0.04175414987331641,0.040558763185291856,0.16674341821136537,0.024988769491358573,0.06365574515888349,0.02192149861570646,0.08616989203479825
P3,0.12082090296763717,0.5366267037438107,0.46461579417234755,0.12702378199415235,0.2671888634357607,0.023472464773987012,0.274401010610735,0.13960344773138597,0.029454090383350107,0.037719674613134996,0.12482974505915713,0.04175414987331641,1.0,0.517211037125547,0.035275642274375636,0.14476993813933237,0.4888547019755712,0.06329555680582807,0.5003742032570117
P4,0.05426963235563915,0.575466189825311,0.7593651621531284,0.21665211442370017,0.19173216158373096,0.05084834014442306,0.6274294977197736,0.35346823807273126,0.11960164711043186,0.031824383397217125,0.02555457320661078,0.040558763185291856,0.517211037125547,1.0,0.058469643347364327,0.04538225484714317,0.11426406817439912,0.2559358778896231,0.6724105966279882
Pz,0.08552504908202316,0.2608860152585172,0.20942708131845078,0.3735873375657199,0.2261985762147159,0.12441876807358854,0.1746287667270553,0.08591661703508235,0.08640381028692971,0.5309764532139055,0.1136895131676035,0.16674341821136537,0.035275642274375636,0.058469643347364327,1.0,0.05924764665925054,0.08566003530812547,0.07276628259197837,0.24954375579065446
T3,0.19524514292966852,0.05285233177573698,0.029671672052242373,0.06007076133948901,0.03919746751792274,0.04008056650571438,0.022198230817909274,0.029270555119798727,0.014470794768001286,0.04233732794621709,0.033501436233713766,0.024988769491358573,0.14476993813933237,0.04538225484714317,0.05924764665925054,1.0,0.09151301586819477,0.04194847738877194,0.047496758085605245
T4,0.100710318106915,0.2519502447040994,0.15341131626807053,0.039096447134832915,0.10512831986728055,0.06304708841930037,0.0491511512256565,0.025451240395504292,0.03775465054768275,0.06936254376713079,0.43242880795406946,0.06365574515888349,0.4888547019755712,0.11426406817439912,0.08566003530812547,0.09151301586819477,1.0,0.09739514107826817,0.14529440259942258
T5,0.20002770160574257,0.10686880402212652,0.2505492441124453,0.04555189922988643,0.20400775727428383,0.12135305067823683,0.29952379412526936,0.33525452245308096,0.19318803802936907,0.212440262360012,0.1568332569230134,0.02192149861570646,0.06329555680582807,0.2559358778896231,0.07276628259197837,0.04194847738877194,0.09739514107826817,1.0,0.1251486899467563
T6,0.054540134090256376,0.8291441082202269,0.8323387548058783,0.5908584135705301,0.12017162251886722,0.14529580475959314,0.7165442777852652,0.5076204291099714,0.23166056093713402,0.10524376745686947,0.0580719553891122,0.08616989203479825,0.5003742032570117,0.6724105966279882,0.24954375579065446,0.047496758085605245,0.14529440259942258,0.1251486899467563,1.0
