,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,1.0,0.1491564571514643,0.12435769741232057,0.28801669727059764,0.3175058584149689,0.31591800478831017,0.13487356343642332,0.14889799079682467,0.378356756131495,0.039607295774765176,0.10452499174492601,0.09514171401471612,0.23994881236530421,0.1783831844461824,0.06387725402454451,0.08821416930389285,0.2515487906751575,0.28634097276010456,0.10812756673988175
C4,0.1491564571514643,1.0,0.33172435954748214,0.45681433821944717,0.3819755777924061,0.5855218160630945,0.042204747617646095,0.1780200414332514,0.13774494400884657,0.04605488682731167,0.13607059524404289,0.38192240234446373,0.06062220637233003,0.3277473217128203,0.2188190713043988,0.2051881711322973,0.35117201872446635,0.46745178730451087,0.06832675364393379
Cz,0.12435769741232057,0.33172435954748214,1.0,0.4435007699449467,0.5101386234685853,0.4155627577889669,0.09930167276322029,0.44458590585165103,0.09134115298531917,0.03986585016881299,0.4580574116462641,0.7396490642510759,0.09182440538029985,0.24490540533217736,0.4326511260000334,0.0768289953195578,0.0694419140546987,0.5859581783012004,0.12968879612469866
F3,0.28801669727059764,0.45681433821944717,0.4435007699449467,1.0,0.7230417021602267,0.8502708740972876,0.09606081569830587,0.14452427168845933,0.5685618291646517,0.11707094993756312,0.4595869532527267,0.5320830953676845,0.3884444084036811,0.6556097531148241,0.08340287238816328,0.06362558911375939,0.15315928367864068,0.5001466858967536,0.10812112235682549
F4,0.3175058584149689,0.3819755777924061,0.5101386234685853,0.7230417021602267,1.0,0.7330077722783984,0.1382406368009788,0.200310483300672,0.41401666408932486,0.0712906103490843,0.5225825731396144,0.6771960960426945,0.302699929548874,0.5982784910291549,0.14546620565499319,0.0767759824648665,0.12151895465078927,0.6509953561522112,0.10844803645160639
F7,0.31591800478831017,0.5855218160630945,0.4155627577889669,0.8502708740972876,0.7330077722783984,1.0,0.09488212085439028,0.14017166213565732,0.4593555495728059,0.03428045656171008,0.3862580351457125,0.5660896246073851,0.2701245471392591,0.6463825744657723,0.11427815092987298,0.13790047330725727,0.2243208730513228,0.6380482498288553,0.10198332594574709
F8,0.13487356343642332,0.042204747617646095,0.09930167276322029,0.09606081569830587,0.1382406368009788,0.09488212085439028,1.0,0.34281016105634804,0.409338823385701,0.3346264268958306,0.129843018935853,0.0328823734322148,0.44389298302071073,0.27513134866736694,0.442262002239758,0.057759401489291734,0.06108565597724984,0.04000589908053635,0.05011718225803326
Fp1,0.14889799079682467,0.1780200414332514,0.44458590585165103,0.14452427168845933,0.200310483300672,0.14017166213565732,0.34281016105634804,1.0,0.17389573190994764,0.3285004899513361,0.08835536285604291,0.19329072052637106,0.20431940443228153,0.12082902724779629,0.6374028775855548,0.05005729088570035,0.23634336492550317,0.3746909842815772,0.036491642453178146
Fp2,0.378356756131495,0.13774494400884657,0.09134115298531917,0.5685618291646517,0.41401666408932486,0.4593555495728059,0.409338823385701,0.17389573190994764,1.0,0.3355042151156667,0.2126773576346335,0.11815125334079407,0.5777141567911368,0.5294982664565877,0.1938872470723775,0.13118152121427937,0.09793638548347874,0.1478270344280597,0.07114681241197458
Fz,0.039607295774765176,0.04605488682731167,0.03986585016881299,0.11707094993756312,0.0712906103490843,0.03428045656171008,0.3346264268958306,0.3285004899513361,0.3355042151156667,1.0,0.18909937943612534,0.05276977111576286,0.44656256836124764,0.2228586627512755,0.48336538841566534,0.1631415715066043,0.14694021982982947,0.09631035581015544,0.1038688676597214
