,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.05109126984126984,0.046875,0.05803571428571429,0.08085317460317461,0.031001984126984128,0.06324404761904762,0.040674603174603176,0.004464285714285714,0.056299603174603176,0.015376984126984126,0.04092261904761905,0.09325396825396826,0.04290674603174603,0.015625,0.025793650793650792,0.08407738095238096,0.057787698412698416,0.021577380952380952
C4,0.05109126984126984,0.0,0.031746031746031744,0.11557539682539683,0.05282738095238095,0.016121031746031748,0.06001984126984127,0.11036706349206349,0.10540674603174603,0.030009920634920636,0.07564484126984126,0.10044642857142858,0.015128968253968254,0.09697420634920635,0.06274801587301587,0.015128968253968254,0.044890873015873016,0.04241071428571429,0.06572420634920635
Cz,0.046875,0.031746031746031744,0.0,0.08258928571428571,0.09350198412698413,0.04811507936507937,0.14657738095238096,0.1277281746031746,0.13219246031746032,0.07291666666666667,0.07316468253968254,0.08978174603174603,0.05927579365079365,0.16865079365079366,0.14608134920634921,0.036210317460317464,0.01066468253968254,0.001984126984126984,0.0726686507936508
F3,0.05803571428571429,0.11557539682539683,0.08258928571428571,0.0,0.011408730158730158,0.06522817460317461,0.0248015873015873,0.06845238095238096,0.05282738095238095,0.029513888888888888,0.05679563492063492,0.01488095238095238,0.022569444444444444,0.12450396825396826,0.06646825396825397,0.07762896825396826,0.0339781746031746,0.022321428571428572,0.04836309523809524
F4,0.08085317460317461,0.05282738095238095,0.09350198412698413,0.011408730158730158,0.0,0.041914682539682536,0.08506944444444445,0.07242063492063493,0.09176587301587301,0.059027777777777776,0.002232142857142857,0.03050595238095238,0.033482142857142856,0.10689484126984126,0.06646825396825397,0.04092261904761905,0.06646825396825397,0.020089285714285716,0.003224206349206349
F7,0.031001984126984128,0.016121031746031748,0.04811507936507937,0.06522817460317461,0.041914682539682536,0.0,0.01636904761904762,0.0662202380952381,0.07564484126984126,0.032242063492063495,0.06944444444444445,0.10838293650793651,0.005952380952380952,0.08258928571428571,0.01636904761904762,0.011160714285714286,0.012648809523809524,0.07043650793650794,0.10193452380952381
F8,0.06324404761904762,0.06001984126984127,0.14657738095238096,0.0248015873015873,0.08506944444444445,0.01636904761904762,0.0,0.01066468253968254,0.018601190476190476,0.09871031746031746,0.04141865079365079,0.034970238095238096,0.0726686507936508,0.011656746031746032,0.041914682539682536,0.03844246031746032,0.11011904761904762,0.04985119047619048,0.08754960317460317
Fp1,0.040674603174603176,0.11036706349206349,0.1277281746031746,0.06845238095238096,0.07242063492063493,0.0662202380952381,0.01066468253968254,0.0,0.05505952380952381,0.08928571428571429,0.09300595238095238,0.07142857142857142,0.032242063492063495,0.08804563492063493,0.022569444444444444,0.04365079365079365,0.040426587301587304,0.029513888888888888,0.032242063492063495
Fp2,0.004464285714285714,0.10540674603174603,0.13219246031746032,0.05282738095238095,0.09176587301587301,0.07564484126984126,0.018601190476190476,0.05505952380952381,0.0,0.09325396825396826,0.09151785714285714,0.040674603174603176,0.0496031746031746,0.08035714285714286,0.005208333333333333,0.057291666666666664,0.054811507936507936,0.057291666666666664,0.03149801587301587
Fz,0.056299603174603176,0.030009920634920636,0.07291666666666667,0.029513888888888888,0.059027777777777776,0.032242063492063495,0.09871031746031746,0.08928571428571429,0.09325396825396826,0.0,0.019593253968253968,0.04092261904761905,0.029265873015873016,0.12574404761904762,0.1056547619047619,0.044642857142857144,0.030753968253968252,0.009424603174603174,0.020833333333333332
