,Fp1,F3,F7,C3,T3,P3,T4,O1,Pz,Fp2,Fz,F4,F8,Cz,C4,T5,P4,T6,O2
0,8.863960774526062,13.07438595384282,-120.16869788628036,2.6155721554449247,4.734735267015875,1.9532000755188808,22.0645969095833,-14.439830885484236,-12.08638321617424,13.064807157136544,23.4290699585409,11.13645386433753,-1.3294161743935655,11.894329730488456,-1.7379652063945006,22.797130005267647,6.328861015103538,11.745363339997537,-18.211142259282802
1,-2.0183103186421105,5.601991042072212,-137.93610354782288,5.330003198441883,8.814836233139234,-3.8294166959260965,16.782392352090326,-12.66504331769238,-11.537299737884192,2.821630015446249,29.212673545940532,16.680032364700892,-2.9928583269418505,13.864450684671201,3.3131001011466217,34.64107057346839,9.657528571703011,15.368445243191331,-16.378385441947955
2,-5.310660394096307,2.1073813688389738,-143.76085589536146,0.8560360326129004,8.926538093750947,-8.283062967161987,8.246731945908435,-22.91116129102489,-10.769683721617966,3.301828342014902,29.339036982418833,20.99730719813484,2.2040483101605,14.788178393863701,8.752687156737922,47.35980505301458,15.408200139658566,23.62134771949429,-16.116609153954762
3,-3.526164857978724,2.1821666019868395,-152.21537756614066,-3.59901669632179,5.13399633411148,-11.031569409110766,7.388589636108367,-30.681547325167788,-12.35821458327295,6.369319787810081,27.168187586029134,20.934920287333327,5.7315251810177585,14.603693521943796,8.875511773092256,54.08996740329146,20.870018654609495,33.41253105505685,-11.775360652616879
4,-7.676353166019606,-5.381279010119851,-121.6543891848388,-1.488478062055684,5.425778998922926,-10.047360556455866,9.876252298357159,-12.460127217929571,-8.127194222521677,-2.675190851256234,18.04230944980853,13.735866149818175,1.523659072096926,7.365581333626018,2.636077585171062,41.45578243631343,19.043095375735785,28.84096357703437,3.4351626427609965
5,-10.827975958038788,-10.079010733240372,-73.00696000641162,2.429163753184758,8.396250937193438,-5.725620249801362,10.585039464440385,5.085596368804161,-2.3904633640624593,-9.127192327513455,4.106168821422457,3.7270085453372026,-2.069462196619191,-0.6253020871147692,-0.3171094452631058,22.907782283931574,13.312166948133665,18.13713071758881,14.83122120041591
6,-3.2334024167999407,-1.1583381559284982,-60.11432966377116,-0.27649016463854403,5.757004418773159,1.2604600874392644,15.15073179629023,-1.768910872035539,-4.812861117293407,0.09634650363652675,-2.8873004210779945,-0.946627716257912,0.45688644449391713,-1.2126779089321,1.546601224192388,16.71438442131277,7.696288475182731,18.4703419217496,8.925235135346863
7,4.2408161813499206,3.194542172348804,-39.8951931385636,-3.6741959203430765,1.8749133107429028,4.113917990647593,15.57925712625745,-5.322339360445931,-7.201265114108968,7.440140520509267,-0.9539298875155868,0.5160739862733221,3.0843291110834015,-0.521156181709781,-0.27412522018746976,11.078786803894193,-0.15431388821788428,15.011700352259252,1.0329736692357603
8,2.201703975564143,-1.6803317283277281,0.8910986927022297,0.9689579990820083,4.004143449131371,0.5550499991345115,8.89027929262222,5.738863645408376,-4.363092090534183,1.4031926669951664,1.7360166910016246,0.2981692368412534,-0.02909060671615027,-1.2772248492241873,-6.061777704930125,0.5350218669070412,-5.585883600907572,2.056953412056147,3.156797109903678
9,-1.6657689838822065,-1.116928497197589,10.48397349244978,4.669545699002316,5.186342430904112,0.6551506064688746,6.28708813518935,11.88092036505429,-1.6936133880113138,-4.811050412579911,1.2924007349190045,-2.8035541611205224,-4.882338524543467,1.3629470302381645,-9.227289822632004,-4.026985380174079,-4.652362368124678,-4.077644563351729,5.481518156060424
