,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,1.0,0.6778394609321732,0.3746100411675709,0.644317802884753,0.05601564522730623,0.6166360797954842,0.4852872127001081,0.02415235620539511,0.6900609360316741,0.314562144211091,0.6807092586176415,0.6037921748332504,0.037127080937275785,0.40162994072670216,0.7129039200263704,0.38162377186297586,0.35124532960865534,0.24227000840975027,0.42880672826654037
C4,0.6778394609321732,1.0,0.744878537684477,0.47599100375945075,0.2906925233903493,0.37678508385535975,0.273525996228827,0.0828728567552953,0.5574681476695368,0.3850682723868476,0.5748125893950501,0.3674238243121491,0.24261668337021203,0.2879072041508987,0.5148446764225781,0.775086697363559,0.14126005088005375,0.3195099084207012,0.7365878096406676
Cz,0.3746100411675709,0.744878537684477,1.0,0.2700732676675511,0.33408467348906357,0.21323764624882152,0.16227353888453863,0.11458530585757579,0.32037768226245844,0.40973443855719627,0.3755702980313595,0.19474026086627108,0.3381332404103744,0.18908171180274275,0.3224416551862188,0.7179596778624062,0.0610320507745616,0.16766446835446297,0.7064222266743193
F3,0.644317802884753,0.47599100375945075,0.2700732676675511,1.0,0.03446705349982935,0.7218295174921237,0.6104233519407134,0.12650252989953675,0.489743241151789,0.13829705786057478,0.5737164418083964,0.7252056867321756,0.019946446827361453,0.36489477712452134,0.7688737792251799,0.18991945943954794,0.37196793000588696,0.1206164988721589,0.27013357925462916
F4,0.05601564522730623,0.2906925233903493,0.33408467348906357,0.03446705349982935,1.0,0.07974564791449339,0.15198581819123602,0.625113653343884,0.05335954705546407,0.14868191547734533,0.024285424953055183,0.07154651958220037,0.6366064091836805,0.02526917512276428,0.04262070656695859,0.6114344963868245,0.1806021521997164,0.23937589095310197,0.3390813995093942
F7,0.6166360797954842,0.37678508385535975,0.21323764624882152,0.7218295174921237,0.07974564791449339,1.0,0.8269908972472789,0.23662681692868437,0.5448365290753377,0.23545388111646154,0.7258909446477917,0.7360270603576571,0.07842037186620912,0.5102684962296123,0.8931878101703012,0.09896795682749267,0.6247327473707658,0.05561527924438767,0.22933832337412258
F8,0.4852872127001081,0.273525996228827,0.16227353888453863,0.6104233519407134,0.15198581819123602,0.8269908972472789,1.0,0.2518772222986564,0.4559229858983353,0.21131080892204468,0.6694414717690725,0.7198730467038773,0.11027342764823105,0.550219866710083,0.8639220273361234,0.06930581389772013,0.6335727439172071,0.030356872037085616,0.1908346015428384
Fp1,0.02415235620539511,0.0828728567552953,0.11458530585757579,0.12650252989953675,0.625113653343884,0.23662681692868437,0.2518772222986564,1.0,0.02937735896653159,0.06047268758516105,0.04456270245832388,0.16633128186776022,0.48343646134121915,0.05056141208061313,0.1331430986259175,0.3522731546271092,0.2684340200054679,0.09421552790664484,0.17180379042886795
Fp2,0.6900609360316741,0.5574681476695368,0.32037768226245844,0.489743241151789,0.05335954705546407,0.5448365290753377,0.4559229858983353,0.02937735896653159,1.0,0.41622999917091336,0.752178383708239,0.44056667972953845,0.02494133695434461,0.5452438452688927,0.6377302064483916,0.32439581547000657,0.39500849183316633,0.13084954214714847,0.4763299523749242
Fz,0.314562144211091,0.3850682723868476,0.40973443855719627,0.13829705786057478,0.14868191547734533,0.23545388111646154,0.21131080892204468,0.06047268758516105,0.41622999917091336,1.0,0.4726825145489448,0.12976948845450728,0.0413598848865153,0.36672115214828643,0.28347335536458634,0.2920083287823282,0.20662644316060466,0.06757643373222966,0.4327105178786132
O1,0.6807092586176415,0.5748125893950501,0.3755702980313595,0.5737164418083964,0.024285424953055183,0.7258909446477917,0.6694414717690725,0.04456270245832388,0.752178383708239,0.4726825145489448,1.0,0.5190403565523461,0.036225648116966956,0.6261603403807774,0.8270525487085202,0.23758650577976667,0.5851439923425638,0.11505642093619449,0.4358143956521527
O2,0.6037921748332504,0.3674238243121491,0.19474026086627108,0.7252056867321756,0.07154651958220037,0.7360270603576571,0.7198730467038773,0.16633128186776022,0.44056667972953845,0.12976948845450728,0.5190403565523461,1.0,0.032678655869151085,0.4117420188869907,0.7857265304991953,0.14408071318487548,0.434594374217849,0.05345950814126767,0.24910481934667253
P3,0.037127080937275785,0.24261668337021203,0.3381332404103744,0.019946446827361453,0.6366064091836805,0.07842037186620912,0.11027342764823105,0.48343646134121915,0.02494133695434461,0.0413598848865153,0.036225648116966956,0.032678655869151085,1.0,0.040023952865012175,0.03194729131262264,0.6107780742857647,0.34026374626678113,0.153579041415896,0.31346374884561445
P4,0.40162994072670216,0.2879072041508987,0.18908171180274275,0.36489477712452134,0.02526917512276428,0.5102684962296123,0.550219866710083,0.05056141208061313,0.5452438452688927,0.36672115214828643,0.6261603403807774,0.4117420188869907,0.040023952865012175,1.0,0.5936133056741297,0.11439991539166144,0.4171580552197234,0.0347955627838974,0.339902387898884
Pz,0.7129039200263704,0.5148446764225781,0.3224416551862188,0.7688737792251799,0.04262070656695859,0.8931878101703012,0.8639220273361234,0.1331430986259175,0.6377302064483916,0.28347335536458634,0.8270525487085202,0.7857265304991953,0.03194729131262264,0.5936133056741297,1.0,0.19111119978974003,0.590435077865514,0.07075056354593856,0.3737587222002371
T3,0.38162377186297586,0.775086697363559,0.7179596778624062,0.18991945943954794,0.6114344963868245,0.09896795682749267,0.06930581389772013,0.3522731546271092,0.32439581547000657,0.2920083287823282,0.23758650577976667,0.14408071318487548,0.6107780742857647,0.11439991539166144,0.19111119978974003,1.0,0.04963891363683542,0.31834653251031436,0.7260248075364385
T4,0.35124532960865534,0.14126005088005375,0.0610320507745616,0.37196793000588696,0.1806021521997164,0.6247327473707658,0.6335727439172071,0.2684340200054679,0.39500849183316633,0.20662644316060466,0.5851439923425638,0.434594374217849,0.34026374626678113,0.4171580552197234,0.590435077865514,0.04963891363683542,1.0,0.037318136198873995,0.0775157149347461
T5,0.24227000840975027,0.3195099084207012,0.16766446835446297,0.1206164988721589,0.23937589095310197,0.05561527924438767,0.030356872037085616,0.09421552790664484,0.13084954214714847,0.06757643373222966,0.11505642093619449,0.05345950814126767,0.153579041415896,0.0347955627838974,0.07075056354593856,0.31834653251031436,0.037318136198873995,1.0,0.1816359041670873
T6,0.42880672826654037,0.7365878096406676,0.7064222266743193,0.27013357925462916,0.3390813995093942,0.22933832337412258,0.1908346015428384,0.17180379042886795,0.4763299523749242,0.4327105178786132,0.4358143956521527,0.24910481934667253,0.31346374884561445,0.339902387898884,0.3737587222002371,0.7260248075364385,0.0775157149347461,0.1816359041670873,1.0
