,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.03321414061639624,0.014137983986569519,0.0067941739166618165,0.010414698188587836,0.04257413702500424,0.004284120677521562,0.023138546844618867,0.08541319545186835,0.06442685593128009,0.1231314124657391,0.01768554757912728,0.04574546808935585,0.128996129471701,0.056635028884180705,0.0063353481266044225,0.08998306779552578,0.06886374104000571,0.0099806353500733
C4,0.03321414061639624,0.0,0.04427124318789128,0.026570709242274046,0.04216827424322857,0.042060093675087874,0.03982833694541072,0.03659964195002531,0.01522689866545768,0.011364237994468215,0.007973348054967713,0.0592327839547842,0.09834420102139226,0.042888379441805805,0.016835739143051167,0.12649807634820065,0.07286160752721023,0.08210268512288514,0.042518936386881916
Cz,0.014137983986569519,0.04427124318789128,0.0,0.03237402456319555,0.01396382519086093,0.011308142726165052,0.03140787798586399,0.034683470823907735,0.015738045357205133,0.00025815602720772923,0.022240139072696338,0.14874179581763292,0.04442742429081528,0.06919406380590597,0.024282688469194416,0.0774738850998845,0.05492607746874039,0.002253599118701831,0.028308769744193735
F3,0.0067941739166618165,0.026570709242274046,0.03237402456319555,0.0,0.008766700020449724,0.014805916759085927,0.021311416431431668,0.009394638778228692,0.1331675629129295,0.09340646527852652,0.12465333031213785,0.08286058405045317,0.0012632248225048193,0.16266602027253266,0.07141463741911351,0.0016265907840051332,0.05039699509332516,0.11210904145204346,0.01263248456229869
F4,0.010414698188587836,0.04216827424322857,0.01396382519086093,0.008766700020449724,0.0,0.02505258869213186,0.045402225005758134,0.06813346005391337,0.033022171898487884,0.03509306514041995,0.05164300921955569,0.08298167376925315,0.04952343828833284,0.06486572290858968,0.02505494251177281,0.03151663912629771,0.083867136968545,0.03291907367256441,0.01232417515933429
F7,0.04257413702500424,0.042060093675087874,0.011308142726165052,0.014805916759085927,0.02505258869213186,0.0,0.002065660483748905,0.003997677853078133,0.039813946230347515,0.05944573600923404,0.15228572385954003,0.06215561273145058,0.009732658101776974,0.06994986542994361,0.028657960224344088,0.00012036714567083345,0.04788366288172822,0.10045491805522296,0.0014268860926514298
F8,0.004284120677521562,0.03982833694541072,0.03140787798586399,0.021311416431431668,0.045402225005758134,0.002065660483748905,0.0,0.05407053485219224,0.05088792625669593,0.06290258003878574,0.09526274508454861,0.06230801200515214,0.027021209660463338,0.07991794240347691,0.003933944861976522,0.021560837468407475,0.08540547847322771,0.05217576616540569,0.02856302771978322
Fp1,0.023138546844618867,0.03659964195002531,0.034683470823907735,0.009394638778228692,0.06813346005391337,0.003997677853078133,0.05407053485219224,0.0,0.04571241625324405,0.030662388449045452,0.06293431024611464,0.09955167722297525,0.0916294808581577,0.09291667899800224,0.021356806966616126,0.11679176535018812,0.08843082798012965,0.03967763778215544,0.024996369152899243
Fp2,0.08541319545186835,0.01522689866545768,0.015738045357205133,0.1331675629129295,0.033022171898487884,0.039813946230347515,0.05088792625669593,0.04571241625324405,0.0,0.13038094027857863,0.055111457025064384,0.0663466664140458,0.04278183509676837,0.08163557660894492,0.06760259426268622,0.033520822201339916,0.02088330294652087,0.03607139974497267,0.05377850717389414
Fz,0.06442685593128009,0.011364237994468215,0.00025815602720772923,0.09340646527852652,0.03509306514041995,0.05944573600923404,0.06290258003878574,0.030662388449045452,0.13038094027857863,0.0,0.07699756744285763,0.04013528888519502,0.11945180304845623,0.03655629086581933,0.09385474371317488,0.04945307228352148,0.08831412744930493,0.00022598307883108055,0.07219777168721271
O1,0.1231314124657391,0.007973348054967713,0.022240139072696338,0.12465333031213785,0.05164300921955569,0.15228572385954003,0.09526274508454861,0.06293431024611464,0.055111457025064384,0.07699756744285763,0.0,0.08393151231169471,0.11652816172980554,0.02723318954403794,0.14824770934727544,0.08104872539603683,0.1329905450126473,0.010861870748023953,0.09704594319021503
O2,0.01768554757912728,0.0592327839547842,0.14874179581763292,0.08286058405045317,0.08298167376925315,0.06215561273145058,0.06230801200515214,0.09955167722297525,0.0663466664140458,0.04013528888519502,0.08393151231169471,0.0,0.14681719396818946,0.14972232600915245,0.09624251378707939,0.12293984702563143,0.16815538392830257,0.07577406938326649,0.06990921429905643
P3,0.04574546808935585,0.09834420102139226,0.04442742429081528,0.0012632248225048193,0.04952343828833284,0.009732658101776974,0.027021209660463338,0.0916294808581577,0.04278183509676837,0.11945180304845623,0.11652816172980554,0.14681719396818946,0.0,0.1077739229235564,0.012275866628184322,0.04257068127813598,0.07182931139422379,0.008173673218552354,0.09151207663396471
P4,0.128996129471701,0.042888379441805805,0.06919406380590597,0.16266602027253266,0.06486572290858968,0.06994986542994361,0.07991794240347691,0.09291667899800224,0.08163557660894492,0.03655629086581933,0.02723318954403794,0.14972232600915245,0.1077739229235564,0.0,0.1303594592541624,0.059542191164189025,0.09245308786355556,0.061795478343520574,0.16337238831111212
Pz,0.056635028884180705,0.016835739143051167,0.024282688469194416,0.07141463741911351,0.02505494251177281,0.028657960224344088,0.003933944861976522,0.021356806966616126,0.06760259426268622,0.09385474371317488,0.14824770934727544,0.09624251378707939,0.012275866628184322,0.1303594592541624,0.0,0.004267660244289187,0.05032710602079853,0.0521366583953298,0.039579673633633045
T3,0.0063353481266044225,0.12649807634820065,0.0774738850998845,0.0016265907840051332,0.03151663912629771,0.00012036714567083345,0.021560837468407475,0.11679176535018812,0.033520822201339916,0.04945307228352148,0.08104872539603683,0.12293984702563143,0.04257068127813598,0.059542191164189025,0.004267660244289187,0.0,0.05546699174624894,0.048687546198068615,0.11331321237151736
T4,0.08998306779552578,0.07286160752721023,0.05492607746874039,0.05039699509332516,0.083867136968545,0.04788366288172822,0.08540547847322771,0.08843082798012965,0.02088330294652087,0.08831412744930493,0.1329905450126473,0.16815538392830257,0.07182931139422379,0.09245308786355556,0.05032710602079853,0.05546699174624894,0.0,0.0664077027118783,0.09464423580231555
T5,0.06886374104000571,0.08210268512288514,0.002253599118701831,0.11210904145204346,0.03291907367256441,0.10045491805522296,0.05217576616540569,0.03967763778215544,0.03607139974497267,0.00022598307883108055,0.010861870748023953,0.07577406938326649,0.008173673218552354,0.061795478343520574,0.0521366583953298,0.048687546198068615,0.0664077027118783,0.0,0.048249707326269244
T6,0.0099806353500733,0.042518936386881916,0.028308769744193735,0.01263248456229869,0.01232417515933429,0.0014268860926514298,0.02856302771978322,0.024996369152899243,0.05377850717389414,0.07219777168721271,0.09704594319021503,0.06990921429905643,0.09151207663396471,0.16337238831111212,0.039579673633633045,0.11331321237151736,0.09464423580231555,0.048249707326269244,0.0
