,Fp1,F3,F7,C3,T3,P3,T4,O1,Pz,Fp2,Fz,F4,F8,Cz,C4,T5,P4,T6,O2
0,21.298317883605435,1.8002997915180075,11.12046871746655,-3.963690665138678,0.6389885821421117,-6.448798391137927,-13.937584161966111,-18.200772747370447,12.343206448389694,9.629658094268784,-23.05286062460959,-11.664011591126592,6.560905831516209,7.171151495356462,15.44713581935519,37.61315996591804,-5.778119870768336,13.237544952618322,-12.637608408431028
1,23.246595636800457,6.86278871493198,15.946401044117302,-0.9038020061083891,1.9002811005432108,-7.719829868648333,-12.64522003299004,-20.382627188612744,5.334024050523553,11.88815797731042,-15.689947663322627,-8.42702030258527,12.604450391433495,1.4824832258882594,9.337628939729036,33.96980142495585,-4.478527876758722,2.2405545413279313,-14.977182542590622
2,15.300480706014802,4.075135851389394,14.409010178917683,0.31732147854426884,2.6823170525662086,-9.192967171059461,-14.20786719111366,-17.462803398232005,3.81437790527432,6.808093923762012,-14.03929093951785,-6.910380567337537,8.15527727789597,4.963036531535767,11.120719353768692,25.41191530086573,-7.457294242442021,8.31845083313177,-9.58622625181784
3,7.320693121009789,0.9114217335391643,9.091354440175031,-1.127928879457592,2.6656372075237584,-7.611495653466928,-10.757088546939116,-9.091899578595608,0.961562453432812,4.638935865403827,-11.567384138704663,-4.657323016071343,4.967359901930266,0.32337033208215615,8.125655250213164,17.32000084552476,-3.3644396127808065,6.693526821261365,2.0190576120374644
4,6.161762534896495,-0.2195293299365222,2.7451599482296807,-2.9054869414943276,1.0887181211957966,-1.4815698316549497,-4.7442917476614515,0.034041809932762845,-0.8456694989352034,6.803848669612917,-5.788992942841508,-2.191907878599494,10.958705430795282,-9.40149591105199,-1.8884217698588746,10.112337273633438,6.155047043590395,-10.075595996816624,7.225400343760432
5,2.746692660798569,4.68024101728518,1.1830614955268408,2.3150657971978825,-2.1094914608770168,2.2880983653681604,-4.903493559468496,3.2524269664715657,-0.11982716720154274,1.8380845255278835,0.7872823550682004,-0.6135767146659656,5.816974254669318,-6.726893887478129,-6.474642677205022,-2.3539723532454015,5.5319554003831755,-18.671196751258844,2.376267338800789
6,-2.0379303212495046,11.61833273317602,4.5745171000234635,9.081782002968046,-4.732260832889406,3.790014174575818,-2.8383502919825325,2.0444502809144094,-0.9073541292637692,-6.112790108016895,8.493527900870388,1.9800027988739632,-4.4926674455030735,-0.720927712155202,-6.627207838305587,-14.923566891733898,1.526667800915929,-21.956240024107952,-4.346110596653645
7,-3.3290204095951665,6.569752816359337,0.07216157053949246,5.409848641863501,-0.5416156353781929,6.574256121652677,6.457303168798635,4.754772025276598,-2.182080809836325,-8.825968433004746,15.518512648476023,7.341447080395696,-3.88173538686204,0.7061077076214772,-7.827718677637328,-22.484564991141248,3.2343560293369435,-24.22593987655626,-6.0557928910824685
8,-8.538701646656698,-0.45916512756837946,-8.720317149643975,2.103645366381734,5.295580590785448,7.410722032214803,14.133345267622353,10.267920921745993,-5.634342011985993,-9.12571860847995,19.645602606372393,12.302308675292938,-3.0456544471124687,1.4246572210299675,-9.3873212226163,-29.086935021626147,1.2404079720053787,-16.168460405541076,-4.020381784675742
9,-13.513665376175119,1.3934305304523278,-9.15948920993553,5.153154767620343,5.121213734329089,5.8058803877445335,17.43434896851729,11.668297485734573,-12.871628718844718,-5.158838967504174,21.10552825506312,13.211288091694154,-2.6364486137766647,-2.068726521753561,-12.088238472138372,-29.16375657037552,-2.6931928960100393,-8.074693471019359,-2.199008952048274
10,-5.790202497671238,1.4769328462115325,-5.863467967037273,1.247049603425726,4.675442498153114,3.6567250089110352,18.00135976396344,9.747216087601767,-17.90137462240299,3.2742420637633707,19.659261045534755,12.261706378946172,5.679096237994845,-10.159268814958942,-16.24869649138028,-18.78719663814954,0.689635822949807,-8.99833179633093,0.05969425917793458
11,5.1359467418309634,1.3350373788932899,-2.9243583331289145,-3.412375237395594,3.57984561438089,1.443620219983611,17.1928564409376,7.663206253768706,-19.9833617692032,7.442923926753666,17.605086982225043,11.506502297657052,14.205015459546647,-18.679168748814803,-20.126374408356334,-10.400790956673223,5.707763304358384,-12.688143847469107,3.555647874747681
12,5.789104964769866,2.927637718310539,-1.1329212084989102,-0.3032082810045367,1.7776600249004808,2.0027899736308186,18.096698909473513,7.3609143784890225,-21.137144879376457,7.127907323220841,16.380305658690407,8.683454652980876,15.690894540869747,-22.425046966279652,-20.725722640955524,-9.33901248704506,5.944581295906724,-14.917726163065815,5.343079526544969
13,-0.07690208164253676,-1.7767046537082258,-3.7010291012546617,-0.13759784269619502,8.555917711674683,3.825622752710098,19.355123872973536,11.17341344638077,-19.364573291084987,5.5102688365719725,14.282726623096362,5.146856861568981,10.005981140275088,-17.877882186407376,-17.593943794487195,-10.309328676146457,3.7217548195072965,-12.236449996320097,6.07649715958201
