WPLI_alpha_cost,WPLI_alpha_lungime_medie,WPLI_alpha_coeficient_clusterizare,WPLI_alpha_eficienta_globala,C3_WPLI_alpha_DC,C4_WPLI_alpha_DC,Cz_WPLI_alpha_DC,F3_WPLI_alpha_DC,F4_WPLI_alpha_DC,F7_WPLI_alpha_DC,F8_WPLI_alpha_DC,Fp1_WPLI_alpha_DC,Fp2_WPLI_alpha_DC,Fz_WPLI_alpha_DC,O1_WPLI_alpha_DC,O2_WPLI_alpha_DC,P3_WPLI_alpha_DC,P4_WPLI_alpha_DC,Pz_WPLI_alpha_DC,T3_WPLI_alpha_DC,T4_WPLI_alpha_DC,T5_WPLI_alpha_DC,T6_WPLI_alpha_DC,C3_WPLI_alpha_BC,C4_WPLI_alpha_BC,Cz_WPLI_alpha_BC,F3_WPLI_alpha_BC,F4_WPLI_alpha_BC,F7_WPLI_alpha_BC,F8_WPLI_alpha_BC,Fp1_WPLI_alpha_BC,Fp2_WPLI_alpha_BC,Fz_WPLI_alpha_BC,O1_WPLI_alpha_BC,O2_WPLI_alpha_BC,P3_WPLI_alpha_BC,P4_WPLI_alpha_BC,Pz_WPLI_alpha_BC,T3_WPLI_alpha_BC,T4_WPLI_alpha_BC,T5_WPLI_alpha_BC,T6_WPLI_alpha_BC,WPLI_beta_cost,WPLI_beta_lungime_medie,WPLI_beta_coeficient_clusterizare,WPLI_beta_eficienta_globala,C3_WPLI_beta_DC,C4_WPLI_beta_DC,Cz_WPLI_beta_DC,F3_WPLI_beta_DC,F4_WPLI_beta_DC,F7_WPLI_beta_DC,F8_WPLI_beta_DC,Fp1_WPLI_beta_DC,Fp2_WPLI_beta_DC,Fz_WPLI_beta_DC,O1_WPLI_beta_DC,O2_WPLI_beta_DC,P3_WPLI_beta_DC,P4_WPLI_beta_DC,Pz_WPLI_beta_DC,T3_WPLI_beta_DC,T4_WPLI_beta_DC,T5_WPLI_beta_DC,T6_WPLI_beta_DC,C3_WPLI_beta_BC,C4_WPLI_beta_BC,Cz_WPLI_beta_BC,F3_WPLI_beta_BC,F4_WPLI_beta_BC,F7_WPLI_beta_BC,F8_WPLI_beta_BC,Fp1_WPLI_beta_BC,Fp2_WPLI_beta_BC,Fz_WPLI_beta_BC,O1_WPLI_beta_BC,O2_WPLI_beta_BC,P3_WPLI_beta_BC,P4_WPLI_beta_BC,Pz_WPLI_beta_BC,T3_WPLI_beta_BC,T4_WPLI_beta_BC,T5_WPLI_beta_BC,T6_WPLI_beta_BC,emotie
0.08803429705892969,0.1288357727266421,0.4240487582592845,8.809323790301978,0.4443379291772839,0.2971049621402282,0.8124737243908033,0.6874885951285671,0.5373815935817593,0.8016317500983313,0.3233342055847681,0.7369498978857869,0.6499600708728482,0.49180818476781396,0.651135105223448,1.3037726423917355,0.8995242586886932,0.5617285703632422,0.9665988325634188,0.3237142755498635,0.7379455752901951,0.69385306430477,0.2279897561287379,0.058823529411764705,0.0196078431372549,0.07189542483660132,0.0196078431372549,0.04575163398692811,0.06535947712418301,0.0,0.09150326797385622,0.026143790849673203,0.026143790849673203,0.006535947712418301,0.0392156862745098,0.06535947712418301,0.0,0.09150326797385622,0.0196078431372549,0.0784313725490196,0.026143790849673203,0.0196078431372549,0.08511216517001373,0.1127759589870656,0.4736538315485684,10.12153591675529,0.3994067500882667,0.2218512210152185,1.075623293696169,0.36977764044765665,0.6523834299166166,0.46144517130766716,0.7006715759492266,0.8672230072562347,0.5085674882515624,0.7086934727223381,0.6287423597673032,0.4161710925064125,0.574483263442084,0.41107410745905826,1.6632224659605908,0.5427608950294217,0.9889453316134509,0.4524902477723901,0.1019459792602236,0.026143790849673203,0.0,0.04575163398692811,0.013071895424836602,0.0196078431372549,0.058823529411764705,0.07189542483660132,0.0784313725490196,0.0392156862745098,0.0196078431372549,0.09803921568627451,0.0196078431372549,0.0,0.11111111111111112,0.0392156862745098,0.0196078431372549,0.16993464052287582,0.006535947712418301,0.006535947712418301,1.0
0.10809690530282587,0.16048626265366103,0.5220872694556905,7.068234027771201,0.6385886727037323,0.7619590282289125,0.6657074281088995,0.4368116304718354,0.2870712766194354,1.404098248622929,1.195574822554377,0.4431194828124247,0.1962728449353251,0.971700799371075,0.8554623531508898,0.8366651520892104,0.7082891460609246,1.0040159746453103,0.7602023333342848,1.1098969107764076,0.9459081086474512,0.6302478603265471,1.0657808583299977,0.032679738562091505,0.0,0.013071895424836602,0.032679738562091505,0.0,0.10457516339869281,0.09150326797385622,0.013071895424836602,0.0,0.058823529411764705,0.006535947712418301,0.026143790849673203,0.0,0.08496732026143791,0.013071895424836602,0.09803921568627451,0.0784313725490196,0.07189542483660132,0.0,0.08664041877120053,0.12760431914048548,0.41735720419930944,9.013596505730153,0.9726061392545927,0.233493712254477,0.5026059270939808,0.279992173056924,0.5370496953580777,0.28802758539370643,1.3178638960349467,0.4366099618641381,0.7585219462787262,1.000457645481146,0.5008041286381747,0.5675641711635391,0.7018195641373212,0.7362276489780284,0.8107326454495659,0.6357996347266234,0.4658147610760175,0.944000796654855,0.26638575753083626,0.0,0.006535947712418301,0.05228758169934641,0.0,0.0,0.026143790849673203,0.07189542483660132,0.006535947712418301,0.0196078431372549,0.08496732026143791,0.013071895424836602,0.0392156862745098,0.09150326797385622,0.0784313725490196,0.09803921568627451,0.0784313725490196,0.05228758169934641,0.032679738562091505,0.013071895424836602,1.0
0.07509844701840908,0.10942352449678619,0.4101401522454154,10.403700889348945,0.6529653295102478,0.511243064003766,0.9736336601318107,0.5823623602498182,0.1645783862176668,0.6506535802186065,0.4555035028937412,0.5640112284749375,0.45599216622943006,0.44861053782656163,0.47349520816665847,1.14137322441151,0.7201382567351967,0.568158680835205,0.6108028181658861,0.431732530977061,0.22820121379903968,0.49115021404371395,0.2389797256495971,0.032679738562091505,0.0196078431372549,0.09803921568627451,0.058823529411764705,0.013071895424836602,0.032679738562091505,0.0196078431372549,0.07189542483660132,0.006535947712418301,0.05228758169934641,0.0196078431372549,0.04575163398692811,0.06535947712418301,0.04575163398692811,0.058823529411764705,0.026143790849673203,0.006535947712418301,0.058823529411764705,0.0,0.06440298769968562,0.09501050145902,0.4746835036308721,11.957911686591661,0.6886454661530236,0.20518216628169228,0.6190112249512585,0.45193896087366225,0.5237896577696068,0.257334168481124,0.6764494639550429,0.5530220076929842,0.5827970834211836,0.5473494571325775,0.3927525145612054,0.30869982684256747,0.8803065830287069,0.2479796067160872,0.6632928634004928,0.5077113503301701,0.0552166328902319,0.5057076654375816,0.2204256026374184,0.0392156862745098,0.0,0.05228758169934641,0.026143790849673203,0.10457516339869281,0.058823529411764705,0.026143790849673203,0.026143790849673203,0.006535947712418301,0.0784313725490196,0.0196078431372549,0.05228758169934641,0.17647058823529413,0.013071895424836602,0.032679738562091505,0.0,0.0,0.013071895424836602,0.026143790849673203,1.0
0.10064176909647395,0.13855986740508297,0.4755758861022018,8.19000884190543,0.6508285267858872,0.33055710084188844,0.9538487603379422,0.9549867156800123,0.4418000564419547,0.43667687780024944,1.0664821804171716,1.1608677242385401,0.4684610235655414,0.9826165239774607,0.521770850788535,0.8026604903542633,0.2986973986287767,0.5894718980398774,1.1140288342715539,0.1221501480872134,0.4412260702352059,0.6258860169654412,1.9255469378558934,0.05228758169934641,0.006535947712418301,0.11111111111111112,0.032679738562091505,0.026143790849673203,0.013071895424836602,0.0392156862745098,0.006535947712418301,0.013071895424836602,0.026143790849673203,0.0196078431372549,0.07189542483660132,0.0196078431372549,0.0392156862745098,0.12418300653594772,0.0,0.058823529411764705,0.09803921568627451,0.026143790849673203,0.07485346632231021,0.10494117126673341,0.5108026476447529,10.691845475133668,0.3542976831710368,0.33143907691219426,0.5736255125916417,0.4237795734916241,0.5509851768566166,0.43221997366284987,0.9978536592208485,0.6369804184388748,0.34706092635275326,0.6430576171760234,0.2784481661532673,0.3966866148709733,0.5898003718852605,0.3069059946483523,1.4100775419922469,0.0489035757961928,0.6186782373910447,0.3824059088709622,1.0065723229960417,0.058823529411764705,0.006535947712418301,0.026143790849673203,0.006535947712418301,0.0196078431372549,0.0392156862745098,0.13071895424836602,0.04575163398692811,0.013071895424836602,0.026143790849673203,0.0196078431372549,0.032679738562091505,0.013071895424836602,0.006535947712418301,0.013071895424836602,0.0,0.0392156862745098,0.013071895424836602,0.21568627450980393,1.0
0.12471918211636615,0.17101338744379402,0.3742690058479532,6.651551101586174,1.1781138194145746,0.48112716297112573,1.3095379740952557,1.5518352996993086,0.4166027257829928,1.0206919469057856,0.7396781649174298,1.6109718121850842,0.9286741284887908,0.9915681443949862,0.2984918638488504,1.5275431610030303,0.2429963289101044,0.7252899264297672,1.6929145462874289,0.540933515887994,0.2498082880356935,0.8184050919912386,0.8860632308090867,0.05228758169934641,0.13071895424836602,0.06535947712418301,0.0392156862745098,0.09803921568627451,0.013071895424836602,0.013071895424836602,0.0,0.006535947712418301,0.06535947712418301,0.013071895424836602,0.05228758169934641,0.013071895424836602,0.0196078431372549,0.07189542483660132,0.032679738562091505,0.04575163398692811,0.07189542483660132,0.0,0.06627519345477793,0.0945191380342854,0.4189944558365611,12.065640619043599,0.4109789327549542,0.5267872366280928,0.3281240400656269,0.45648058662785634,0.5739285518075149,0.20991936688714077,0.6362104029418709,0.47321220556854615,0.5411105528612031,0.6355504848061829,0.5194943670989709,0.4013762216934898,0.49565667961949356,0.5281609177113337,1.1579382732304386,0.35125126137164553,0.3741604759337695,0.42044114780689523,0.1051949913443342,0.026143790849673203,0.09150326797385622,0.0,0.0,0.04575163398692811,0.0,0.20261437908496732,0.0196078431372549,0.07189542483660132,0.0,0.11764705882352941,0.0196078431372549,0.058823529411764705,0.0392156862745098,0.0196078431372549,0.013071895424836602,0.0196078431372549,0.026143790849673203,0.0,1.0
0.10694466999518519,0.15760127802828355,0.4693362193362193,7.2837960410601195,1.2448041509643857,0.2899645804897081,0.0782247972521913,0.39766950536996626,0.6735485283406568,1.024715703830211,0.5675853557477792,0.9511193694655176,0.8359611345826155,0.2806015996591888,0.9150456954017578,0.7465771860598435,1.4861210957612325,0.32092723227537556,1.2764223474127465,1.3247628509726752,1.1616914182691866,0.4898698174808226,0.6927520899996935,0.05228758169934641,0.0,0.0,0.006535947712418301,0.0196078431372549,0.0784313725490196,0.05228758169934641,0.07189542483660132,0.013071895424836602,0.006535947712418301,0.14379084967320263,0.05228758169934641,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.12418300653594772,0.04575163398692811,0.006535947712418301,0.0,0.0823182796815389,0.11960072450753478,0.4587909166856535,9.529259062785469,0.5993435088591023,0.5407246828868244,0.683275712853834,0.6394459861968709,0.3550481055110367,0.48373619827885217,0.15117488152055902,0.7629858088540166,0.3499096102792962,0.5199787427137663,0.7902227170100926,0.49620135494510476,0.7880590317871843,0.7158603895487751,1.2467111548237744,0.7437047561788008,0.3409224172115151,0.6092595528059133,0.5433579837870488,0.026143790849673203,0.04575163398692811,0.0,0.026143790849673203,0.0,0.09803921568627451,0.0,0.006535947712418301,0.0392156862745098,0.0196078431372549,0.13725490196078433,0.026143790849673203,0.1895424836601307,0.0196078431372549,0.013071895424836602,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0196078431372549,1.0
0.08949488995909323,0.12444942008086715,0.6557229148560418,9.071670031221093,0.4721609995535674,0.7060445620337348,0.1494615772768994,0.1868849511003418,0.4746575165190013,0.6677299084817747,0.30974281810192594,0.8425076474327073,0.7066477065368372,0.5329622657389126,1.6358012447660824,0.5991147392970728,1.6481992836317103,0.6291195367467588,0.8973210130976987,0.3190966328953827,1.0137213821071955,0.2682541652904687,0.2908668637467914,0.04575163398692811,0.032679738562091505,0.0,0.0,0.006535947712418301,0.0,0.0196078431372549,0.10457516339869281,0.0,0.0196078431372549,0.20261437908496732,0.08496732026143791,0.013071895424836602,0.0,0.058823529411764705,0.013071895424836602,0.10457516339869281,0.013071895424836602,0.0196078431372549,0.10245452277515493,0.15562283753906012,0.5066527040211252,7.405484891725808,1.0281580952919667,0.4415337249145942,0.9318007477591413,0.7546012216070916,1.0321068586900384,0.6787277483520952,0.8524649510715393,1.1487296769126427,0.465771857483717,1.086148623213561,0.0756012588597511,0.30185998576833784,1.3782373861490052,1.4928209945203041,0.0732099596295699,0.9618851263744569,0.34120878963869716,0.9373237287101384,0.1565334080247354,0.04575163398692811,0.006535947712418301,0.026143790849673203,0.0,0.17647058823529413,0.058823529411764705,0.06535947712418301,0.013071895424836602,0.013071895424836602,0.0,0.0,0.11764705882352941,0.05228758169934641,0.12418300653594772,0.0,0.026143790849673203,0.013071895424836602,0.13071895424836602,0.0,1.0
0.13414091066405653,0.1692621813470458,0.33379602853287066,5.263397493210672,0.0,1.7993978504659554,0.8906488554123378,0.37225595751838203,0.9635075649726788,0.7782814443425982,1.0876094449287221,1.0472637008466195,1.19436387284193,0.8823580057821456,1.2877719337985551,0.634173183843711,0.6669334002960464,1.8972763190716517,1.195282731178455,1.4825399068780416,0.8276536403539697,1.2225981084092423,0.2815297506987482,0.0,0.08496732026143791,0.013071895424836602,0.0,0.026143790849673203,0.058823529411764705,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0,0.006535947712418301,0.006535947712418301,0.0392156862745098,0.07189542483660132,0.026143790849673203,0.04575163398692811,0.14379084967320263,0.0196078431372549,0.09115976244655472,0.1366475914485996,0.524250018986861,8.485633009563381,0.9518261679105886,0.28311532097550757,0.588729918721239,0.6075518661171221,0.7007998731902737,0.2610256007893502,0.8880402676880286,0.6367682431869821,0.8775284542521686,1.0305144883287722,0.1592541307377405,0.46737980113712374,0.9555397960848108,0.9777913632125669,1.2275158012698286,0.2287243383190702,0.3104122057603736,0.9764686412809835,0.451060938662023,0.13071895424836602,0.0392156862745098,0.09803921568627451,0.0196078431372549,0.006535947712418301,0.0,0.032679738562091505,0.0,0.11111111111111112,0.16339869281045752,0.0,0.05228758169934641,0.05228758169934641,0.04575163398692811,0.026143790849673203,0.0,0.0,0.0196078431372549,0.05228758169934641,1.0
0.08845645580328673,0.13486847720283507,0.4573441178704336,8.606976628120469,0.9855502622092226,0.0574121312757911,1.1905891792066716,0.7033347936527031,0.5231130859326618,0.6711338401857583,0.5176857388687774,0.8675027807252947,0.9315038268763042,0.8102350745709876,0.8833139777204537,1.0214727021553227,0.7068592641191769,0.5523874735555125,0.514482666097174,0.3912561320756248,0.18449204086357432,0.5091653228239652,0.1855006079385889,0.026143790849673203,0.0,0.0392156862745098,0.026143790849673203,0.006535947712418301,0.058823529411764705,0.032679738562091505,0.013071895424836602,0.05228758169934641,0.06535947712418301,0.0784313725490196,0.08496732026143791,0.09150326797385622,0.13071895424836602,0.006535947712418301,0.04575163398692811,0.058823529411764705,0.013071895424836602,0.0,0.08121020858229863,0.09834680009638519,0.42966507177033497,9.345297117559141,1.2373182265167497,0.5927731834909773,0.5194864654186012,0.675620169308547,0.8954650069049925,0.44487835025900097,0.9338827315578552,0.42443567700065166,0.6426053253444295,0.8022476723204162,0.0674812780383232,0.3690425484273176,0.8661863453509484,0.6553673767586263,0.8358888067073847,0.0,0.3322003280753479,0.6728140962743162,0.23931519660272532,0.12418300653594772,0.07189542483660132,0.0392156862745098,0.0196078431372549,0.026143790849673203,0.026143790849673203,0.09803921568627451,0.026143790849673203,0.013071895424836602,0.006535947712418301,0.0,0.0196078431372549,0.013071895424836602,0.06535947712418301,0.032679738562091505,0.0,0.0392156862745098,0.013071895424836602,0.006535947712418301,1.0
0.1336906571858474,0.19098463300788812,0.40105099578783787,5.946032573002451,0.6584776232410603,1.0060700681954633,1.2988766626157628,1.2557504147754002,1.0260720569508264,1.3590259175468595,0.49226848292389125,1.501781399577672,0.9345647276140443,1.1550756302220222,0.32407757389196473,2.1766601152707272,0.7835173411310701,1.2661794989633188,0.9011567498916613,0.651856380462843,0.0958119231257163,0.1034339391525276,1.4586541860941022,0.0392156862745098,0.006535947712418301,0.14379084967320263,0.006535947712418301,0.18300653594771243,0.013071895424836602,0.013071895424836602,0.0,0.013071895424836602,0.032679738562091505,0.0196078431372549,0.013071895424836602,0.013071895424836602,0.12418300653594772,0.06535947712418301,0.013071895424836602,0.0,0.0,0.10457516339869281,0.07955820814477395,0.11690427872180134,0.4284992784992785,9.805396312932862,0.6212236150733257,0.4140300804936416,0.9210186954555487,0.43680954153766816,0.6305381401461515,0.182607824920082,0.872890854257072,0.4968195579940832,0.6791178782710154,0.6845151126197719,0.43096687642262616,0.4308565666390278,0.6995624798945396,0.19168683031750589,1.1275509876172516,0.3256540679223857,0.8096467073388874,0.6730510253688606,0.3504858816893604,0.06535947712418301,0.0784313725490196,0.0784313725490196,0.026143790849673203,0.0,0.0,0.09150326797385622,0.0392156862745098,0.032679738562091505,0.0196078431372549,0.04575163398692811,0.05228758169934641,0.006535947712418301,0.0,0.006535947712418301,0.032679738562091505,0.07189542483660132,0.04575163398692811,0.09803921568627451,1.0
