PLI_alpha_cost,PLI_alpha_lungime_medie,PLI_alpha_coeficient_clusterizare,PLI_alpha_eficienta_globala,C3_PLI_alpha_DC,C4_PLI_alpha_DC,Cz_PLI_alpha_DC,F3_PLI_alpha_DC,F4_PLI_alpha_DC,F7_PLI_alpha_DC,F8_PLI_alpha_DC,Fp1_PLI_alpha_DC,Fp2_PLI_alpha_DC,Fz_PLI_alpha_DC,O1_PLI_alpha_DC,O2_PLI_alpha_DC,P3_PLI_alpha_DC,P4_PLI_alpha_DC,Pz_PLI_alpha_DC,T3_PLI_alpha_DC,T4_PLI_alpha_DC,T5_PLI_alpha_DC,T6_PLI_alpha_DC,C3_PLI_alpha_BC,C4_PLI_alpha_BC,Cz_PLI_alpha_BC,F3_PLI_alpha_BC,F4_PLI_alpha_BC,F7_PLI_alpha_BC,F8_PLI_alpha_BC,Fp1_PLI_alpha_BC,Fp2_PLI_alpha_BC,Fz_PLI_alpha_BC,O1_PLI_alpha_BC,O2_PLI_alpha_BC,P3_PLI_alpha_BC,P4_PLI_alpha_BC,Pz_PLI_alpha_BC,T3_PLI_alpha_BC,T4_PLI_alpha_BC,T5_PLI_alpha_BC,T6_PLI_alpha_BC,PLI_beta_cost,PLI_beta_lungime_medie,PLI_beta_coeficient_clusterizare,PLI_beta_eficienta_globala,C3_PLI_beta_DC,C4_PLI_beta_DC,Cz_PLI_beta_DC,F3_PLI_beta_DC,F4_PLI_beta_DC,F7_PLI_beta_DC,F8_PLI_beta_DC,Fp1_PLI_beta_DC,Fp2_PLI_beta_DC,Fz_PLI_beta_DC,O1_PLI_beta_DC,O2_PLI_beta_DC,P3_PLI_beta_DC,P4_PLI_beta_DC,Pz_PLI_beta_DC,T3_PLI_beta_DC,T4_PLI_beta_DC,T5_PLI_beta_DC,T6_PLI_beta_DC,C3_PLI_beta_BC,C4_PLI_beta_BC,Cz_PLI_beta_BC,F3_PLI_beta_BC,F4_PLI_beta_BC,F7_PLI_beta_BC,F8_PLI_beta_BC,Fp1_PLI_beta_BC,Fp2_PLI_beta_BC,Fz_PLI_beta_BC,O1_PLI_beta_BC,O2_PLI_beta_BC,P3_PLI_beta_BC,P4_PLI_beta_BC,Pz_PLI_beta_BC,T3_PLI_beta_BC,T4_PLI_beta_BC,T5_PLI_beta_BC,T6_PLI_beta_BC,emotie
0.07705144557823124,0.10808705792258418,0.42660818713450294,10.369397515036397,0.5798611111111106,0.22966269841269818,0.6594742063492061,0.659474206349206,0.37946428571428537,0.5905257936507935,0.2859623015873014,0.5262896825396822,0.37698412698412676,0.3752480158730157,0.614335317460317,1.3231646825396817,0.7792658730158726,0.5357142857142854,0.7725694444444442,0.43030753968253943,0.6329365079365077,0.6344246031746029,0.40153769841269804,0.10130718954248366,0.0,0.029411764705882353,0.006535947712418301,0.0,0.058823529411764705,0.0,0.032679738562091505,0.006535947712418301,0.006535947712418301,0.026143790849673203,0.11111111111111112,0.058823529411764705,0.013071895424836602,0.05228758169934641,0.026143790849673203,0.013071895424836602,0.10457516339869281,0.05228758169934641,0.07232851473922897,0.09676099972152595,0.4519848572480151,11.81796616506023,0.42261904761904723,0.19246031746031728,0.8514384920634916,0.35689484126984095,0.6061507936507933,0.40848214285714257,0.6453373015873011,0.7366071428571425,0.4747023809523808,0.6148313492063489,0.5421626984126979,0.40128968253968234,0.4828869047619047,0.34002976190476153,1.3985615079365075,0.40004960317460303,0.7881944444444439,0.36086309523809507,0.1024305555555555,0.013071895424836602,0.006535947712418301,0.0,0.058823529411764705,0.09150326797385622,0.04575163398692811,0.11764705882352941,0.0196078431372549,0.04575163398692811,0.013071895424836602,0.09150326797385622,0.06535947712418301,0.006535947712418301,0.09803921568627451,0.032679738562091505,0.006535947712418301,0.11111111111111112,0.0196078431372549,0.0,1.0
0.09010524499654929,0.13576911027568916,0.4787650945545682,8.436123445417932,0.4243551587301586,0.5803571428571426,0.3995535714285712,0.31795634920634896,0.3683035714285713,0.9707341269841266,0.9990079365079361,0.41468253968253943,0.24379960317460297,0.700644841269841,0.8132440476190472,0.9179067460317455,0.680803571428571,0.8844246031746028,0.6364087301587299,0.8821924603174597,0.8162202380952377,0.5198412698412695,0.8640873015873013,0.026143790849673203,0.013071895424836602,0.0,0.006535947712418301,0.05228758169934641,0.05228758169934641,0.06535947712418301,0.006535947712418301,0.0,0.058823529411764705,0.0784313725490196,0.0196078431372549,0.013071895424836602,0.026143790849673203,0.006535947712418301,0.1568627450980392,0.07189542483660132,0.09150326797385622,0.0196078431372549,0.07293823326432014,0.10734881184442582,0.4716572900783428,10.642053424173811,0.8492063492063486,0.1899801587301587,0.45362103174603124,0.20684523809523792,0.45337301587301565,0.2073412698412697,1.1247519841269835,0.4030257936507935,0.6542658730158727,0.8690476190476187,0.3874007936507934,0.3908730158730156,0.591021825396825,0.5691964285714284,0.778025793650793,0.41220238095238065,0.520833333333333,0.8286210317460311,0.17584325396825382,0.0,0.006535947712418301,0.0784313725490196,0.006535947712418301,0.0,0.006535947712418301,0.10457516339869281,0.013071895424836602,0.058823529411764705,0.09150326797385622,0.0,0.0,0.06535947712418301,0.032679738562091505,0.09803921568627451,0.026143790849673203,0.058823529411764705,0.09803921568627451,0.006535947712418301,1.0
0.06372929606625255,0.09038800705467366,0.4076236628868208,12.571585145574998,0.4712301587301585,0.47619047619047594,0.6681547619047614,0.44419642857142827,0.18725198412698402,0.5515873015873012,0.31423611111111077,0.5044642857142855,0.4714781746031745,0.27852182539682524,0.3196924603174601,1.0873015873015868,0.6051587301587297,0.4893353174603174,0.4977678571428569,0.2671130952380951,0.5176091269841266,0.2562003968253967,0.38715277777777746,0.0196078431372549,0.04575163398692811,0.006535947712418301,0.026143790849673203,0.026143790849673203,0.006535947712418301,0.006535947712418301,0.0,0.058823529411764705,0.026143790849673203,0.0,0.032679738562091505,0.11764705882352941,0.09803921568627451,0.0392156862745098,0.0196078431372549,0.09803921568627451,0.0,0.1503267973856209,0.0545922475270301,0.08058485333704624,0.4607100501837344,14.124897039234288,0.5124007936507933,0.2497519841269839,0.491319444444444,0.2901785714285713,0.4246031746031743,0.2249503968253967,0.6366567460317455,0.4779265873015871,0.4898313492063488,0.5443948412698408,0.34747023809523786,0.22222222222222196,0.7824900793650788,0.3075396825396822,0.5062003968253965,0.3782242063492062,0.0535714285714285,0.4201388888888885,0.1738591269841268,0.006535947712418301,0.0196078431372549,0.09150326797385622,0.013071895424836602,0.0,0.058823529411764705,0.13725490196078433,0.006535947712418301,0.013071895424836602,0.04575163398692811,0.0,0.0196078431372549,0.19607843137254902,0.0392156862745098,0.05228758169934641,0.0,0.0,0.013071895424836602,0.07189542483660132,1.0
0.0832614446744881,0.11735937064884422,0.42917550285971334,9.690234598763402,0.48288690476190443,0.1292162698412698,0.68625992063492,0.7899305555555552,0.5161210317460314,0.3556547619047616,0.8199404761904758,0.8948412698412695,0.4325396825396822,0.8938492063492058,0.6004464285714283,0.6999007936507932,0.3348214285714284,0.36309523809523786,0.9285714285714282,0.1039186507936507,0.36656746031745996,0.6252480158730154,1.4662698412698405,0.0196078431372549,0.0,0.07189542483660132,0.026143790849673203,0.006535947712418301,0.013071895424836602,0.04575163398692811,0.0,0.0,0.013071895424836602,0.14379084967320263,0.0196078431372549,0.032679738562091505,0.0,0.08496732026143791,0.013071895424836602,0.08496732026143791,0.13725490196078433,0.06535947712418301,0.0620399125833908,0.08945105820105811,0.5105724684672053,12.60631374705746,0.33035714285714246,0.24330357142857123,0.4238591269841265,0.370535714285714,0.4543650793650791,0.3779761904761902,0.8829365079365074,0.49751984126984083,0.31646825396825373,0.5562996031746028,0.28124999999999967,0.23784722222222202,0.4848710317460313,0.3246527777777776,1.135664682539682,0.0523313492063492,0.5726686507936503,0.2338789682539681,0.7847222222222217,0.08496732026143791,0.0784313725490196,0.026143790849673203,0.0,0.03594771241830066,0.05228758169934641,0.1503267973856209,0.026143790849673203,0.013071895424836602,0.05555555555555556,0.013071895424836602,0.0,0.0,0.006535947712418301,0.006535947712418301,0.0,0.032679738562091505,0.0,0.16993464052287582,1.0
0.10293737060041405,0.14595516569200773,0.3993202703729019,7.807502110039646,0.84250992063492,0.4476686507936504,0.8678075396825394,1.2971230158730152,0.1507936507936507,0.7814980158730156,0.6153273809523806,1.2408234126984126,0.7606646825396824,0.7311507936507933,0.25099206349206327,1.2715773809523803,0.48090277777777757,0.6862599206349203,1.4025297619047614,0.35590277777777757,0.202876984126984,0.8147321428571425,1.0042162698412695,0.0392156862745098,0.1503267973856209,0.032679738562091505,0.08496732026143791,0.006535947712418301,0.006535947712418301,0.026143790849673203,0.006535947712418301,0.006535947712418301,0.0784313725490196,0.013071895424836602,0.05228758169934641,0.058823529411764705,0.006535947712418301,0.0392156862745098,0.0,0.0392156862745098,0.06535947712418301,0.09150326797385622,0.053880549804462795,0.07405086791051696,0.37988561146455885,15.370933387357983,0.2720734126984125,0.3439980158730155,0.3479662698412694,0.42237103174603147,0.45858134920634874,0.2011408730158727,0.4503968253968249,0.4188988095238092,0.43749999999999956,0.5183531746031742,0.41741071428571375,0.3343253968253965,0.4231150793650789,0.43303571428571397,0.9809027777777772,0.2212301587301585,0.3018353174603172,0.3368055555555553,0.11557539682539669,0.0,0.006535947712418301,0.0196078431372549,0.04575163398692811,0.07189542483660132,0.026143790849673203,0.09803921568627451,0.058823529411764705,0.032679738562091505,0.013071895424836602,0.1568627450980392,0.05228758169934641,0.0196078431372549,0.04575163398692811,0.032679738562091505,0.0196078431372549,0.032679738562091505,0.04575163398692811,0.026143790849673203,1.0
0.08672647803082581,0.13121054952195293,0.45091516670464044,8.990609286599808,0.8737599206349203,0.3028273809523808,0.1240079365079364,0.3092757936507935,0.526537698412698,0.8797123015873012,0.6130952380952378,0.8380456349206342,0.7909226190476186,0.1006944444444444,0.7450396825396822,0.6718749999999996,1.1493055555555554,0.0582837301587301,0.891617063492063,0.9990079365079358,0.9471726190476187,0.5317460317460316,0.6153273809523806,0.11764705882352941,0.0,0.013071895424836602,0.013071895424836602,0.013071895424836602,0.17647058823529413,0.09803921568627451,0.05228758169934641,0.04575163398692811,0.0,0.1503267973856209,0.05228758169934641,0.0196078431372549,0.0,0.0,0.04575163398692811,0.0,0.04575163398692811,0.0,0.06682410282953756,0.09509450710108597,0.43072833599149385,11.958146017027417,0.4665178571428568,0.42137896825396803,0.5624999999999994,0.5572916666666662,0.27777777777777757,0.39112103174603136,0.1140873015873015,0.6021825396825393,0.2477678571428569,0.5339781746031742,0.6230158730158726,0.4114583333333329,0.6026785714285712,0.5488591269841265,1.0900297619047614,0.5250496031746028,0.3427579365079363,0.4816468253968249,0.4216269841269838,0.013071895424836602,0.013071895424836602,0.05228758169934641,0.09150326797385622,0.0,0.0392156862745098,0.0,0.0196078431372549,0.013071895424836602,0.058823529411764705,0.08496732026143791,0.026143790849673203,0.09803921568627451,0.0196078431372549,0.013071895424836602,0.0196078431372549,0.06535947712418301,0.11111111111111112,0.04575163398692811,1.0
0.06518920068027206,0.09195587347999623,0.5685976304397357,12.306122631628947,0.41418650793650763,0.4590773809523804,0.21304563492063483,0.1919642857142855,0.35317460317460303,0.5773809523809521,0.37499999999999983,0.4987599206349203,0.30133928571428537,0.34424603174603136,1.1830357142857135,0.3075396825396823,1.0895337301587296,0.5751488095238093,0.6257440476190473,0.31696428571428553,0.7462797619047613,0.27008928571428553,0.2839781746031745,0.013071895424836602,0.12418300653594772,0.026143790849673203,0.0,0.013071895424836602,0.07189542483660132,0.026143790849673203,0.006535947712418301,0.006535947712418301,0.0196078431372549,0.14379084967320263,0.0,0.058823529411764705,0.06535947712418301,0.04575163398692811,0.013071895424836602,0.04575163398692811,0.05228758169934641,0.026143790849673203,0.08481064527260171,0.12555114638447962,0.5552757184336131,9.100008637604331,0.7690972222222219,0.2924107142857142,0.7053571428571426,0.6612103174603171,0.8650793650793648,0.4816468253968251,0.6862599206349205,0.9585813492063489,0.38020833333333315,0.9940476190476186,0.0672123015873015,0.2628968253968253,1.133928571428571,1.2341269841269835,0.1225198412698412,0.8422619047619042,0.2646329365079363,0.8536706349206346,0.128720238095238,0.026143790849673203,0.0,0.013071895424836602,0.006535947712418301,0.11764705882352941,0.006535947712418301,0.06535947712418301,0.05228758169934641,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.13071895424836602,0.0,0.11111111111111112,0.05228758169934641,0.16339869281045752,0.0,1.0
0.11066180699332866,0.17070018796992475,0.361450245660772,6.667241696699982,0.0868055555555555,1.3936011904761898,0.5468749999999998,0.38268849206349187,0.6855158730158728,0.6098710317460315,0.7202380952380948,0.8506944444444441,0.9813988095238092,0.810019841269841,1.1044146825396821,0.7075892857142854,0.6686507936507934,1.5233134920634916,0.9464285714285712,1.091269841269841,0.833085317460317,1.1517857142857137,0.1770833333333332,0.0,0.04575163398692811,0.0,0.0,0.0,0.026143790849673203,0.07189542483660132,0.006535947712418301,0.0,0.0784313725490196,0.006535947712418301,0.13071895424836602,0.006535947712418301,0.04575163398692811,0.0196078431372549,0.09803921568627451,0.04575163398692811,0.22222222222222224,0.006535947712418301,0.07464199447895094,0.10950408428478595,0.5164160401002506,10.507734347594269,0.7924107142857135,0.2371031746031744,0.47767857142857106,0.5238095238095234,0.5711805555555554,0.22098214285714268,0.8452380952380947,0.4813988095238092,0.6287202380952376,0.7879464285714282,0.1798115079365078,0.3710317460317458,0.8298611111111105,0.7916666666666663,1.0334821428571423,0.1602182539682538,0.2621527777777777,0.7839781746031741,0.3219246031746029,0.13071895424836602,0.0392156862745098,0.10457516339869281,0.006535947712418301,0.006535947712418301,0.006535947712418301,0.13725490196078433,0.0,0.08496732026143791,0.0196078431372549,0.013071895424836602,0.0196078431372549,0.05228758169934641,0.04575163398692811,0.09150326797385622,0.026143790849673203,0.0,0.0196078431372549,0.013071895424836602,1.0
0.069812925170068,0.10187650840063114,0.4743020137756979,11.245384675333177,0.9300595238095234,0.0595238095238095,1.0007440476190468,0.5451388888888884,0.3826884920634918,0.3439980158730157,0.5300099206349201,0.7891865079365076,0.7028769841269836,0.4675099206349205,0.7016369047619042,0.6230158730158727,0.41914682539682524,0.5081845238095235,0.4241071428571425,0.3945932539682536,0.286706349206349,0.6031746031746028,0.0615079365079365,0.13725490196078433,0.0,0.18300653594771243,0.0,0.0,0.006535947712418301,0.032679738562091505,0.032679738562091505,0.04575163398692811,0.0196078431372549,0.0196078431372549,0.006535947712418301,0.0196078431372549,0.013071895424836602,0.013071895424836602,0.04575163398692811,0.013071895424836602,0.16993464052287582,0.0,0.06606567747872091,0.07797996147776841,0.40389522757943813,11.684109536946579,1.07688492063492,0.49305555555555525,0.4250992063492059,0.5518353174603169,0.7008928571428565,0.3464781746031743,0.7333829365079358,0.345238095238095,0.514880952380952,0.579365079365079,0.0910218253968253,0.19915674603174588,0.7068452380952375,0.5885416666666661,0.6210317460317457,0.0,0.3221726190476187,0.510912698412698,0.31026785714285665,0.026143790849673203,0.032679738562091505,0.0392156862745098,0.07189542483660132,0.0,0.032679738562091505,0.08496732026143791,0.0,0.013071895424836602,0.0196078431372549,0.0,0.0,0.0196078431372549,0.09150326797385622,0.058823529411764705,0.0,0.04575163398692811,0.032679738562091505,0.13725490196078433,1.0
0.1117976478030825,0.1602994755407035,0.4547808916229969,7.089365043465249,0.5481150793650792,0.6684027777777775,1.0255456349206347,1.0734126984126982,0.9377480158730155,1.036458333333333,0.5096726190476187,1.3430059523809519,0.7934027777777777,1.0602678571428565,0.2187499999999999,1.7294146825396821,0.6768353174603172,1.0721726190476186,0.6113591269841266,0.7264384920634918,0.1696428571428571,0.0892857142857142,1.1381448412698407,0.026143790849673203,0.013071895424836602,0.07189542483660132,0.006535947712418301,0.09150326797385622,0.0,0.026143790849673203,0.05228758169934641,0.006535947712418301,0.058823529411764705,0.0,0.0196078431372549,0.006535947712418301,0.20915032679738563,0.013071895424836602,0.06535947712418301,0.0,0.0,0.13071895424836602,0.06663359788359785,0.10409849856121776,0.4906090985038353,11.420503680214786,0.47197420634920595,0.3759920634920632,0.783978174603174,0.3583829365079362,0.5114087301587299,0.1029265873015873,0.8229166666666662,0.4072420634920632,0.646081349206349,0.49528769841269815,0.4161706349206346,0.4332837301587298,0.6026785714285712,0.2095734126984125,0.950892857142857,0.17708333333333312,0.6371527777777772,0.5944940476190472,0.1979166666666664,0.026143790849673203,0.11764705882352941,0.19607843137254902,0.0196078431372549,0.006535947712418301,0.0,0.058823529411764705,0.13725490196078433,0.06535947712418301,0.0,0.032679738562091505,0.032679738562091505,0.0,0.006535947712418301,0.0,0.0,0.05228758169934641,0.058823529411764705,0.006535947712418301,1.0
