coherence_alpha_cost,coherence_alpha_lungime_medie,coherence_alpha_coeficient_clusterizare,coherence_alpha_eficienta_globala,C3_coherence_alpha_DC,C4_coherence_alpha_DC,Cz_coherence_alpha_DC,F3_coherence_alpha_DC,F4_coherence_alpha_DC,F7_coherence_alpha_DC,F8_coherence_alpha_DC,Fp1_coherence_alpha_DC,Fp2_coherence_alpha_DC,Fz_coherence_alpha_DC,O1_coherence_alpha_DC,O2_coherence_alpha_DC,P3_coherence_alpha_DC,P4_coherence_alpha_DC,Pz_coherence_alpha_DC,T3_coherence_alpha_DC,T4_coherence_alpha_DC,T5_coherence_alpha_DC,T6_coherence_alpha_DC,C3_coherence_alpha_BC,C4_coherence_alpha_BC,Cz_coherence_alpha_BC,F3_coherence_alpha_BC,F4_coherence_alpha_BC,F7_coherence_alpha_BC,F8_coherence_alpha_BC,Fp1_coherence_alpha_BC,Fp2_coherence_alpha_BC,Fz_coherence_alpha_BC,O1_coherence_alpha_BC,O2_coherence_alpha_BC,P3_coherence_alpha_BC,P4_coherence_alpha_BC,Pz_coherence_alpha_BC,T3_coherence_alpha_BC,T4_coherence_alpha_BC,T5_coherence_alpha_BC,T6_coherence_alpha_BC,coherence_beta_cost,coherence_beta_lungime_medie,coherence_beta_coeficient_clusterizare,coherence_beta_eficienta_globala,C3_coherence_beta_DC,C4_coherence_beta_DC,Cz_coherence_beta_DC,F3_coherence_beta_DC,F4_coherence_beta_DC,F7_coherence_beta_DC,F8_coherence_beta_DC,Fp1_coherence_beta_DC,Fp2_coherence_beta_DC,Fz_coherence_beta_DC,O1_coherence_beta_DC,O2_coherence_beta_DC,P3_coherence_beta_DC,P4_coherence_beta_DC,Pz_coherence_beta_DC,T3_coherence_beta_DC,T4_coherence_beta_DC,T5_coherence_beta_DC,T6_coherence_beta_DC,C3_coherence_beta_BC,C4_coherence_beta_BC,Cz_coherence_beta_BC,F3_coherence_beta_BC,F4_coherence_beta_BC,F7_coherence_beta_BC,F8_coherence_beta_BC,Fp1_coherence_beta_BC,Fp2_coherence_beta_BC,Fz_coherence_beta_BC,O1_coherence_beta_BC,O2_coherence_beta_BC,P3_coherence_beta_BC,P4_coherence_beta_BC,Pz_coherence_beta_BC,T3_coherence_beta_BC,T4_coherence_beta_BC,T5_coherence_beta_BC,T6_coherence_beta_BC,emotie
0.4189482753632323,0.6755163853715987,0.629710640236956,1.7798698574231526,1.50786494843277,0.2770024871668191,0.3043188591514447,4.982573073817299,5.122130606342329,2.385265976943712,1.784726872858639,4.514070085287255,5.3762907140637,5.035533715931236,4.215515256775223,4.70761977386679,4.841461695498502,4.749524919519504,4.019019729806565,0.878432440819463,2.0412423613277317,0.3383258513871172,0.733942631129956,0.1503267973856209,0.0,0.0,0.06535947712418301,0.013071895424836602,0.19607843137254902,0.0,0.0,0.0392156862745098,0.13725490196078433,0.013071895424836602,0.07189542483660132,0.032679738562091505,0.11111111111111112,0.16339869281045752,0.11111111111111112,0.0,0.0,0.0,0.32674775396193434,0.428622474460604,0.7326346168451433,2.158298049848449,1.6259235220489687,1.2683529898373245,0.0,3.8956347535960854,3.6777679424622867,0.8994537674649048,1.0531851777002803,2.7301678365842665,4.0409509782149495,3.7966517715739982,2.4313796061535764,3.274106796202318,3.9465181814802777,4.731486768975294,2.7843076266927764,0.8356473923830451,1.6602360305402635,1.5268960287581286,0.9125228760781926,0.006535947712418301,0.006535947712418301,0.0,0.11111111111111112,0.006535947712418301,0.0,0.006535947712418301,0.032679738562091505,0.0392156862745098,0.05228758169934641,0.013071895424836602,0.0196078431372549,0.0196078431372549,0.20915032679738563,0.11111111111111112,0.0,0.0,0.0196078431372549,0.026143790849673203,1.0
0.36582609710457914,0.4621823229191614,0.5936242120452646,1.9611135211058326,2.1747155778453595,2.0775570555336498,0.0,3.2939253155296324,4.212257334143225,1.4929596251021076,2.172567022625255,3.5233791382634925,4.218365479662472,3.19428976420089,3.3659677341867735,3.24637442786287,3.2889942621596457,4.402885648633136,2.5444826557346585,1.5388575905193653,2.0186595601651116,1.8684261260471275,1.8493370822171464,0.026143790849673203,0.032679738562091505,0.0,0.09150326797385622,0.07189542483660132,0.0,0.0196078431372549,0.05228758169934641,0.006535947712418301,0.026143790849673203,0.0784313725490196,0.026143790849673203,0.0,0.09150326797385622,0.013071895424836602,0.032679738562091505,0.032679738562091505,0.0196078431372549,0.006535947712418301,0.3206229471474094,0.4041094908510943,0.7317650186071237,2.2542884929279907,1.4927907840407775,1.7888971265944722,0.0,3.318546474150382,3.410160130989901,1.6594156571251983,1.195635364021236,2.8095701938863322,3.916127906976596,3.160681413595223,2.4559908160820574,3.3649012925301522,3.7685274867591376,4.458037668933129,2.914894954762344,1.0292173131570086,1.6989719703681248,1.0478109005658738,0.7557892518045588,0.006535947712418301,0.0,0.0,0.20261437908496732,0.0,0.0,0.006535947712418301,0.006535947712418301,0.09150326797385622,0.0392156862745098,0.026143790849673203,0.0,0.026143790849673203,0.1895424836601307,0.08496732026143791,0.006535947712418301,0.0,0.0,0.0,1.0
0.3670945246219558,0.4718073534089942,0.6240829346092504,1.932584623813016,1.6314575617009783,1.380244507593661,0.0,3.7035045762344985,4.415554748771712,1.7659787690248858,2.289828406841393,4.082376213548729,4.56049049234887,3.6903552508696285,3.5288513954506913,3.0479249772529866,3.636036491738531,4.231282433892934,3.7304021137223886,1.1311541423646263,1.4404116168778434,1.190030349392308,1.2031603502032253,0.006535947712418301,0.0784313725490196,0.0,0.0196078431372549,0.032679738562091505,0.026143790849673203,0.04575163398692811,0.0,0.0,0.0,0.032679738562091505,0.05228758169934641,0.0,0.13725490196078433,0.10457516339869281,0.026143790849673203,0.0196078431372549,0.04575163398692811,0.013071895424836602,0.32089471713927475,0.4159627704927648,0.7125427204374573,2.2385894561529507,1.5032039819809406,1.6181514205786045,0.0,3.7425896617965067,3.9389921305933773,1.907915337330949,1.223378984864288,3.32732311373337,4.297210341614873,3.5404711690056234,2.133284021455608,3.1216264174491766,3.7117232365551147,4.615356037737124,2.8089654904013863,0.1971365451778016,1.3724760259063171,0.7904620985275317,0.433204950511314,0.006535947712418301,0.11111111111111112,0.0,0.1503267973856209,0.006535947712418301,0.05228758169934641,0.0,0.0,0.10457516339869281,0.006535947712418301,0.032679738562091505,0.04575163398692811,0.013071895424836602,0.12418300653594772,0.09803921568627451,0.0,0.0,0.0,0.0,1.0
0.376202044937226,0.5790049067493395,0.626368952684742,2.0007036132396223,1.6503883395104002,1.8019093579469274,0.5466154084218953,3.8353785859284266,4.073168270319188,1.8589263136569982,2.197641523984848,3.611908121616194,4.642884898867873,4.277688142327148,3.5832179046166863,3.8640083510024628,3.865511011197358,4.465663589713772,3.7864513173520646,1.3340609277700846,1.5963567043307632,0.6739079545461847,0.2501954782279023,0.032679738562091505,0.14379084967320263,0.013071895424836602,0.058823529411764705,0.06535947712418301,0.013071895424836602,0.013071895424836602,0.0,0.0,0.0784313725490196,0.0784313725490196,0.11111111111111112,0.013071895424836602,0.11764705882352941,0.10457516339869281,0.0196078431372549,0.0,0.0,0.0,0.32803153919417816,0.34977982714309935,0.6859497227918281,2.094233095055917,1.9517237713374218,1.979618131765394,0.0,3.7881647463240324,3.925430578341891,1.8309278996054816,1.9527918404963585,2.7252484993028996,4.330192176222764,3.3409737175831538,2.3703704599506614,3.0722580290799844,3.482309832772523,4.641391588831596,2.399456442931886,1.0717366749206476,1.3273498811364424,1.0784081381934567,0.0,0.013071895424836602,0.0,0.0,0.16339869281045752,0.0196078431372549,0.10457516339869281,0.013071895424836602,0.006535947712418301,0.026143790849673203,0.0196078431372549,0.0784313725490196,0.006535947712418301,0.09150326797385622,0.032679738562091505,0.032679738562091505,0.0,0.0,0.006535947712418301,0.0,1.0
0.3919905981320167,0.5043746425733279,0.6961871461871462,1.8168401645759196,2.4434004900875075,1.2185583297453895,0.0,4.5575325514745675,4.5723618170071845,1.9565087312897822,1.753811690489896,3.941056827895349,4.9538124803592565,4.00734276037287,2.766253555118549,3.8285095227349815,3.4644155004408934,5.327889473330745,3.3027816473459324,1.2838275083541735,1.288264118051184,1.8971121303008434,1.5312634078191996,0.05228758169934641,0.006535947712418301,0.0,0.10457516339869281,0.07189542483660132,0.013071895424836602,0.0,0.0,0.0392156862745098,0.0,0.05228758169934641,0.09150326797385622,0.0196078431372549,0.13071895424836602,0.09150326797385622,0.013071895424836602,0.0,0.013071895424836602,0.0,0.33257968349247913,0.43977673509793097,0.7512285959654381,2.118330031547713,1.6934059328089033,1.693612010543629,0.0,4.076818523804607,4.0778428348395845,1.226693185174049,1.2841089083486077,3.124980794412032,3.908827535080712,3.4278066293927116,1.9217548039016474,2.9905123739667516,3.9148927951940733,4.821399753098762,2.5775256465596015,1.0766633338488911,1.6647560427368306,1.9470919393939699,0.46730327885675904,0.0,0.032679738562091505,0.0,0.22875816993464054,0.0196078431372549,0.006535947712418301,0.0,0.058823529411764705,0.058823529411764705,0.013071895424836602,0.006535947712418301,0.006535947712418301,0.026143790849673203,0.13071895424836602,0.07189542483660132,0.006535947712418301,0.006535947712418301,0.026143790849673203,0.0,1.0
0.3652900155951526,0.4875002330736981,0.713469279258753,1.9258397798488787,2.2838156991573344,1.561062293227745,0.0,4.2273369554499025,4.162174989331493,2.4411448095650563,2.1848223038155075,4.169626852430808,4.768400478112417,3.6886983628256544,2.5740466032409115,3.267234639311155,2.917156224593015,4.687270495186603,2.26404249269045,1.4469345679791243,0.6917856610400747,1.7089294007065872,1.365539323467206,0.032679738562091505,0.013071895424836602,0.0,0.13071895424836602,0.013071895424836602,0.058823529411764705,0.0,0.04575163398692811,0.06535947712418301,0.0196078431372549,0.10457516339869281,0.0196078431372549,0.07189542483660132,0.11111111111111112,0.013071895424836602,0.0,0.0,0.013071895424836602,0.032679738562091505,0.30647436088218644,0.4709905183363336,0.678000654316444,2.484276948819285,1.495185383639936,1.4029259721312795,0.1884375724361734,3.508170232365748,3.680754973522484,1.4265609354041897,1.3315367150027595,3.172164391366788,3.780771618234364,3.334951606594633,2.383780183043366,2.6088779147193035,3.2828343302928125,4.435105667439467,2.7789904222076833,0.9329354909726809,1.1411925851088442,1.2049300817047424,0.2033557255544699,0.006535947712418301,0.006535947712418301,0.0,0.13725490196078433,0.07189542483660132,0.006535947712418301,0.0,0.058823529411764705,0.0,0.1568627450980392,0.05228758169934641,0.0,0.0,0.3137254901960784,0.07189542483660132,0.006535947712418301,0.0,0.0,0.0,1.0
0.39014051737392813,0.4805667554492206,0.5685273790536948,1.869396334862902,1.313070224853919,1.1141873909776843,0.0,3.878272920524271,4.734162397243622,1.5076745731638526,2.649011131790904,4.620264238044086,4.9506918807568345,4.11875427313748,4.00878223311979,3.3608686670303403,3.740967345745741,4.132245888534783,3.0528654119769865,1.5102440381627051,2.0007929880959088,1.368899982962872,1.7776358114803168,0.0196078431372549,0.0392156862745098,0.0,0.04575163398692811,0.032679738562091505,0.0,0.0392156862745098,0.026143790849673203,0.0,0.006535947712418301,0.04575163398692811,0.006535947712418301,0.0,0.09150326797385622,0.0784313725490196,0.05228758169934641,0.05228758169934641,0.032679738562091505,0.032679738562091505,0.33232746923555395,0.4388598528028179,0.7375814244235297,2.1091094656997877,1.3852591979455742,1.313336502362724,0.0,3.3562545668131545,4.071335053440045,1.3903621408965061,1.4906314621615468,3.5062636187878455,4.337620629091967,3.7329024828689414,2.707716332103203,3.1292774158669183,3.6631785277535296,4.559505980750507,3.0344222077204357,1.0083910942893102,1.6609190630596153,0.9107009432360824,0.6031135353585277,0.013071895424836602,0.013071895424836602,0.0,0.11111111111111112,0.026143790849673203,0.013071895424836602,0.0,0.0196078431372549,0.04575163398692811,0.006535947712418301,0.026143790849673203,0.032679738562091505,0.0,0.2679738562091503,0.09803921568627451,0.0,0.0,0.0,0.0,1.0
0.4138403804644932,0.5527870360434268,0.7014587751429857,1.6804595630669013,1.8404817610191577,1.511188887503649,0.0,3.679135167505201,4.348177935927664,2.499378040285982,2.3972636378144143,4.749116120875098,5.374860210771389,4.4114517520391505,3.470408243405117,3.3703542802540665,4.12884023633065,5.17864484365649,3.629065185025918,1.3761005803458475,2.0452541723357585,1.5040388873980557,1.5962125616064544,0.013071895424836602,0.0196078431372549,0.0,0.006535947712418301,0.05228758169934641,0.006535947712418301,0.0,0.013071895424836602,0.013071895424836602,0.013071895424836602,0.0196078431372549,0.032679738562091505,0.0,0.30718954248366015,0.16993464052287582,0.0,0.0,0.0,0.013071895424836602,0.3567475669664671,0.48083399259968457,0.7175932254879624,1.9480317185867628,0.9214625063086637,1.3935021228408364,0.0,3.985401542007499,4.240437399748098,2.0126383674253967,1.325942789788648,3.7422324089799006,4.617987042976185,4.20061284372123,2.725920986223952,3.467375673037175,4.3315990783161755,4.620880807576902,3.494281238059672,0.2876006634266062,1.863957381108206,0.9229346051686913,1.0763967846586289,0.0,0.11764705882352941,0.0,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0,0.006535947712418301,0.08496732026143791,0.0392156862745098,0.006535947712418301,0.006535947712418301,0.006535947712418301,0.23529411764705882,0.10457516339869281,0.0,0.0,0.0,0.026143790849673203,1.0
0.3464973221422679,0.4485340501599455,0.635930735930736,2.063315456470932,2.282897523316943,1.9799578328978469,0.0,4.042049036565187,3.9669627726047283,2.3810844434578993,1.814717784737913,3.459995208731046,4.033390916019255,3.6091651736553474,2.1757550607398493,2.8827802494450947,2.8029693037625485,4.600392295433547,1.8288302784337682,1.6515829543260125,1.2702227406197049,2.165591062283939,0.8682858186023538,0.0,0.013071895424836602,0.0,0.13725490196078433,0.08496732026143791,0.006535947712418301,0.032679738562091505,0.06535947712418301,0.0,0.058823529411764705,0.05228758169934641,0.0196078431372549,0.013071895424836602,0.05228758169934641,0.006535947712418301,0.0196078431372549,0.0,0.10457516339869281,0.026143790849673203,0.3412032444257026,0.4601131010208515,0.6789093946988685,2.054928340223107,1.6169699272991547,1.4563700641391986,0.0,3.7371202065397386,4.209008627755198,2.38709468554113,1.541906056735746,3.1719438342086956,4.469712729111704,3.7358203833129644,2.6333005378833647,3.0775463821893676,3.832749160276548,4.6884416530909245,2.4983289412452523,0.7114937247691224,1.6341814781171302,1.285200610338106,0.3988587281936031,0.0,0.013071895424836602,0.0,0.08496732026143791,0.0196078431372549,0.14379084967320263,0.0,0.026143790849673203,0.08496732026143791,0.006535947712418301,0.026143790849673203,0.12418300653594772,0.09150326797385622,0.0784313725490196,0.026143790849673203,0.0,0.0,0.006535947712418301,0.0,1.0
0.3935249504834185,0.5227784826175912,0.6793384977595502,1.7744334911432895,2.6168436468864673,1.7472363496357683,0.0,4.432101605663902,3.6077943858842594,3.4444235206523617,1.82989483375412,3.7003689041611305,4.72311900715322,3.8365846434517814,3.1006941528098455,3.8170118280349605,3.7515016974103115,5.079716735441001,2.5898942747464373,1.5655596426529625,1.5854784533936928,1.5522076153225906,1.3260118696569452,0.04575163398692811,0.0196078431372549,0.0,0.032679738562091505,0.12418300653594772,0.10457516339869281,0.0,0.013071895424836602,0.026143790849673203,0.013071895424836602,0.032679738562091505,0.0392156862745098,0.0,0.16993464052287582,0.058823529411764705,0.0,0.0,0.0,0.006535947712418301,0.3192783598468896,0.41824532378198837,0.7195719485193169,2.237858448157485,1.815790995995419,1.8204374695961663,0.0,3.990496343707225,3.1924275674127314,2.1970227389092627,1.1188151275926752,2.2671798568088235,3.5221084748383067,3.6931263012228746,1.3216623543089026,3.116183647225033,3.627658417309967,4.864284630042503,2.582449984987557,1.3621801075821665,1.4904464382559857,1.5649049326905125,0.5132382703846586,0.013071895424836602,0.0,0.0,0.20261437908496732,0.032679738562091505,0.0392156862745098,0.0,0.013071895424836602,0.0196078431372549,0.09150326797385622,0.0,0.0392156862745098,0.07189542483660132,0.05228758169934641,0.13725490196078433,0.006535947712418301,0.006535947712418301,0.0,0.0,1.0
