,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.01984126984126984,0.08060515873015874,0.08258928571428571,0.15203373015873015,0.06969246031746032,0.023809523809523808,0.05828373015873016,0.04365079365079365,0.09275793650793651,0.1076388888888889,0.08134920634920635,0.11135912698412699,0.04365079365079365,0.03993055555555555,0.08283730158730158,0.09945436507936507,0.04662698412698413,0.040426587301587304
C4,0.01984126984126984,0.0,0.03869047619047619,0.06076388888888889,0.08506944444444445,0.16592261904761904,0.03447420634920635,0.06125992063492063,0.044642857142857144,0.05009920634920635,0.05406746031746032,0.09697420634920635,0.1463293650793651,0.06522817460317461,0.013640873015873016,0.00744047619047619,0.039186507936507936,0.06944444444444445,0.0716765873015873
Cz,0.08060515873015874,0.03869047619047619,0.0,0.004464285714285714,0.15600198412698413,0.18501984126984128,0.002728174603174603,0.013392857142857142,0.001488095238095238,0.1331845238095238,0.005952380952380952,0.14360119047619047,0.1636904761904762,0.10962301587301587,0.036458333333333336,0.06274801587301587,0.037450396825396824,0.005704365079365079,0.10689484126984126
F3,0.08258928571428571,0.06076388888888889,0.004464285714285714,0.0,0.10540674603174603,0.1130952380952381,0.008432539682539682,0.021577380952380952,0.000496031746031746,0.08903769841269842,0.011160714285714286,0.07762896825396826,0.11830357142857142,0.05654761904761905,0.01240079365079365,0.02132936507936508,0.024553571428571428,0.02628968253968254,0.026041666666666668
F4,0.15203373015873015,0.08506944444444445,0.15600198412698413,0.10540674603174603,0.0,0.056051587301587304,0.06770833333333333,0.07341269841269842,0.11929563492063493,0.15600198412698413,0.15947420634920634,0.05257936507936508,0.022321428571428572,0.016121031746031748,0.11507936507936507,0.1708829365079365,0.1775793650793651,0.04836309523809524,0.1307043650793651
F7,0.06969246031746032,0.16592261904761904,0.18501984126984128,0.1130952380952381,0.056051587301587304,0.0,0.024553571428571428,0.06299603174603174,0.06994047619047619,0.010416666666666666,0.14384920634920634,0.0726686507936508,0.007192460317460317,0.014632936507936508,0.03373015873015873,0.09647817460317461,0.12351190476190477,0.028273809523809524,0.04141865079365079
F8,0.023809523809523808,0.03447420634920635,0.002728174603174603,0.008432539682539682,0.06770833333333333,0.024553571428571428,0.0,0.028769841269841268,0.021577380952380952,0.07217261904761904,0.019593253968253968,0.003224206349206349,0.06225198412698413,0.019593253968253968,0.010416666666666666,0.03050595238095238,0.033234126984126984,0.05704365079365079,0.001240079365079365
Fp1,0.05828373015873016,0.06125992063492063,0.013392857142857142,0.021577380952380952,0.07341269841269842,0.06299603174603174,0.028769841269841268,0.0,0.06572420634920635,0.0818452380952381,0.009424603174603174,0.027777777777777776,0.09399801587301587,0.008928571428571428,0.05084325396825397,0.015873015873015872,0.011904761904761904,0.042162698412698416,0.01066468253968254
Fp2,0.04365079365079365,0.044642857142857144,0.001488095238095238,0.000496031746031746,0.11929563492063493,0.06994047619047619,0.021577380952380952,0.06572420634920635,0.0,0.10515873015873016,0.008432539682539682,0.0726686507936508,0.09623015873015874,0.023313492063492064,0.011408730158730158,0.021081349206349208,0.006200396825396825,0.033482142857142856,0.03993055555555555
Fz,0.09275793650793651,0.05009920634920635,0.1331845238095238,0.08903769841269842,0.15600198412698413,0.010416666666666666,0.07217261904761904,0.0818452380952381,0.10515873015873016,0.0,0.11904761904761904,0.04141865079365079,0.07118055555555555,0.005952380952380952,0.10317460317460317,0.11879960317460317,0.1572420634920635,0.036210317460317464,0.023561507936507936
