,Fp1,F3,F7,C3,T3,P3,T4,O1,Pz,Fp2,Fz,F4,F8,Cz,C4,T5,P4,T6,O2
0,7.57746368192903,4.034746940376946,1.546067316492554,-3.3947683896448955,3.315130921652244,-11.154648717775737,3.318691675673001,-1.2367998929827428,-8.05368494756396,24.26084020267123,-1.6264744395712882,2.090326535668338,4.101016874750103,-4.925596396256431,-1.391601511486384,-9.477933388779444,-4.615691939470668,4.344348280528476,-0.5726795367177187
1,5.106262920764994,1.8124466338930798,0.5809800047024938,-1.6938729570236024,19.368684126184863,-4.814146674922895,2.7387318998978714,-3.301105960819971,0.5204668831571873,9.234064339973541,0.907614406054698,-0.23288180739452002,-2.3978173261586715,0.1173966336937955,-6.702917403366831,-14.144959240089582,-0.6317700232293015,-8.074174301822053,-2.058554359167511
2,1.895851156976785,9.46560041964953,3.785962025036415,6.667603768414236,-7.54508951677085,9.405107964202136,-5.846630396246963,-4.745949411531417,1.9362023355589468,-8.033302645471291,5.054194503222451,-3.411135822486946,-4.438142850260376,6.605594310491122,-6.957599018463042,1.9348515149641703,-1.9428530064967118,-8.110036127683452,-6.096285376349779
3,-0.03742160460849231,10.211864567250679,6.315803883097524,9.672597750815637,-22.785313141568935,10.264303846065225,-10.741997896939179,-1.0701414914096583,-0.4818225743313025,-8.132416512116292,4.968909888705623,-5.823707171874785,-5.127871882839736,5.669194185246401,-5.366009588032117,9.411068085126558,-2.3433678194855534,-1.811478326130985,0.6997693939901435
4,2.3660606664060033,-0.027517457220708863,2.943091045212355,-1.4817738626937613,16.170281017616198,-5.469533520676498,-4.779610850569357,-0.9068017372673154,-0.03283839173292069,1.4147561506684854,3.512098690807959,-1.2667172000782951,-5.79536282351496,0.07617929930790712,-4.799304246046862,-7.811542339174855,1.9041812115302008,-4.188872884202549,5.062232606630406
5,-1.5543595398994632,-6.501420614505951,-3.3382633358448444,-8.273802924778748,37.652046041360784,-6.466171755017859,-2.8561236645995955,-7.970566120510528,5.887603952008057,-0.8302031159525556,10.214754048943583,4.8276240375458075,-6.947459655404609,2.1833098550874253,-2.638950805065132,-7.725301743884486,9.700401216977715,-13.61693678777261,-9.120174009552054
6,-6.446183426289261,-3.6440129162699604,-2.879960630773998,-3.446306514360093,9.652522026167267,3.2604589363878365,-3.4296951378569167,-4.271287214926281,3.9031705933666725,-5.7395043682905555,12.194649070525829,3.577325092650101,-4.829118363209614,2.333689388965354,-1.8572791791940357,7.402949169532095,8.040297443196584,-11.016530702964122,-7.498701527572383
7,-1.0204916821933507,-6.622880198904053,-3.6796754454772307,-3.4242000725722006,13.948503749225887,-2.550532007754188,1.367568539817586,3.393591443376684,1.2068535031492345,-4.643179914716391,7.666904207570759,2.7517434782719437,-4.0578586852950815,-0.28464241642005694,-0.6860589834957053,-0.896733697766536,4.381661627424895,-6.742923819134052,0.9170455159460444
8,3.6398128159416068,-10.225780400348267,-6.871016594516082,-1.206150651266558,26.640497698930915,-4.758961661694867,2.8145261678140328,1.108567634504757,7.161622076201752,-4.61330626901575,4.146479743793595,4.106819228847313,-3.9759107372767275,3.069814552687169,2.3122991191465516,-8.440217577186388,5.165228943775021,-10.148523453425653,-12.738216776633092
9,-0.9534230881615762,-2.2631299679364933,-0.5593589386925708,8.874477062476007,-8.24130915907571,6.6923292248584545,0.9000260059637193,1.0378506607170914,5.546906885917785,-1.9152549612114527,-2.8529237308420683,1.2907926826848628,3.8842035799706935,2.7068362998291033,1.6142651794335983,3.2978555484958996,-3.109320624182234,-4.300617758895976,-15.293457707848479
10,-6.592152171424294,-1.7712941836428633,2.797297858934325,5.165720957247077,-11.456747553202401,3.389054513481115,-0.014597315202192096,0.4195341830971646,1.249574925238072,3.3090074044003517,-2.9354806447226256,2.92507285028569,8.05612450224583,0.4364554938476921,1.6833504704682163,3.1765026556802995,-7.64303763997853,2.1961111704790506,-3.84714280408971
11,-6.533194917521641,-5.830133423076266,-0.3077391732548933,-3.872301244274433,0.2573710806795,-4.413378353553229,-0.04073753207274233,-0.8422231914828608,1.1542583247504448,3.601693666209181,0.08599263861254025,5.524898806585137,6.198399778540857,0.8936199528417426,4.076089555569477,0.3586914659098852,-3.0670568006307093,4.698000377219357,0.14426927809677936
12,-2.5116078760033727,5.926459462120729,4.4334949518573055,2.46588301972438,-47.209345139999556,5.937827511608376,4.161120761173258,10.5188890355134,-7.488280054655187,0.4597941495858926,-12.12309082118102,-4.37906000413512,11.069175814591858,-5.644374278394798,1.311266234204048,13.625918209613719,-7.646810208987738,17.60001707199557,14.76824366184449
13,0.9976705012466525,8.62371407808629,3.0376154380311604,3.9880665312257655,-49.14312095310545,8.570777065346988,6.330583931475601,13.949962366164392,-7.903095858415443,-3.751324587554649,-15.501295412712814,-10.696499990603835,7.678137191396953,-8.675769904930558,-0.2838141638486462,11.17585516758108,-3.4706943820613283,17.426958095780865,22.350864176343684
14,2.362868002903486,-8.441550653228042,-8.878620769676534,-6.304425158246989,20.279489594614805,-2.672406733099459,2.3110907814515027,1.1121468379416797,9.393655372690008,-8.29331111756348,1.37809549384502,-2.9554324137986026,-9.377205156251335,-0.19606803003620676,3.3710952011593633,-8.272496804038948,14.876340057084665,-5.037657698747424,2.6886535897464405
