,C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
C3,0.0,0.04826904041883486,0.13070645123073105,0.24037237213176188,0.09184045699022957,0.029342709250832023,0.05769764430419368,0.07401328960256792,0.1031153303599642,0.1462870332871957,0.17034271910671947,0.025104304985392,0.22019097031156315,0.11363675496105856,0.12212605682315639,0.16698255951315377,0.23618645981338765,0.16536736020733445,0.22247025542705165
C4,0.04826904041883486,0.0,0.15440573440681407,0.12310810774505379,0.01830749111336914,0.04900014304140958,0.021568682943562935,0.07636193495536717,0.06871836921199086,0.03342410617528201,0.1273652642831811,0.07147287642758714,0.09522081100357697,0.05195363789434666,0.07065437398087421,0.11356736609503934,0.1275073640501079,0.12122364016967759,0.14531855769740457
Cz,0.13070645123073105,0.15440573440681407,0.0,0.3130345452118415,0.05434704068945547,0.035021771245689434,0.1447445930592145,0.009324419160642283,0.12940462459267033,0.06779845200776814,0.08938491121650739,0.20216942558107226,0.12179416475053048,0.1824679984635856,0.09644037196053308,0.12591788973957518,0.14857906189332637,0.11928066270688871,0.05319459150262488
F3,0.24037237213176188,0.12310810774505379,0.3130345452118415,0.0,0.1087594402184924,0.0898251109865977,0.19738807864628752,0.02741970164191921,0.08184942369438145,0.06675998829081327,0.21040844345393633,0.21693272580888273,0.06822026970727463,0.09504673564115515,0.04005131259716659,0.04274349602001674,0.11487611967329424,0.24376853945330298,0.23757356842758134
F4,0.09184045699022957,0.01830749111336914,0.05434704068945547,0.1087594402184924,0.0,0.03518611771159562,0.01162743668223195,0.015059068042798255,0.08017404681735357,0.11088518643762171,0.04277393283219779,0.024151311632080275,0.027926001509084915,0.0663568539871044,0.04591198341884099,0.014679760094238799,0.08158331429231405,0.08434780486851737,0.0792367010664297
F7,0.029342709250832023,0.04900014304140958,0.035021771245689434,0.0898251109865977,0.03518611771159562,0.0,0.01840588642482969,0.10570876244314821,0.14718787136616443,0.019305883720017552,0.007074884921834626,0.0982558985820711,0.017441458474423372,0.10876744828126887,0.0017509160565896964,0.04064484393314128,0.04927948303901874,0.023356816135780435,0.009387868448190588
F8,0.05769764430419368,0.021568682943562935,0.1447445930592145,0.19738807864628752,0.01162743668223195,0.01840588642482969,0.0,0.008806623528457588,0.0818590007603288,0.015742439576590234,0.11070301968950379,0.01151894512710389,0.08658649818795888,0.10701708480372497,0.07707309936471515,0.1012137724810315,0.16184040844167744,0.16827787814185932,0.14957495454543507
Fp1,0.07401328960256792,0.07636193495536717,0.009324419160642283,0.02741970164191921,0.015059068042798255,0.10570876244314821,0.008806623528457588,0.0,0.04787394135523935,0.09576522184419274,0.0894506017361268,0.10418729714339062,0.013078872750014603,0.10060101874329037,0.0650352528211522,0.018960623613508108,0.0012657399907790446,0.029636624533237184,0.004760664918630223
Fp2,0.1031153303599642,0.06871836921199086,0.12940462459267033,0.08184942369438145,0.08017404681735357,0.14718787136616443,0.0818590007603288,0.04787394135523935,0.0,0.1147158793807841,0.09691250698865823,0.11081887590374513,0.002670026240940495,0.08852888388465967,0.04429535559160096,0.059976185558201806,0.0782419934867675,0.143647916557007,0.1258297649457969
Fz,0.1462870332871957,0.03342410617528201,0.06779845200776814,0.06675998829081327,0.11088518643762171,0.019305883720017552,0.015742439576590234,0.09576522184419274,0.1147158793807841,0.0,0.02643990428072578,0.03483903573281497,0.04092103901737776,0.07893919391774976,0.006587628618441627,0.003038496534760523,0.05215689417718243,0.06699294570168117,0.05105958066693801
