PLI_alpha_cost,PLI_alpha_lungime_medie,PLI_alpha_coeficient_clusterizare,PLI_alpha_eficienta_globala,PLI_beta_cost,PLI_beta_lungime_medie,PLI_beta_coeficient_clusterizare,PLI_beta_eficienta_globala,emotie
0.086216068553025,0.1237961802654784,0.3922001974633553,9.18717185147586,0.0563031976075453,0.0820076812401373,0.4081453634085213,14.1333699741304,1.0
0.064444588221762,0.09165129258331,0.4857636515531253,12.319164128591028,0.0682870370370369,0.072301703332405,0.5346510214931267,9.754246977356289,1.0
0.0945156142167011,0.13625208855472,0.498051948051948,8.375402388207842,0.0493516156462584,0.0730210944026732,0.4498670919723551,15.652392647080092,1.0
0.0660512997469518,0.0898919753086419,0.5664838085890719,12.670455267619886,0.0479461410167931,0.0690455885083077,0.5753436621857675,16.650311379532198,1.0
0.0847962675408327,0.1195944142764317,0.3546251993620415,9.467754788960962,0.0404229928686449,0.0572205977907731,0.5397021107547424,19.56257231272704,1.0
0.1063208616780045,0.1488457834400816,0.3925001898686109,7.464063867554577,0.0415768058431101,0.0515524923419659,0.4291273054430949,22.213057310102972,1.0
0.0689554988662131,0.0964520676691728,0.3988537778011463,11.773828590493792,0.04504543363239,0.0652760373155109,0.431149844307739,17.23030287148872,1.0
0.1134096244131455,0.1626882600018565,0.5622754438543912,6.93663136544107,0.0731192711826514,0.1062015571335745,0.3740525556315031,10.629802478982464,1.0
0.1496434322521279,0.2081592871066554,0.45424663056242,5.412563379822999,0.0421950483091787,0.0621214494569756,0.5663666742614111,18.97456171751356,1.0
0.0801199102829537,0.1125542444073145,0.4145629224576593,10.099946410216926,0.0431441326530612,0.0598153369534947,0.5194299852194589,19.04806124038581,1.0
0.1183179491603404,0.1455795159194281,0.5509064035379824,6.3693303795247225,0.0442906027145157,0.0634456511649493,0.4259976865240023,17.867055090107883,1.0
0.0751775649873475,0.1100581314397103,0.4260531865795023,10.37777323678108,0.0594051932367149,0.0869926552492341,0.5108990424779898,12.896924262673403,1.0
0.1329041580400275,0.2033657639469042,0.3594028778239305,5.532216995735187,0.0685134863123993,0.0976413835514711,0.320718462823726,11.637064057239096,1.0
0.1197233724407637,0.1721549243479067,0.3917293233082706,6.559510389718649,0.0462675408327581,0.0678200129954515,0.4416043021306179,16.62581649291865,1.0
0.1260711410167931,0.1551651118537083,0.5419285392969603,5.888341685599173,0.045404876926616,0.0650802353104984,0.5083466241360979,17.603083133791625,1.0
0.1615575396825396,0.1940484892787523,0.6035593663302642,4.60497048587408,0.0744260204081632,0.1033442982456139,0.4912099596310122,11.087709581743246,1.0
0.0415157004830917,0.0640185533277637,0.4998881235723342,18.78222739528599,0.0411706349206348,0.0597471688480459,0.6699473041578304,18.652571985234065,1.0
0.0594123821025994,0.0866213566323214,0.4323346244398875,13.218911884893153,0.028198326432022,0.0354416132924903,0.5148190990296254,32.58387217982305,1.0
0.0811224489795918,0.1114113408521302,0.509242803979646,10.31295280719118,0.0327057453416148,0.0476117956929359,0.5120075830602147,23.532138935865547,1.0
0.0656523176903611,0.0899325860948667,0.4902576955208534,12.676565323457115,0.0466916839199447,0.0643477907732293,0.5481990231990232,17.774223035853883,1.0
0.2707758224062571,0.3553182725331848,0.5046304572620363,2.5358021307029017,0.087826374511157,0.1296557365636312,0.4944292549555708,8.784349812585724,1.0
0.0757706464228202,0.1116985171261485,0.456120487699435,10.278843093250684,0.0433567176870747,0.0625942750394504,0.4408778356146777,18.00484470203926,1.0
0.1733954451345755,0.2293291098115658,0.4466848940533151,4.006149630689739,0.0344454508856682,0.0487982108047896,0.5099050072734282,23.280456445499045,1.0
0.093778755463538,0.13578216374269,0.4604649736228683,8.219803136657521,0.0360154478458049,0.0510854683003804,0.4486504723346828,22.516936076209557,1.0
0.1128831665516447,0.1580702334540053,0.3964871385924018,7.227827628685398,0.0429642569588221,0.058840678084099,0.3904420141262246,18.974653799894966,1.0
0.075655624568668,0.1091472895200964,0.6003776924829557,10.49422585258541,0.0379104842420059,0.0555599067112224,0.5506303637882586,20.68482466416027,1.0
0.0733479986197377,0.103602466815186,0.5946854315275367,10.835228568731305,0.0589163503565677,0.082319514062935,0.5925513083407821,13.841485147868026,1.0
0.2154797335600906,0.2712669985148054,0.5144700930304645,3.308980676711599,0.0924416264090176,0.1389570569943376,0.5986037354458407,8.229155280477814,1.0
0.1242775189786059,0.1819841849995358,0.4758539705908127,6.226696702819366,0.0518353174603174,0.0759291167734149,0.4608999187946556,14.913022522581104,1.0
0.1643806073153898,0.20345713821591,0.3897812713602187,4.456403936280032,0.0621800954681389,0.0922807597697947,0.4792435634540897,12.315774413313502,1.0
0.1280085403726707,0.1819261695906432,0.5075941602257392,6.166505748511295,0.0600018691051299,0.0847938712522045,0.5963735095314043,13.585938122854085,1.0
0.0903640441683919,0.1344623131903833,0.5423103212576895,8.502633710629473,0.0502573613986656,0.0697258191775735,0.3969445758919444,16.343444520026907,1.0
0.1197449390384172,0.1460726468950152,0.4667356035777087,6.18704653209499,0.0397852891156462,0.0524401280980227,0.5237081631818474,22.00525606944824,1.0
0.1172647803082585,0.1700489650051052,0.4241626794258373,6.673240595344136,0.0321701748332182,0.0444673605309569,0.4825650957229904,25.8731472875008,1.0
0.0942819760754543,0.1196132692843218,0.534535931904353,7.798570221346081,0.0619508219954648,0.0867562424579967,0.4203714414240729,13.351912709149618,1.0
0.0742933344835518,0.1123961524180821,0.5685723633092054,10.320388980714068,0.0747893662295836,0.1062407175345771,0.3648743069795701,10.594595391530294,1.0
0.0709148242630384,0.1053139213775178,0.5654799878484089,10.858896484294013,0.0399808776167471,0.0484008052538753,0.5300193958088694,18.680788351420432,1.0
0.0426831824279006,0.0547172328970573,0.5350234560760877,20.74413402280475,0.0361288265306121,0.0338273345400537,0.516444082233556,16.37907485460053,1.0
0.0903532608695651,0.1073415599183142,0.5246221614642668,8.383004235638074,0.059448326432022,0.0897382344750764,0.424428495481127,12.845012428724198,1.0
0.0688441741430871,0.097465886939571,0.4555099870889345,11.65601628034112,0.0406639739229024,0.0579167826974843,0.4606136553504974,19.883430855511197,1.0
0.0996556533241315,0.1434503504130696,0.4881475249896302,7.899280371638829,0.0499964569160997,0.0703552863640582,0.4367927394243184,16.010177707594462,1.0
0.1199246606855302,0.1630116959064327,0.542443813496445,7.031458945778424,0.0526296871405566,0.0757855286364057,0.4353079668869142,14.964884551926165,1.0
0.0874610260770974,0.1289987120579225,0.3630518604202814,8.766211397045183,0.0506994766505635,0.0726860554163184,0.5085879033247455,15.762234653903562,1.0
0.0858674085576259,0.1273568759862618,0.3807499518025833,8.963224935665703,0.0538229875283446,0.0782018704167826,0.5205534231850021,14.477092586959865,1.0
0.0726792800453514,0.0925055694792535,0.5161689188004978,12.308243753623694,0.0516627846790889,0.0743394945697576,0.6199902436744543,15.5496855359521,1.0
0.1037569013112491,0.1589738234475075,0.4015198252040357,7.237511334837659,0.0377199792960662,0.0490230205142485,0.5506081637660585,23.271158736018844,1.0
0.1202050264550264,0.1818623526408613,0.414194577352472,6.342512201481898,0.0386656746031745,0.0498091293047432,0.4845446950710108,22.68574886641968,1.0
0.1261214630779848,0.1730991251276338,0.434438368648895,6.601377169017913,0.0485068725557855,0.0676271117608836,0.5083694083694085,17.091518537917768,1.0
0.119284851621808,0.1714340828924161,0.4246297562087036,6.55634375837759,0.0738307823129251,0.1037953680497539,0.4573782942203995,11.00350743419344,1.0
0.0971323613986656,0.145905852594449,0.5479172873909716,7.850269476543556,0.0839462868480725,0.1201165529564651,0.3851078745815588,9.399074642133266,1.0
0.1765483276643991,0.2643820198644759,0.4965329991645781,4.312976477832115,0.0684164366229583,0.1006842917478881,0.4153641679957469,11.320272128361765,1.0
0.1524758454106279,0.1857000719391069,0.4665802034223086,5.002710218275058,0.0422992868645042,0.0601590782511834,0.4845712766765398,19.01026552900607,1.0
0.1608005521048999,0.2379545507286734,0.4014733804207488,4.807188535385464,0.0648384353741496,0.095642752715121,0.6518806013388057,11.782165259305726,1.0
0.0847135955831607,0.1132620323958042,0.3743867243867244,10.05649298931744,0.0522702438463307,0.0725511695906432,0.6507932126353179,15.761453603831397,1.0
0.2070177708764664,0.3226889561867631,0.3786397812713602,3.511308846816075,0.0633662583390843,0.0919529727095515,0.332919419761525,12.444334756184713,1.0
0.0659614389233954,0.0934396175624245,0.4479152426520847,12.132226003759966,0.0514902518978605,0.0692994059222128,0.4537442090073669,16.485823960500237,1.0
0.0730029330572808,0.1182034948482315,0.4400453347821768,10.16080165073384,0.0398586668967103,0.0539050171725609,0.4439174860227492,21.08934456355776,1.0
0.1089939901081205,0.1120016476376124,0.5041864568180356,6.383049391381536,0.0478275247296985,0.0612048059964725,0.4095939148570728,18.54847951826704,1.0
0.0889981596503334,0.1310814652371669,0.5112814086498297,8.714243764967499,0.0659828514739228,0.0951568736656455,0.5083407820249924,12.474725529954144,1.0
0.1172396192776627,0.1707712568458182,0.470976684134579,6.629810402477254,0.0550878684807255,0.0733111714471363,0.4494984547616127,15.307349557843414,1.0
0.0640384172992868,0.0924228975215816,0.5774433169170011,12.226104244165317,0.0385538877386703,0.0536120393576533,0.4432976380344801,21.44813445634935,1.0
0.1036814182194616,0.1229477049104241,0.6430773904458115,7.434272975015405,0.0438844317920404,0.0618023647080663,0.5049973418394471,18.061833026201093,1.0
