PLI_alpha_cost,PLI_alpha_lungime_medie,PLI_alpha_coeficient_clusterizare,PLI_alpha_eficienta_globala,PLI_beta_cost,PLI_beta_lungime_medie,PLI_beta_coeficient_clusterizare,PLI_beta_eficienta_globala,emotie
0.0728468030404649,0.0985101642996379,0.4640166850693166,11.723047431492937,0.0663352599493903,0.1014428432191589,0.4472276261749946,11.935747403300546,0.0
0.0743724120082815,0.112593404808317,0.4814916078073972,10.266293943261378,0.0694160997732425,0.1001650538382993,0.5211966396176922,11.657608860691616,0.0
0.0714640022675736,0.1023638378353289,0.4272841193893825,11.008876099743924,0.0498080572808833,0.0709615473869859,0.4419989367357789,15.986411737847687,0.0
0.0850730388773866,0.1228751856493083,0.4749937197305618,9.207107702329434,0.0639233954451345,0.0865517381416503,0.4537074037074037,13.155857514299216,0.0
0.1317791005291004,0.196666434605031,0.488467672678199,5.747843935805162,0.0633626639061421,0.0876801378446114,0.4057188425609478,12.926911043413371,0.0
0.1026641936968023,0.1593277174417524,0.5507854718381034,7.41123637800877,0.0543015034652358,0.0737042258423836,0.4462899673425989,15.790455217458383,0.0
0.1427061766735679,0.1762276060521674,0.4373129794182427,5.080277439953231,0.0674355158730158,0.0973933676784553,0.4518645097592466,11.68423632527917,0.0
0.122462330342765,0.174242028682818,0.4876862903178692,6.555897615434874,0.124266735679779,0.1647971201151025,0.4909774436090225,7.202330563617831,0.0
0.0891922590292154,0.1215756404901141,0.4830301277669698,9.373151257511458,0.1212474120082815,0.1262415297503016,0.5580775949197001,7.2285761644663795,0.0
0.0891563146997928,0.1303693260930102,0.4618586092270302,8.90534106170839,0.0514902518978605,0.0712211663417803,0.4872732530627268,16.160213088348147,0.0
0.0744550839659534,0.1018126914508492,0.4296536796536796,11.296365260388734,0.0314369105129974,0.0431794184535411,0.3622085516822359,26.1164471988674,0.0
0.0871865654474349,0.1229665599183142,0.4102187286397812,9.321817404858043,0.0400970804988661,0.0572438039543302,0.4023429786587681,19.653332139666823,0.0
